match_id,Player 1,Player 2,Pl 1 hand,Pl 2 hand,Gender,Date,Tournament,Round,Time,Court,Surface,Umpire,Best of,Final TB?,Charted by
20180321-W-Miami-R128-Lauren_Davis-Petra_Martic,Lauren Davis,Petra Martic,R,R,W,20180321,Miami,R128,8:05 PM,2,Hard,,3,1,ChapelHeel66
20180317-W-Indian_Wells-SF-Venus_Williams-Daria_Kasatkina,Venus Williams,Daria Kasatkina,R,R,W,20180317,Indian Wells,SF,9:10 PM,Center,Hard,Marija Cicak,3,1,Palaver
20180315-W-Indian_Wells-QF-Angelique_Kerber-Daria_Kasatkina,Angelique Kerber,Daria Kasatkina,L,R,W,20180315,Indian Wells,QF,11:00 AM,,Hard,,3,1,Palaver
20180314-W-Indian_Wells-QF-Karolina_Pliskova-Naomi_Osaka,Karolina Pliskova,Naomi Osaka,R,R,W,20180314,Indian Wells,QF,8:50PM,1,Hard,,3,1,Lowell
20180313-W-Indian_Wells-R16-Naomi_Osaka-Maria_Sakkari,Naomi Osaka,Maria Sakkari,R,R,W,20180313,Indian Wells,R16,,Stadium 3,Hard,Cecilia Alberti,3,1,ojustino
20180313-W-Indian_Wells-R16-Marketa_Vondrousova-Petra_Martic,Marketa Vondrousova,Petra Martic,L,R,W,20180313,Indian Wells,R16,2:05 PM,Stadium 3,Hard,Cecelia Alberti,3,1,ChapelHeel66
20180312-W-Indian_Wells-R32-Venus_Williams-Serena_Williams,Venus Williams,Serena Williams,R,R,W,20180312,Indian Wells,R32,,Stadium 1,Hard,Zhang Juan,3,1,ojustino
20180311-W-Indian_Wells-R32-Coco_Vandeweghe-Maria_Sakkari,Coco Vandeweghe,Maria Sakkari,R,R,W,20180311,Indian Wells,R32,,Stadium 2,Hard,,3,1,Isaac
20180223-W-Dubai-SF-Garbine_Muguruza-Daria_Kasatkina,Garbine Muguruza,Daria Kasatkina,R,R,W,20180223,Dubai,SF,,,Hard,Kader Nouni,3,1,Palaver
20180221-W-Dubai-R16-Daria_Kasatkina-Johanna_Konta,Daria Kasatkina,Johanna Konta,R,R,W,20180221,Dubai,R16,,,Hard,,3,1,Palaver
20180210-W-Fed_Cup_World_Group_II-RR-Sorana_Cirstea-Carol_Zhao,Sorana Cirstea,Carol Zhao,R,R,W,20180210,Fed Cup World Group II,RR,,,Hard,,3,1,Isaac
20180202-W-St_Petersburg-QF-Petra_Kvitova-Jelena_Ostapenko,Petra Kvitova,Jelena Ostapenko,L,R,W,20180202,St Petersburg,QF,,Sibur Arena,Hard,Julie Kjendlie,3,1,Lowell
20180127-W-Australian_Open-F-Caroline_Wozniacki-Simona_Halep,Caroline Wozniacki,Simona Halep,R,R,W,20180127,Australian Open,F,7:30 pm,Rod Laver Arena,Hard,Marijana Veljovic,3,0,Edo
20180122-W-Australian_Open-R16-Su_Wei_Hsieh-Angelique_Kerber,Su Wei Hsieh,Angelique Kerber,R,L,W,20180122,Australian Open,R16,1:00 PM,Rod Laver Arena,Hard,Simon Cannavan,3,1,MaGav
20180122-W-Australian_Open-QF-Elina_Svitolina-Elise_Mertens,Elina Svitolina,Elise Mertens,R,R,W,20180122,Australian Open,QF,1:10 PM,Rod Laver Arena,Hard,Juan Zhang,3,0,Lowell
20180119-W-Australian_Open-R32-Elina_Svitolina-Marta_Kostyuk,Elina Svitolina,Marta Kostyuk,R,R,W,20180119,Australian Open,R32,1:45PM,Rod Laver Arena,Hard,,3,1,Lowell
20180117-W-Australian_Open-R64-Elina_Svitolina-Katerina_Siniakova,Elina Svitolina,Katerina Siniakova,R,R,W,20180117,Australian Open,R64,11:15 AM,Rod Laver Arena,Hard,Louise Azemar Engzell,3,0,Lowell
20180115-W-Australian_Open-R32-Su_Wei_Hsieh-Agnieszka_Radwanska,Su Wei Hsieh,Agnieszka Radwanska,R,R,W,20180115,Australian Open,R32,21:55,Margaret Court,Hard,Thomas Sweeney,3,1,Zindaras
20180105-W-Brisbane-SF-Karolina_Pliskova-Elina_Svitolina,Karolina Pliskova,Elina Svitolina,R,R,W,20180105,Brisbane,SF,9:55 PM,Pat Rafter Arena,Hard,Miriam Bley,3,1,Lowell
20171111-W-Fed_Cup_World_Group_F-RR-Aliaksandra_Sasnovich-Coco_Vandeweghe,Aliaksandra Sasnovich,Coco Vandeweghe,R,R,W,20171111,Fed Cup World Group F,RR,,Chizhovka Arena,Hard,Alison Hughes,3,1,ojustino
20171029-W-Singapore-F-Caroline_Wozniacki-Venus_Williams,Caroline Wozniacki,Venus Williams,R,R,W,20171029,Singapore,F,,,Hard,,3,1,Isaac
20171028-W-Singapore-SF-Caroline_Garcia-Venus_Williams,Caroline Garcia,Venus Williams,R,R,W,20171028,Singapore,SF,,Singapore Indoor Stadium,Hard,Mariana Alves,3,1,ojustino
20171026-W-Singapore_-RR-Venus_Williams-Garbine_Muguruza_,Venus Williams,Garbine Muguruza ,R,R,W,20171026,Singapore ,RR,,,Hard,,3,1,Isaac
20171026-W-Singapore-RR-Karolina_Pliskova-Jelena_Ostapenko,Karolina Pliskova,Jelena Ostapenko,R,R,W,20171026,Singapore,RR,,,Hard,,3,1,Isaac
20171024-W-Singapore-RR-Karolina_Pliskova-Garbine_Muguruza,Karolina Pliskova,Garbine Muguruza,R,R,W,20171024,Singapore,RR,,,Hard,,3,1,Isaac
20171022-W-Singapore_-RR-Garbine_Muguruza_-Jelena_Ostapenko,Garbine Muguruza ,Jelena Ostapenko,R,R,W,20171022,Singapore ,RR,,,Hard,,3,1,Isaac
20171019-W-Moscow-QF-Julia_Goerges-Lesia_Tsurenko,Julia Goerges,Lesia Tsurenko,R,R,W,20171019,Moscow,QF,,,Hard,Emmanuel Joseph,3,1,Isaac
20171017-W-Moscow-R32-Julia_Goerges-Polina_Monova,Julia Goerges,Polina Monova,R,R,W,20171017,Moscow,R32,,,Hard,,3,1,Isaac
20171013-W-Hong_Kong-QF-Naomi_Osaka-Anastasia_Pavlyuchenkova,Naomi Osaka,Anastasia Pavlyuchenkova,R,R,W,20171013,Hong Kong,QF,,Victoria Park Tennis Stadium,Hard,,3,1,Isaac
20171002-W-Beijing-R32-Caroline_Wozniacki-Anastasia_Pavlyuchenkova,Caroline Wozniacki,Anastasia Pavlyuchenkova,R,R,W,20171002,Beijing,R32,,,Hard,,3,1,Isaac
20170928-W-Wuhan-QF-Jelena_Ostapenko-Garbine_Muguruza,Jelena Ostapenko,Garbine Muguruza,R,R,W,20170928,Wuhan,QF,,,Hard,,3,1,Isaac
20170926-W-Wuhan-R32-Lesia_Tsurenko_-Garbine_Muguruza,Lesia Tsurenko ,Garbine Muguruza,R,R,W,20170926,Wuhan,R32,,,Hard,,3,1,Isaac
20170924-W-Tokyo-F-Caroline_Wozniacki-Anastasia_Pavlyuchenkova,Caroline Wozniacki,Anastasia Pavlyuchenkova,R,R,W,20170924,Tokyo,F,,,Hard,,3,1,Isaac
20170923-W-Tokyo-SF-Caroline_Wozniacki-Garbine_Muguruza,Caroline Wozniacki,Garbine Muguruza,R,R,W,20170923,Tokyo,SF,,,Hard,,3,1,Isaac
20170922-W-Tokyo-QF-Caroline_Garcia-Garbine_Muguruza,Caroline Garcia,Garbine Muguruza,R,R,W,20170922,Tokyo,QF,,,Hard,,3,1,Isaac
20170920-W-Tokyo-R16-Monica_Puig-Garbine_Muguruza,Monica Puig,Garbine Muguruza,R,R,W,20170920,Tokyo,R16,,,Hard,,3,1,Isaac
20170915-W-ITF_Biarritz-QF-Jil_Teichmann-Polona_Hercog,Jil Teichmann,Polona Hercog,L,R,W,20170915,ITF Biarritz,QF,,,Clay,,3,1,Zindaras
20170907-W-US_Open-SF-Madison_Keys-Coco_Vandeweghe,Madison Keys,Coco Vandeweghe,R,R,W,20170907,US Open,SF,,,Hard,,3,1,Isaac
20170904-W-US_Open-R16-Madison_Keys-Elina_Svitolina,Madison Keys,Elina Svitolina,R,R,W,20170904,US Open,R16,,Arthur Ashe,Hard,,3,1,Lowell
20170904-W-US_Open-R16-Garbine_Muguruza-Petra_Kvitova,Garbine Muguruza,Petra Kvitova,R,L,W,20170904,US Open,R16,,Ashe,Hard,,3,1,Isaac
20170902-W-US_Open-R32-Daria_Kasatkina-Jelena_Ostapenko,Daria Kasatkina,Jelena Ostapenko,R,R,W,20170902,US Open,R32,,Louis Armstrong Stadium,Hard,,3,1,Isaac
20170901-W-ITF_Dunakeszi-QF-Dayana_Yastremska-Anna_Bondar,Dayana Yastremska,Anna Bondar,R,R,W,20170901,ITF Dunakeszi,QF,13:15,,Clay,,3,1,Zindaras
20170815-W-Cincinnati-R32-Simona_Halep-Taylor_Townsend,Simona Halep,Taylor Townsend,R,L,W,20170815,Cincinnati,R32,,,Hard,,3,1,Isaac
20170813-W-Toronto-F-Caroline_Wozniacki-Elina_Svitolina,Caroline Wozniacki,Elina Svitolina,R,R,W,20170813,Toronto,F,2.00pm,Centre,Hard,Maria Cicak,3,1,Edo
20170812-W-Toronto-SF-Elina_Svitolina-Simona_Halep,Elina Svitolina,Simona Halep,R,R,W,20170812,Toronto,SF,6:10 pm,Centre,Hard,,3,1,Lowell
20170811-W-Toronto-QF-Elina_Svitolina-Garbine_Muguruza,Elina Svitolina,Garbine Muguruza,R,R,W,20170811,Toronto,QF,7:10 pm,Centre,Hard,Kader Nouni,3,1,Lowell
20170810-W-Toronto-R16-Angelique_Kerber-Sloane_Stephens,Angelique Kerber,Sloane Stephens,L,R,W,20170810,Toronto,R16,,,Hard,,3,1,Isaac
20170809-W-Toronto-R32-Karolina_Pliskova-Anastasia_Pavlyuchenkova,Karolina Pliskova,Anastasia Pavlyuchenkova,R,R,W,20170809,Toronto,R32,,,Hard,,3,1,Isaac
20170803-W-Washington-R16-Bianca_Andreescu-Kristina_Mladenovic,Bianca Andreescu,Kristina Mladenovic,R,R,W,20170803,Washington,R16,,,Hard,Miriam Bley,3,1,Zindaras
20170731-W-Washington-R32-Bianca_Andreescu-Camila_Giorgi,Bianca Andreescu,Camila Giorgi,R,R,W,20170731,Washington,R32,,,Hard,Kelly Thompson,3,1,Zindaras
20170723-W-ITF_Stockton-F-Ashley_Kratzer-Sofia_Kenin,Ashley Kratzer,Sofia Kenin,L,R,W,20170723,ITF Stockton,F,,,Hard,,3,1,Isaac
20170715-W-Wimbledon-F-Venus_Williams-Garbine_Muguruza,Venus Williams,Garbine Muguruza,R,R,W,20170715,Wimbledon,F,2:10 pm,Centre,Grass,Eva Asderaki Moore,3,0,Lowell
20170713-W-Wimbledon-SF-Venus_Williams-Johanna_Konta,Venus Williams,Johanna Konta,R,R,W,20170713,Wimbledon,SF,3:00 pm,Centre,Grass,Carlos Ramos,3,0,Lowell
20170713-W-Wimbledon-SF-Garbine_Muguruza-Magdalena_Rybarikova,Garbine Muguruza,Magdalena Rybarikova,R,R,W,20170713,Wimbledon,SF,1:10 pm,Centre,Grass,Louise Azemar Engzell,3,0,Lowell
20170711-W-Wimbledon-QF-Venus_Williams-Jelena_Ostapenko,Venus Williams,Jelena Ostapenko,R,R,W,20170711,Wimbledon,QF,2:42 pm,Centre,Grass,Marija Ciciak,3,0,Lowell
20170711-W-Wimbledon-QF-Garbine_Muguruza-Svetlana_Kuznetsova,Garbine Muguruza,Svetlana Kuznetsova,R,R,W,20170711,Wimbledon,QF,1:49 pm,Court 1,Grass,Marijana Veljovic,3,1,Lowell
20170710-W-Wimbledon-R16-Elina_Svitolina-Jelena_Ostapenko,Elina Svitolina,Jelena Ostapenko,R,R,W,20170710,Wimbledon,R16,11:43 am,Court 12,Grass,Mariana Alves,3,0,Lowell
20170708-W-Wimbledon-R32-Anett_Kontaveit-Caroline_Wozniacki,Anett Kontaveit,Caroline Wozniacki,R,R,W,20170708,Wimbledon,R32,3:51 pm,Court 1,Grass,Kelly Thomson,3,0,Lowell
20170707-W-Wimbledon-R32-Dominika_Cibulkova-Ana_Konjuh,Dominika Cibulkova,Ana Konjuh,R,R,W,20170707,Wimbledon,R32,1:09 pm,Court 12,Grass,Julie Kjendlie,3,0,Lowell
20170707-W-Wimbledon-R32-Carina_Witthoeft-Elina_Svitolina,Carina Witthoeft,Elina Svitolina,R,R,W,20170707,Wimbledon,R32,,Court 3,Grass,Tamara Vhovec,3,0,Lowell
20170705-W-Wimbledon-R64-Elina_Svitolina-Francesca_Schiavone,Elina Svitolina,Francesca Schiavone,R,R,W,20170705,Wimbledon,R64,6:00 pm,Court 12,Grass,Juan Zhang,3,0,Lowell
20170704-W-Wimbledon-R128-Oceane_Dodin-Lucie_Safarova,Oceane Dodin,Lucie Safarova,R,L,W,20170704,Wimbledon,R128,,Court 3,Grass,,3,1,Lowell
20170704-W-Wimbledon-R128-Bianca_Andreescu-Kristina_Kucova,Bianca Andreescu,Kristina Kucova,R,R,W,20170704,Wimbledon,R128,,,Grass,,3,0,Zindaras
20170703-W-Wimbledon-R128-Elina_Svitolina-Ashleigh_Barty,Elina Svitolina,Ashleigh Barty,R,R,W,20170703,Wimbledon,R128,,Court 3,Grass,,3,1,Lowell
20170622-W-Mallorca-R16-Kirsten_Flipkens-Roberta_Vinci,Kirsten Flipkens,Roberta Vinci,R,R,W,20170622,Mallorca,R16,,Pista Central,Grass,Nacho Forcadell,3,1,Salvo
20170622-W-Birmingham-R16-Camila_Giorgi-Elina_Svitolina,Camila Giorgi,Elina Svitolina,R,R,W,20170622,Birmingham,R16,,Ann Jones Centre Court,Grass,,3,1,Lowell
20170617-W-s_Hertogenbosch-SF-Anett_Kontaveit-Lesia_Tsurenko,Anett Kontaveit,Lesia Tsurenko,R,R,W,20170617,s Hertogenbosch,SF,,Centre,Grass,,3,1,Lowell
20170605-W-Roland_Garros-R16-Elina_Svitolina-Petra_Martic,Elina Svitolina,Petra Martic,R,R,W,20170605,Roland Garros,R16,11:00 AM,Suzanne-Lenglen,Clay,Louise Azemar Engzell,3,1,Lowell
20170604-W-Roland_Garros-R32-Anastasija_Sevastova-Petra_Martic,Anastasija Sevastova,Petra Martic,R,R,W,20170604,Roland Garros,R32,11:05 AM,Court 6,Clay,Paula Vieira Souza,3,1,ChapelHeel66
20170601-W-Roland_Garros-R64-Sorana_Cirstea-Carla_Suarez_Navarro,Sorana Cirstea,Carla Suarez Navarro,R,R,W,20170601,Roland Garros,R64,6:15 PM,Court 3,Clay,Julie Kjendlie,3,1,ChapelHeel66
20170530-W-Roland_Garros-R128-Agnieszka_Radwanska-Fiona_Ferro,Agnieszka Radwanska,Fiona Ferro,R,R,W,20170530,Roland Garros,R128,,,Clay,,3,0,Isaac
20170529-W-Roland_Garros-R128-Kiki_Bertens-Ajla_Tomljanovic,Kiki Bertens,Ajla Tomljanovic,R,R,W,20170529,Roland Garros,R128,1:00 PM,Court 2,Clay,,3,1,ChapelHeel66
20170529-W-Roland_Garros-R128-Anett_Kontaveit-Monica_Niculescu,Anett Kontaveit,Monica Niculescu,R,R,W,20170529,Roland Garros,R128,11:10 AM,Court 4,Clay,Timothee Mevel,3,1,ChapelHeel66
20170528-W-Roland_Garros-R128-Angelique_Kerber-Ekaterina_Makarova,Angelique Kerber,Ekaterina Makarova,L,L,W,20170528,Roland Garros,R128,,,Clay,,3,0,Isaac
20170527-W-Nurnberg-F-Kiki_Bertens-Barbora_Krejcikova,Kiki Bertens,Barbora Krejcikova,R,R,W,20170527,Nurnberg,F,,,Clay,,3,1,Zindaras
20170519-W-Rome-QF-Elina_Svitolina-Karolina_Pliskova,Elina Svitolina,Karolina Pliskova,R,R,W,20170519,Rome,QF,4:10 PM,Next Gen Arena,Clay,,3,1,Lowell
20170519-W-ITF_Trnava-QF-Anastasia_Potapova-Kateryna_Kozlova,Anastasia Potapova,Kateryna Kozlova,R,R,W,20170519,ITF Trnava,QF,,13,Clay,,3,1,Lowell
20170517-W-Rome-R32-Anett_Kontaveit-Angelique_Kerber,Anett Kontaveit,Angelique Kerber,R,L,W,20170517,Rome,R32,3:15 PM,Centre,Clay,Paula Viera Souza,3,1,Lowell
20170509-W-Madrid-R32-Dominika_Cibulkova-Oceane_Dodin,Dominika Cibulkova,Oceane Dodin,R,R,W,20170509,Madrid,R32,,,Clay,Julie Kjendlie,3,1,Isaac
20170508-W-Madrid-R32-Maria_Sharapova-Eugenie_Bouchard,Maria Sharapova,Eugenie Bouchard,R,R,W,20170508,Madrid,R32,20:10,Centre court,Clay,Kader Nouni,3,1,1HandBH
20170503-W-Prague-R16-Caroline_Wozniacki-Jelena_Ostapenko,Caroline Wozniacki,Jelena Ostapenko,R,R,W,20170503,Prague,R16,,Centre,Clay,,3,1,Lowell
20170429-W-Stuttgart-SF-Maria_Sharapova-Kristina_Mladenovic,Maria Sharapova,Kristina Mladenovic,R,R,W,20170429,Stuttgart,SF,,,Clay,,3,1,Isaac
20170423-W-Fed_Cup_World_Group_PO-RR-Lesia_Tsurenko-Julia_Goerges,Lesia Tsurenko,Julia Goerges,R,R,W,20170423,Fed Cup World Group PO,RR,,,Clay,,3,1,Isaac
20170422-W-Fed_Cup_World_Group_R1-RR-Angelique_Kerber-Lesia_Tsurenko,Angelique Kerber,Lesia Tsurenko,L,R,W,20170422,Fed Cup World Group R1,RR,,,Clay,,3,0,Isaac
20170422-W-Fed_Cup_World_Group_PO-RR-Julia_Goerges-Elina_Svitolina,Julia Goerges,Elina Svitolina,R,R,W,20170422,Fed Cup World Group PO,RR,,,Clay,,3,1,Isaac
20170419-W-ITF_Dothan-R32-Lizette_Cabrera-Amanda_Anisimova,Lizette Cabrera,Amanda Anisimova,R,R,W,20170419,ITF Dothan,R32,,Stadium 1,Clay,,3,1,Lowell
20170409-W-Charleston-F-Jelena_Ostapenko-Daria_Kasatkina,Jelena Ostapenko,Daria Kasatkina,R,R,W,20170409,Charleston,F,,,Clay,,3,1,Isaac
20170407-W-Charleston-QF-Caroline_Wozniacki-Jelena_Ostapenko,Caroline Wozniacki,Jelena Ostapenko,R,R,W,20170407,Charleston,QF,,,Clay,,3,1,Isaac
20170401-W-ITF_Santa_Margherita_Di_Pula-F-Bianca_Andreescu-Bernarda_Pera,Bianca Andreescu,Bernarda Pera,R,L,W,20170401,ITF Santa Margherita Di Pula,F,,,Clay,,3,1,Zindaras
20170326-W-Miami-R32-Shelby_Rogers-Angelique_Kerber,Shelby Rogers,Angelique Kerber,R,L,W,20170326,Miami,R32,,,Hard,,3,1,Isaac
20170326-W-Miami-R32-Madison_Keys-Lara_Arruabarrena,Madison Keys,Lara Arruabarrena,R,R,W,20170326,Miami,R32,,,Hard,,3,1,Isaac
20170324-W-Miami-R64-Madison_Keys-Viktorija_Golubic,Madison Keys,Viktorija Golubic,R,R,W,20170324,Miami,R64,,,Hard,,3,1,Isaac
20170321-W-Miami-R128-Carina_Witthoeft-Nicole_Gibbs,Carina Witthoeft,Nicole Gibbs,R,R,W,20170321,Miami,R128,,,Hard,,3,1,Isaac
20170311-W-ITF_Zhuhai-SF-Denisa_Allertova-Maryna_Zanevska,Denisa Allertova,Maryna Zanevska,R,R,W,20170311,ITF Zhuhai,SF,,,Hard,,3,1,Isaac
20170309-W-Indian_Wells-R128-Eugenie_Bouchard-Annika_Beck,Eugenie Bouchard,Annika Beck,R,R,W,20170309,Indian Wells,R128,,,Hard,,3,1,Isaac
20170308-W-Indian_Wells-R128-Louisa_Chirico-Francesca_Schiavone,Louisa Chirico,Francesca Schiavone,R,R,W,20170308,Indian Wells,R128,,,Hard,,3,1,Isaac
20170212-W-Fed_Cup_World_Group_R1-RR-Kiki_Bertens-Aliaksandra_Sasnovich,Kiki Bertens,Aliaksandra Sasnovich,R,R,W,20170212,Fed Cup World Group R1,RR,,,Hard,,3,1,Isaac
20170212-W-Fed_Cup_World_Group_R1-RR-Belinda_Bencic-Pauline_Parmentier,Belinda Bencic,Pauline Parmentier,R,R,W,20170212,Fed Cup World Group R1,RR,,,Hard,,3,1,Isaac
20170212-W-Fed_Cup_World_Group_R1-RR-Aryna_Sabalenka-Michaella_Krajicek,Aryna Sabalenka,Michaella Krajicek,R,R,W,20170212,Fed Cup World Group R1,RR,,,Hard,,3,1,Isaac
20170211-W-Fed_Cup_World_Group_R1-RR-Aryna_Sabalenka-Kiki_Bertens,Aryna Sabalenka,Kiki Bertens,R,R,W,20170211,Fed Cup World Group R1,RR,,,Hard,,3,1,Isaac
20170211-W-Fed_Cup_World_Group_QF-RR-Aliaksandra_Sasnovich-Michaella_Krajicek,Aliaksandra Sasnovich,Michaella Krajicek,R,R,W,20170211,Fed Cup World Group QF,RR,,,Hardcourt,James Keothavong,3,1,Zindaras
20170122-W-Australian_Open-R16-Sorana_Cirstea-Garbine_Muguruza,Sorana Cirstea,Garbine Muguruza,R,R,W,20170122,Australian Open,R16,,,Hard,,3,1,Isaac
20170121-W-Australian_Open-R32-Serena_Williams-Nicole_Gibbs,Serena Williams,Nicole Gibbs,R,R,W,20170121,Australian Open,R32,,,Hard,,3,1,Isaac
20170121-W-Australian_Open-R32-Karolina_Pliskova_-Jelena_Ostapenko,Karolina Pliskova ,Jelena Ostapenko,R,R,W,20170121,Australian Open,R32,,,Hard,,3,0,Isaac
20170121-W-Australian_Open-R32-Dominika_Cibulkova-Ekaterina_Makarova,Dominika Cibulkova,Ekaterina Makarova,R,L,W,20170121,Australian Open,R32,,,Hard,,3,1,Isaac
20170120-W-Australian_Open-R32-Venus_Williams-Ying_Ying_Duan,Venus Williams,Ying Ying Duan,R,R,W,20170120,Australian Open,R32,,,Hard,,3,0,Isaac
20170120-W-Australian_Open-R32-Eugenie_Bouchard-Coco_Vandeweghe,Eugenie Bouchard,Coco Vandeweghe,R,R,W,20170120,Australian Open,R32,,Rod Laver-Roof Closed,Hard,Juan Zhang,3,0,@CanuckKicker
20170120-W-Australian_Open-R32-Ashleigh_Barty-Mona_Barthel,Ashleigh Barty,Mona Barthel,R,R,W,20170120,Australian Open,R32,18:15,Rod Laver Arena,Hard,Eva Asderaki-Moore,3,0,1HandBH
20170119-W-Australian_Open-R64-Agnieszka_Radwanska-Mirjana_Lucic,Agnieszka Radwanska,Mirjana Lucic,R,R,W,20170119,Australian Open,R64,,,Hard,,3,1,Isaac
20170118-W-Australian_Open-R64-Shuai_Peng-Eugenie_Bouchard,Shuai Peng,Eugenie Bouchard,R,R,W,20170118,Australian Open,R64,,,Hard,,3,0,@CanuckKicker
20170118-W-Australian_Open-R64-Ashleigh_Barty-Shelby_Rogers,Ashleigh Barty,Shelby Rogers,R,R,W,20170118,Australian Open,R64,,,Hard,,3,0,Isaac
20170116-W-Australian_Open-R128-Louisa_Chirico-Eugenie_Bouchard,Louisa Chirico,Eugenie Bouchard,R,R,W,20170116,Australian Open,R128,,,,Simon Cannavan,3,0,@CanuckKicker
20170116-W-Australian_Open-R128-Ashleigh_Barty-Annika_Beck,Ashleigh Barty,Annika Beck,R,R,W,20170116,Australian Open,R128,,Hisense Arena,Hard,,3,1,Isaac
20170112-W-Sydney-SF-Eugenie_Bouchard-Johanna_Konta,Eugenie Bouchard,Johanna Konta,R,R,W,20170112,Sydney,SF,,Ken Rosewall Arena,Hard,,3,1,@CanuckKicker
20161126-W-ITF_Valencia-SF-Jasmine_Paolini-Cristina_Bucsa,Jasmine Paolini,Cristina Bucsa,R,R,W,20161126,ITF Valencia,SF,,,Clay,,3,1,Zindaras
20161112-W-Fed_Cup_World_Group_F-RR-Petra_Kvitova-Caroline_Garcia,Petra Kvitova,Caroline Garcia,L,R,W,20161112,Fed Cup World Group F,RR,,,Hard,,3,0,Isaac
20161112-W-Fed_Cup_World_Group_F-RR-Kristina_Mladenovic-Karolina_Pliskova,Kristina Mladenovic,Karolina Pliskova,R,R,W,20161112,Fed Cup World Group F,RR,,,Hard,,3,0,Isaac
20161110-W-ITF_Tokyo-R16-Aryna_Sabalenka-Shuai_Zhang_,Aryna Sabalenka,Shuai Zhang ,R,R,W,20161110,ITF Tokyo,R16,,,Hard,,3,1,Isaac
20161028-W-ITF_Poitiers-QF-Pauline_Parmentier-Elena_Gabriela_Ruse,Pauline Parmentier,Elena Gabriela Ruse,R,R,W,20161028,ITF Poitiers,QF,,,Hard,,3,1,Isaac
20161024-W-Singapore-RR-Garbine_Muguruza-Karolina_Pliskova,Garbine Muguruza,Karolina Pliskova,R,R,W,20161024,Singapore,RR,,,Hard,,3,1,Isaac
20161024-W-Singapore-RR-Agnieszka_Radwanska-Svetlana_Kuznetsova,Agnieszka Radwanska,Svetlana Kuznetsova,R,R,W,20161024,Singapore,RR,,,Hard,,3,1,Isaac
20161001-W-Wuhan-F-Petra_Kvitova-Dominika_Cibulkova,Petra Kvitova,Dominika Cibulkova,L,R,W,20161001,Wuhan,F,,Centre,Hard,Felix Torralba,3,1,Lowell
20160929-W-Wuhan-QF-Agnieszka_Radwanska-Svetlana_Kuznetsova,Agnieszka Radwanska,Svetlana Kuznetsova,R,R,W,20160929,Wuhan,QF,,,Hard,,3,1,Isaac
20160928-W-Wuhan-R16-Petra_Kvitova-Angelique_Kerber,Petra Kvitova,Angelique Kerber,L,L,W,20160928,Wuhan,R16,,,Hard,,3,1,Isaac
20160928-W-Wuhan-R16-Agnieszka_Radwanska_-Caroline_Wozniacki,Agnieszka Radwanska ,Caroline Wozniacki,R,R,W,20160928,Wuhan,R16,,,Hard,,3,1,Isaac
20160924-W-ITF_Saint_Petersburg-F-Natalia_Vikhlyantseva-Donna_Vekic,Natalia Vikhlyantseva,Donna Vekic,R,R,W,20160924,ITF Saint Petersburg,F,,Court 1,Hard,,3,1,Lowell
20160916-W-ITF_Biarritz-QF-Carina_Witthoeft-Rebecca_Sramkova,Carina Witthoeft,Rebecca Sramkova,R,R,W,20160916,ITF Biarritz,QF,,Court Central,Clay,,3,1,Lowell
20160902-W-US_Open-R32-Elina_Svitolina-Petra_Kvitova,Elina Svitolina,Petra Kvitova,R,L,W,20160902,US Open,R32,,Louis Armstrong Stadium,Hard,,3,1,Lowell
20160829-W-US_Open-R128-Monica_Puig-Saisai_Zheng,Monica Puig,Saisai Zheng,R,R,W,20160829,US Open,R128,,P6/Old Grandstand,Hard,,3,1,Isaac
20160827-W-New_Haven-F-Agnieszka_Radwanska-Elina_Svitolina,Agnieszka Radwanska,Elina Svitolina,R,R,W,20160827,New Haven,F,,,Hard,,3,1,Isaac
20160821-W-Cincinnati-F-Angelique_Kerber-Karolina_Pliskova,Angelique Kerber,Karolina Pliskova,L,R,W,20160821,Cincinnati,F,2:00 PM,Center,Hard,,3,1,Lowell
20160820-W-Cincinnati-SF-Garbine_Muguruza-Karolina_Pliskova,Garbine Muguruza,Karolina Pliskova,R,R,W,20160820,Cincinnati,SF,,,Hard,,3,1,Isaac
20160725-W-Montreal-R64-Petra_Kvitova-Magda_Linette,Petra Kvitova,Magda Linette,L,R,W,20160725,Montreal,R64,8:52 PM,Central,Hard,,3,1,Lowell
20160723-W-Washington-SF-Jessica_Pegula-Lauren_Davis,Jessica Pegula,Lauren Davis,R,R,W,20160723,Washington,SF,,,Hard,,3,1,Isaac
20160719-W-Washington-R32-Camila_Giorgi-Eugenie_Bouchard,Camila Giorgi,Eugenie Bouchard,R,R,W,20160719,Washington,R32,2:00 PM,Stadium,Hard,Paula Vieira Souza,3,1,Lowell
20160709-W-Wimbledon-F-Serena_Williams-Angelique_Kerber,Serena Williams,Angelique Kerber,R,L,W,20160709,Wimbledon,F,2:00 pm,Centre,Grass,James Keothavong,3,0,Edo
20160707-W-Wimbledon-SF-Venus_Williams-Angelique_Kerber,Venus Williams,Angelique Kerber,R,L,W,20160707,Wimbledon,SF,14:00,Centre,Grass,,3,1,Isaac
20160707-W-Wimbledon-SF-Elena_Vesnina-Serena_Williams,Elena Vesnina,Serena Williams,R,R,W,20160707,Wimbledon,SF,13:00,Centre,Grass,,3,1,Isaac
