match_id,player,row,shots,pt_ending,winners,induced_forced,unforced,shots_in_pts_won,shots_in_pts_lost
20161118-W-Limoges-QF-Tamara_Korpatsch-Natalia_Vikhlyantseva,1,B-XC,15,6,0,1,5,7,8
20161118-W-Limoges-QF-Tamara_Korpatsch-Natalia_Vikhlyantseva,1,B-DTM,22,2,0,0,2,10,12
20161118-W-Limoges-QF-Tamara_Korpatsch-Natalia_Vikhlyantseva,1,B-DTL,6,2,1,0,1,1,5
20161118-W-Limoges-QF-Tamara_Korpatsch-Natalia_Vikhlyantseva,1,B-IO,5,2,0,0,2,1,4
20161118-W-Limoges-QF-Tamara_Korpatsch-Natalia_Vikhlyantseva,1,S-XC,3,0,0,0,0,1,2
20161118-W-Limoges-QF-Tamara_Korpatsch-Natalia_Vikhlyantseva,1,S-DTM,5,0,0,0,0,3,2
20161118-W-Limoges-QF-Tamara_Korpatsch-Natalia_Vikhlyantseva,1,S-DTL,1,0,0,0,0,1,0
20161118-W-Limoges-QF-Tamara_Korpatsch-Natalia_Vikhlyantseva,2,F-XC,40,9,2,2,5,22,18
20161118-W-Limoges-QF-Tamara_Korpatsch-Natalia_Vikhlyantseva,2,F-DTM,13,2,0,0,2,6,7
20161118-W-Limoges-QF-Tamara_Korpatsch-Natalia_Vikhlyantseva,2,F-DTL,5,2,1,0,1,3,2
20161118-W-Limoges-QF-Tamara_Korpatsch-Natalia_Vikhlyantseva,2,F-IO,14,6,2,2,2,8,6
20161118-W-Limoges-QF-Tamara_Korpatsch-Natalia_Vikhlyantseva,2,B-XC,36,11,1,1,9,20,16
20161118-W-Limoges-QF-Tamara_Korpatsch-Natalia_Vikhlyantseva,2,B-DTM,20,6,0,1,5,10,10
20161118-W-Limoges-QF-Tamara_Korpatsch-Natalia_Vikhlyantseva,2,B-DTL,8,5,2,0,3,4,4
20161118-W-Limoges-QF-Tamara_Korpatsch-Natalia_Vikhlyantseva,2,B-IO,4,1,0,0,1,0,4
20161118-W-Limoges-QF-Tamara_Korpatsch-Natalia_Vikhlyantseva,2,S-DTM,1,0,0,0,0,1,0
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,1,F-XC,61,13,3,2,8,26,35
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,1,F-DTM,30,0,0,0,0,12,18
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,1,F-DTL,6,3,0,1,2,3,3
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,1,F-IO,18,8,3,3,2,10,8
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,1,F-II,2,1,1,0,0,1,1
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,1,B-XC,33,4,1,0,3,11,22
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,1,B-DTM,21,4,0,0,4,4,17
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,1,B-DTL,3,3,0,1,2,1,2
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,1,B-IO,2,1,0,0,1,0,2
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,1,S-XC,3,0,0,0,0,1,2
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,1,S-DTM,5,0,0,0,0,0,5
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,1,S-DTL,1,1,0,1,0,1,0
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,2,F-XC,59,12,2,1,9,33,26
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,2,F-DTM,19,2,0,0,2,11,8
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,2,F-DTL,18,7,4,0,3,14,4
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,2,F-IO,35,17,5,4,8,22,13
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,2,F-II,4,1,1,0,0,1,3
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,2,B-XC,22,4,0,4,0,16,6
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,2,B-DTM,17,3,0,1,2,7,10
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,2,B-DTL,2,2,0,0,2,0,2
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,2,B-IO,2,2,2,0,0,2,0
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,2,S-XC,2,0,0,0,0,2,0
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,2,S-DTM,5,0,0,0,0,3,2
20160730-W-ITF_Prague-SF-Rebecca_Peterson-Antonia_Lottner,2,S-DTL,1,1,0,0,1,0,1
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,1,F-XC,55,7,0,3,4,36,19
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,1,F-DTM,56,6,0,1,5,16,40
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,1,F-DTL,11,5,2,0,3,5,6
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,1,F-IO,18,10,1,2,7,7,11
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,1,F-II,1,1,0,0,1,0,1
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,1,B-XC,24,7,2,3,2,10,14
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,1,B-DTM,29,5,0,0,5,12,17
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,1,B-DTL,5,1,0,0,1,2,3
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,1,B-IO,9,2,0,0,2,5,4
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,1,S-XC,11,3,0,2,1,5,6
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,1,S-DTM,10,3,0,0,3,1,9
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,1,S-DTL,6,1,1,0,0,3,3
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,2,F-XC,26,6,2,2,2,21,5
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,2,F-DTM,33,5,0,0,5,17,16
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,2,F-DTL,10,5,0,2,3,4,6
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,2,F-IO,22,8,0,3,5,13,9
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,2,B-XC,34,6,2,0,4,18,16
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,2,B-DTM,45,7,0,0,7,22,23
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,2,B-DTL,14,8,3,1,4,8,6
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,2,B-IO,15,4,1,1,2,7,8
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,2,S-XC,5,1,0,0,1,3,2
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,2,S-DTM,12,2,0,1,1,8,4
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,2,S-DTL,2,0,0,0,0,1,1
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,2,S-IO,1,1,0,0,1,0,1
20160721-W-ITF_Darmstadt-R16-Tadeja_Majeric-Elyne_Boeykens,1,F-XC,47,16,6,4,6,26,21
20160721-W-ITF_Darmstadt-R16-Tadeja_Majeric-Elyne_Boeykens,1,F-DTM,20,3,0,0,3,7,13
20160721-W-ITF_Darmstadt-R16-Tadeja_Majeric-Elyne_Boeykens,1,F-DTL,26,5,3,1,1,15,11
20160721-W-ITF_Darmstadt-R16-Tadeja_Majeric-Elyne_Boeykens,1,F-IO,9,2,0,1,1,5,4
20160721-W-ITF_Darmstadt-R16-Tadeja_Majeric-Elyne_Boeykens,1,F-II,5,2,1,0,1,2,3
20160721-W-ITF_Darmstadt-R16-Tadeja_Majeric-Elyne_Boeykens,1,B-XC,45,7,0,0,7,11,34
20160721-W-ITF_Darmstadt-R16-Tadeja_Majeric-Elyne_Boeykens,1,B-DTM,16,3,0,0,3,4,12
20160721-W-ITF_Darmstadt-R16-Tadeja_Majeric-Elyne_Boeykens,1,B-DTL,11,6,2,0,4,6,5
20160721-W-ITF_Darmstadt-R16-Tadeja_Majeric-Elyne_Boeykens,1,B-IO,2,1,0,0,1,1,1
20160721-W-ITF_Darmstadt-R16-Tadeja_Majeric-Elyne_Boeykens,1,S-XC,1,0,0,0,0,0,1
20160721-W-ITF_Darmstadt-R16-Tadeja_Majeric-Elyne_Boeykens,1,S-DTM,1,0,0,0,0,0,1
20160721-W-ITF_Darmstadt-R16-Tadeja_Majeric-Elyne_Boeykens,2,F-XC,52,10,1,4,5,27,25
20160721-W-ITF_Darmstadt-R16-Tadeja_Majeric-Elyne_Boeykens,2,F-DTM,11,2,0,0,2,5,6
20160721-W-ITF_Darmstadt-R16-Tadeja_Majeric-Elyne_Boeykens,2,F-DTL,9,5,3,0,2,6,3
20160721-W-ITF_Darmstadt-R16-Tadeja_Majeric-Elyne_Boeykens,2,F-IO,18,4,2,1,1,15,3
20160721-W-ITF_Darmstadt-R16-Tadeja_Majeric-Elyne_Boeykens,2,F-II,8,2,1,0,1,3,5
20160721-W-ITF_Darmstadt-R16-Tadeja_Majeric-Elyne_Boeykens,2,B-XC,57,6,1,1,4,39,18
20160721-W-ITF_Darmstadt-R16-Tadeja_Majeric-Elyne_Boeykens,2,B-DTM,25,0,0,0,0,13,12
20160721-W-ITF_Darmstadt-R16-Tadeja_Majeric-Elyne_Boeykens,2,B-DTL,15,6,4,0,2,9,6
20160721-W-ITF_Darmstadt-R16-Tadeja_Majeric-Elyne_Boeykens,2,B-IO,5,2,2,0,0,4,1
20160721-W-ITF_Darmstadt-R16-Tadeja_Majeric-Elyne_Boeykens,2,S-XC,3,0,0,0,0,0,3
20160721-W-ITF_Darmstadt-R16-Tadeja_Majeric-Elyne_Boeykens,2,S-DTL,1,1,0,0,1,0,1
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,1,F-XC,58,8,3,1,4,39,19
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,1,F-DTM,37,0,0,0,0,20,17
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,1,F-DTL,31,7,1,3,3,20,11
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,1,F-IO,36,5,2,2,1,25,11
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,1,F-II,3,0,0,0,0,3,0
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,1,B-XC,20,1,0,0,1,13,7
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,1,B-DTM,11,2,0,0,2,5,6
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,1,S-XC,27,0,0,0,0,20,7
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,1,S-DTM,20,0,0,0,0,12,8
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,1,S-DTL,7,1,0,0,1,2,5
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,2,F-XC,62,6,1,0,5,27,35
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,2,F-DTM,23,5,1,0,4,5,18
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,2,F-DTL,17,3,1,1,1,5,12
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,2,F-IO,48,9,3,2,4,20,28
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,2,F-II,15,1,0,1,0,5,10
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,2,B-XC,23,1,1,0,0,8,15
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,2,B-DTM,15,0,0,0,0,4,11
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,2,B-DTL,17,2,2,0,0,9,8
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,2,B-IO,5,2,0,0,2,1,4
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,2,S-XC,14,2,0,0,2,8,6
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,2,S-DTM,10,1,0,0,1,0,10
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,2,S-DTL,11,4,0,2,2,3,8
20161118-W-ITF_Zawada-QF-Kathinka_Von_Deichmann-Conny_Perrin,2,S-IO,2,0,0,0,0,1,1
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,1,F-XC,65,22,12,1,9,38,27
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,1,F-DTM,24,2,0,0,2,15,9
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,1,F-DTL,9,4,2,1,1,7,2
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,1,F-IO,26,12,6,0,6,14,12
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,1,F-II,1,1,1,0,0,1,0
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,1,B-XC,78,27,7,7,13,46,32
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,1,B-DTM,32,8,0,2,6,15,17
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,1,B-DTL,18,10,2,1,7,6,12
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,1,B-IO,15,5,3,0,2,9,6
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,1,S-XC,2,1,0,1,0,1,1
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,1,S-DTM,1,0,0,0,0,0,1
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,1,S-DTL,1,0,0,0,0,1,0
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,2,F-XC,77,13,2,3,8,34,43
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,2,F-DTM,31,2,0,1,1,12,19
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,2,F-DTL,14,7,4,1,2,7,7
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,2,F-IO,11,4,1,0,3,4,7
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,2,F-II,1,1,1,0,0,1,0
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,2,B-XC,37,13,1,1,11,12,25
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,2,B-DTM,42,3,0,1,2,19,23
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,2,B-DTL,5,1,0,1,0,4,1
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,2,B-IO,8,2,0,0,2,1,7
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,2,S-XC,1,0,0,0,0,1,0
20161011-W-ITF_Equeurdreville-R32-Olga_Fridman-Myrtille_Georges,2,S-DTM,8,0,0,0,0,3,5
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,1,F-XC,146,17,3,2,12,66,80
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,1,F-DTM,58,0,0,0,0,26,32
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,1,F-DTL,27,9,3,0,6,10,17
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,1,F-IO,21,5,4,0,1,13,8
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,1,F-II,1,0,0,0,0,0,1
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,1,B-XC,93,15,4,1,10,47,46
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,1,B-DTM,39,3,0,1,2,16,23
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,1,B-DTL,11,4,1,0,3,4,7
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,1,B-IO,6,3,2,1,0,5,1
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,1,S-XC,6,0,0,0,0,2,4
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,1,S-DTM,1,0,0,0,0,0,1
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,1,S-IO,1,0,0,0,0,0,1
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,2,F-XC,124,10,2,1,7,62,62
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,2,F-DTM,57,3,0,1,2,31,26
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,2,F-DTL,26,6,4,0,2,13,13
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,2,F-IO,18,6,1,2,3,10,8
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,2,B-XC,78,18,6,3,9,44,34
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,2,B-DTM,58,4,0,0,4,27,31
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,2,B-DTL,27,7,4,2,1,17,10
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,2,B-IO,30,11,4,1,6,16,14
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,2,S-XC,2,0,0,0,0,2,0
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,2,S-DTM,3,0,0,0,0,3,0
20160909-W-ITF_Sofia-QF-Jessica_Pieri-Viktoria_Kamenskaya,2,S-DTL,1,0,0,0,0,0,1
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,1,F-XC,31,12,4,1,7,13,18
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,1,F-DTM,17,1,0,0,1,8,9
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,1,F-DTL,7,2,0,0,2,3,4
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,1,F-IO,8,2,1,0,1,5,3
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,1,B-XC,14,5,0,0,5,5,9
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,1,B-DTM,13,3,0,0,3,4,9
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,1,B-DTL,4,2,0,0,2,1,3
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,1,B-IO,1,1,0,0,1,0,1
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,1,S-XC,5,1,0,1,0,5,0
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,1,S-DTM,5,0,0,0,0,2,3
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,1,S-DTL,1,0,0,0,0,0,1
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,1,S-IO,1,0,0,0,0,1,0
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,2,F-XC,33,12,5,1,6,15,18
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,2,F-DTM,12,2,0,0,2,7,5
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,2,F-DTL,7,6,3,0,3,4,3
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,2,F-IO,18,6,2,2,2,11,7
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,2,F-II,1,1,0,0,1,0,1
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,2,B-XC,9,2,0,0,2,4,5
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,2,B-DTM,15,2,0,0,2,5,10
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,2,B-DTL,5,0,0,0,0,3,2
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,2,B-IO,4,1,0,1,0,4,0
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,2,S-XC,2,0,0,0,0,0,2
20161115-W-Limoges-R32-Lina_Gjorcheska-Maryna_Zanevska,2,S-DTM,4,0,0,0,0,1,3
20161117-W-Taipei-R16-Marina_Erakovic-Veronika_Kudermetova,1,F-XC,23,9,1,5,3,13,10
20161117-W-Taipei-R16-Marina_Erakovic-Veronika_Kudermetova,1,F-DTM,26,3,0,0,3,17,9
20161117-W-Taipei-R16-Marina_Erakovic-Veronika_Kudermetova,1,F-DTL,1,0,0,0,0,0,1
20161117-W-Taipei-R16-Marina_Erakovic-Veronika_Kudermetova,1,F-IO,11,4,2,0,2,5,6
20161117-W-Taipei-R16-Marina_Erakovic-Veronika_Kudermetova,1,B-XC,13,2,0,0,2,6,7
20161117-W-Taipei-R16-Marina_Erakovic-Veronika_Kudermetova,1,B-DTM,18,5,0,0,5,10,8
20161117-W-Taipei-R16-Marina_Erakovic-Veronika_Kudermetova,1,B-DTL,3,2,1,0,1,1,2
20161117-W-Taipei-R16-Marina_Erakovic-Veronika_Kudermetova,1,B-IO,2,1,0,0,1,0,2
20161117-W-Taipei-R16-Marina_Erakovic-Veronika_Kudermetova,1,S-XC,8,1,0,0,1,2,6
20161117-W-Taipei-R16-Marina_Erakovic-Veronika_Kudermetova,1,S-DTM,7,0,0,0,0,6,1
20161117-W-Taipei-R16-Marina_Erakovic-Veronika_Kudermetova,1,S-DTL,4,0,0,0,0,0,4
20161117-W-Taipei-R16-Marina_Erakovic-Veronika_Kudermetova,1,S-IO,2,0,0,0,0,2,0
20161117-W-Taipei-R16-Marina_Erakovic-Veronika_Kudermetova,2,F-XC,28,10,1,0,9,10,18
20161117-W-Taipei-R16-Marina_Erakovic-Veronika_Kudermetova,2,F-DTM,19,4,0,0,4,9,10
20161117-W-Taipei-R16-Marina_Erakovic-Veronika_Kudermetova,2,F-DTL,13,7,2,0,5,5,8
20161117-W-Taipei-R16-Marina_Erakovic-Veronika_Kudermetova,2,F-IO,11,3,1,0,2,5,6
20161117-W-Taipei-R16-Marina_Erakovic-Veronika_Kudermetova,2,B-XC,26,8,4,0,4,16,10
20161117-W-Taipei-R16-Marina_Erakovic-Veronika_Kudermetova,2,B-DTM,14,1,0,0,1,1,13
20161117-W-Taipei-R16-Marina_Erakovic-Veronika_Kudermetova,2,B-DTL,4,4,3,0,1,3,1
20161117-W-Taipei-R16-Marina_Erakovic-Veronika_Kudermetova,2,B-IO,5,3,1,0,2,2,3
20161117-W-Taipei-R16-Marina_Erakovic-Veronika_Kudermetova,2,S-XC,1,0,0,0,0,1,0
20161117-W-Taipei-R16-Marina_Erakovic-Veronika_Kudermetova,2,S-DTM,6,1,0,0,1,2,4
20160816-W-Cincinnati-R64-Varvara_Flink-Alison_Riske,1,F-XC,72,16,3,2,11,31,41
20160816-W-Cincinnati-R64-Varvara_Flink-Alison_Riske,1,F-DTM,51,3,0,0,3,20,31
20160816-W-Cincinnati-R64-Varvara_Flink-Alison_Riske,1,F-DTL,15,8,3,1,4,8,7
20160816-W-Cincinnati-R64-Varvara_Flink-Alison_Riske,1,F-IO,12,5,3,1,1,8,4
20160816-W-Cincinnati-R64-Varvara_Flink-Alison_Riske,1,B-XC,70,19,1,4,14,38,32
20160816-W-Cincinnati-R64-Varvara_Flink-Alison_Riske,1,B-DTM,34,4,0,0,4,9,25
20160816-W-Cincinnati-R64-Varvara_Flink-Alison_Riske,1,B-DTL,4,3,3,0,0,4,0
20160816-W-Cincinnati-R64-Varvara_Flink-Alison_Riske,1,B-IO,3,0,0,0,0,2,1
20160816-W-Cincinnati-R64-Varvara_Flink-Alison_Riske,1,S-XC,16,3,0,1,2,11,5
20160816-W-Cincinnati-R64-Varvara_Flink-Alison_Riske,1,S-DTM,7,1,0,0,1,2,5
20160816-W-Cincinnati-R64-Varvara_Flink-Alison_Riske,1,S-DTL,1,1,0,1,0,1,0
20160816-W-Cincinnati-R64-Varvara_Flink-Alison_Riske,1,S-IO,1,0,0,0,0,0,1
20160816-W-Cincinnati-R64-Varvara_Flink-Alison_Riske,2,F-XC,78,12,3,1,8,43,35
20160816-W-Cincinnati-R64-Varvara_Flink-Alison_Riske,2,F-DTM,33,2,0,0,2,15,18
20160816-W-Cincinnati-R64-Varvara_Flink-Alison_Riske,2,F-DTL,8,5,2,1,2,4,4
20160816-W-Cincinnati-R64-Varvara_Flink-Alison_Riske,2,F-IO,20,4,1,1,2,14,6
20160816-W-Cincinnati-R64-Varvara_Flink-Alison_Riske,2,F-II,1,1,1,0,0,1,0
20160816-W-Cincinnati-R64-Varvara_Flink-Alison_Riske,2,B-XC,63,6,2,1,3,27,36
20160816-W-Cincinnati-R64-Varvara_Flink-Alison_Riske,2,B-DTM,60,4,0,0,4,29,31
20160816-W-Cincinnati-R64-Varvara_Flink-Alison_Riske,2,B-DTL,18,7,1,2,4,9,9
20160816-W-Cincinnati-R64-Varvara_Flink-Alison_Riske,2,B-IO,11,2,1,0,1,6,5
20161003-W-Beijing-R64-Timea_Bacsinszky-Lara_Arruabarrena,1,F-XC,50,8,4,1,3,26,24
20161003-W-Beijing-R64-Timea_Bacsinszky-Lara_Arruabarrena,1,F-DTM,39,1,0,0,1,16,23
20161003-W-Beijing-R64-Timea_Bacsinszky-Lara_Arruabarrena,1,F-DTL,15,4,1,0,3,7,8
20161003-W-Beijing-R64-Timea_Bacsinszky-Lara_Arruabarrena,1,F-IO,28,4,0,0,4,10,18
20161003-W-Beijing-R64-Timea_Bacsinszky-Lara_Arruabarrena,1,B-XC,72,20,8,1,11,39,33
20161003-W-Beijing-R64-Timea_Bacsinszky-Lara_Arruabarrena,1,B-DTM,32,5,0,2,3,14,18
20161003-W-Beijing-R64-Timea_Bacsinszky-Lara_Arruabarrena,1,B-DTL,15,9,6,1,2,10,5
20161003-W-Beijing-R64-Timea_Bacsinszky-Lara_Arruabarrena,1,B-IO,25,12,6,1,5,15,10
20161003-W-Beijing-R64-Timea_Bacsinszky-Lara_Arruabarrena,1,S-XC,2,0,0,0,0,1,1
