match_id,player,row,crosscourt,down_middle,down_the_line,inside_out,inside_in
20220830-W-US_Open-R128-Venus_Williams-Alison_Van_Uytvanck,Venus Williams,Total,54,72,12,20,0
20220830-W-US_Open-R128-Venus_Williams-Alison_Van_Uytvanck,Venus Williams,F,36,26,6,13,0
20220830-W-US_Open-R128-Venus_Williams-Alison_Van_Uytvanck,Venus Williams,B,18,40,6,7,0
20220830-W-US_Open-R128-Venus_Williams-Alison_Van_Uytvanck,Venus Williams,S,0,6,0,0,0
20220830-W-US_Open-R128-Venus_Williams-Alison_Van_Uytvanck,Alison Van Uytvanck,Total,49,61,8,18,0
20220830-W-US_Open-R128-Venus_Williams-Alison_Van_Uytvanck,Alison Van Uytvanck,F,32,30,4,15,0
20220830-W-US_Open-R128-Venus_Williams-Alison_Van_Uytvanck,Alison Van Uytvanck,B,14,29,1,2,0
20220830-W-US_Open-R128-Venus_Williams-Alison_Van_Uytvanck,Alison Van Uytvanck,S,3,2,3,1,0
20220830-W-US_Open-R128-Peyton_Stearns-Ekaterina_Alexandrova,Peyton Stearns,Total,87,78,20,32,3
20220830-W-US_Open-R128-Peyton_Stearns-Ekaterina_Alexandrova,Peyton Stearns,F,64,40,10,27,3
20220830-W-US_Open-R128-Peyton_Stearns-Ekaterina_Alexandrova,Peyton Stearns,B,21,32,7,5,0
20220830-W-US_Open-R128-Peyton_Stearns-Ekaterina_Alexandrova,Peyton Stearns,S,2,6,3,0,0
20220830-W-US_Open-R128-Peyton_Stearns-Ekaterina_Alexandrova,Ekaterina Alexandrova,Total,94,77,16,36,1
20220830-W-US_Open-R128-Peyton_Stearns-Ekaterina_Alexandrova,Ekaterina Alexandrova,F,51,34,11,23,1
20220830-W-US_Open-R128-Peyton_Stearns-Ekaterina_Alexandrova,Ekaterina Alexandrova,B,42,40,5,13,0
20220830-W-US_Open-R128-Peyton_Stearns-Ekaterina_Alexandrova,Ekaterina Alexandrova,S,1,3,0,0,0
20220830-W-US_Open-R128-Naomi_Osaka-Danielle_Collins,Naomi Osaka,Total,53,22,9,11,1
20220830-W-US_Open-R128-Naomi_Osaka-Danielle_Collins,Naomi Osaka,F,29,9,6,10,1
20220830-W-US_Open-R128-Naomi_Osaka-Danielle_Collins,Naomi Osaka,B,22,13,3,1,0
20220830-W-US_Open-R128-Naomi_Osaka-Danielle_Collins,Naomi Osaka,S,2,0,0,0,0
20220830-W-US_Open-R128-Naomi_Osaka-Danielle_Collins,Danielle Collins,Total,57,18,16,4,1
20220830-W-US_Open-R128-Naomi_Osaka-Danielle_Collins,Danielle Collins,F,17,7,4,0,1
20220830-W-US_Open-R128-Naomi_Osaka-Danielle_Collins,Danielle Collins,B,39,9,11,4,0
20220830-W-US_Open-R128-Naomi_Osaka-Danielle_Collins,Danielle Collins,S,1,2,1,0,0
20220830-W-US_Open-R128-Marie_Bouzkova-Linda_Noskova,Marie Bouzkova,Total,74,64,25,23,0
20220830-W-US_Open-R128-Marie_Bouzkova-Linda_Noskova,Marie Bouzkova,F,43,30,14,17,0
20220830-W-US_Open-R128-Marie_Bouzkova-Linda_Noskova,Marie Bouzkova,B,26,22,10,6,0
20220830-W-US_Open-R128-Marie_Bouzkova-Linda_Noskova,Marie Bouzkova,S,5,12,1,0,0
20220830-W-US_Open-R128-Marie_Bouzkova-Linda_Noskova,Linda Noskova,Total,73,79,17,26,0
20220830-W-US_Open-R128-Marie_Bouzkova-Linda_Noskova,Linda Noskova,F,40,43,4,11,0
20220830-W-US_Open-R128-Marie_Bouzkova-Linda_Noskova,Linda Noskova,B,27,36,13,14,0
20220830-W-US_Open-R128-Marie_Bouzkova-Linda_Noskova,Linda Noskova,S,6,0,0,1,0
20220830-W-US_Open-R128-Kaja_Juvan-Cristina_Bucsa,Kaja Juvan,Total,40,78,10,30,0
20220830-W-US_Open-R128-Kaja_Juvan-Cristina_Bucsa,Kaja Juvan,F,22,40,3,25,0
20220830-W-US_Open-R128-Kaja_Juvan-Cristina_Bucsa,Kaja Juvan,B,11,29,7,5,0
20220830-W-US_Open-R128-Kaja_Juvan-Cristina_Bucsa,Kaja Juvan,S,7,9,0,0,0
20220830-W-US_Open-R128-Kaja_Juvan-Cristina_Bucsa,Cristina Bucsa,Total,48,69,20,40,2
20220830-W-US_Open-R128-Kaja_Juvan-Cristina_Bucsa,Cristina Bucsa,F,35,35,10,34,2
20220830-W-US_Open-R128-Kaja_Juvan-Cristina_Bucsa,Cristina Bucsa,B,12,28,9,6,0
20220830-W-US_Open-R128-Kaja_Juvan-Cristina_Bucsa,Cristina Bucsa,S,1,6,1,0,0
20220830-W-US_Open-R128-Jasmine_Paolini-Iga_Swiatek,Jasmine Paolini,Total,62,37,20,10,3
20220830-W-US_Open-R128-Jasmine_Paolini-Iga_Swiatek,Jasmine Paolini,F,25,18,10,8,3
20220830-W-US_Open-R128-Jasmine_Paolini-Iga_Swiatek,Jasmine Paolini,B,34,18,10,2,0
20220830-W-US_Open-R128-Jasmine_Paolini-Iga_Swiatek,Jasmine Paolini,S,3,1,0,0,0
20220830-W-US_Open-R128-Jasmine_Paolini-Iga_Swiatek,Iga Swiatek,Total,63,22,24,16,1
20220830-W-US_Open-R128-Jasmine_Paolini-Iga_Swiatek,Iga Swiatek,F,22,16,10,11,1
20220830-W-US_Open-R128-Jasmine_Paolini-Iga_Swiatek,Iga Swiatek,B,41,6,14,5,0
20220830-W-US_Open-R128-Andrea_Petkovic-Belinda_Bencic,Andrea Petkovic,Total,58,63,16,12,0
20220830-W-US_Open-R128-Andrea_Petkovic-Belinda_Bencic,Andrea Petkovic,F,38,28,11,8,0
20220830-W-US_Open-R128-Andrea_Petkovic-Belinda_Bencic,Andrea Petkovic,B,17,30,4,4,0
20220830-W-US_Open-R128-Andrea_Petkovic-Belinda_Bencic,Andrea Petkovic,S,3,5,1,0,0
20220830-W-US_Open-R128-Andrea_Petkovic-Belinda_Bencic,Belinda Bencic,Total,49,45,18,34,0
20220830-W-US_Open-R128-Andrea_Petkovic-Belinda_Bencic,Belinda Bencic,F,29,22,12,26,0
20220830-W-US_Open-R128-Andrea_Petkovic-Belinda_Bencic,Belinda Bencic,B,20,20,6,8,0
20220830-W-US_Open-R128-Andrea_Petkovic-Belinda_Bencic,Belinda Bencic,S,0,3,0,0,0
20220830-W-US_Open-R128-Alize_Cornet-Emma_Raducanu,Alize Cornet,Total,92,99,25,28,0
20220830-W-US_Open-R128-Alize_Cornet-Emma_Raducanu,Alize Cornet,F,19,43,18,20,0
20220830-W-US_Open-R128-Alize_Cornet-Emma_Raducanu,Alize Cornet,B,58,49,7,7,0
20220830-W-US_Open-R128-Alize_Cornet-Emma_Raducanu,Alize Cornet,S,15,7,0,1,0
20220830-W-US_Open-R128-Alize_Cornet-Emma_Raducanu,Emma Raducanu,Total,113,83,28,37,2
20220830-W-US_Open-R128-Alize_Cornet-Emma_Raducanu,Emma Raducanu,F,51,19,9,21,2
20220830-W-US_Open-R128-Alize_Cornet-Emma_Raducanu,Emma Raducanu,B,58,61,17,14,0
20220830-W-US_Open-R128-Alize_Cornet-Emma_Raducanu,Emma Raducanu,S,4,3,2,2,0
20220829-W-US_Open-R128-Serena_Williams-Danka_Kovinic,Serena Williams,Total,58,47,9,20,0
20220829-W-US_Open-R128-Serena_Williams-Danka_Kovinic,Serena Williams,F,40,31,4,10,0
20220829-W-US_Open-R128-Serena_Williams-Danka_Kovinic,Serena Williams,B,17,12,4,10,0
20220829-W-US_Open-R128-Serena_Williams-Danka_Kovinic,Serena Williams,S,1,4,1,0,0
20220829-W-US_Open-R128-Serena_Williams-Danka_Kovinic,Danka Kovinic,Total,40,61,11,21,1
20220829-W-US_Open-R128-Serena_Williams-Danka_Kovinic,Danka Kovinic,F,26,31,6,14,1
20220829-W-US_Open-R128-Serena_Williams-Danka_Kovinic,Danka Kovinic,B,12,24,5,7,0
20220829-W-US_Open-R128-Serena_Williams-Danka_Kovinic,Danka Kovinic,S,2,6,0,0,0
20220829-W-US_Open-R128-Sara_Bejlek-Liudmila_Samsonova,Sara Bejlek,Total,49,40,17,10,0
20220829-W-US_Open-R128-Sara_Bejlek-Liudmila_Samsonova,Sara Bejlek,F,32,18,13,6,0
20220829-W-US_Open-R128-Sara_Bejlek-Liudmila_Samsonova,Sara Bejlek,B,17,18,1,4,0
20220829-W-US_Open-R128-Sara_Bejlek-Liudmila_Samsonova,Sara Bejlek,S,0,4,3,0,0
20220829-W-US_Open-R128-Sara_Bejlek-Liudmila_Samsonova,Liudmila Samsonova,Total,61,18,11,22,4
20220829-W-US_Open-R128-Sara_Bejlek-Liudmila_Samsonova,Liudmila Samsonova,F,36,9,5,21,4
20220829-W-US_Open-R128-Sara_Bejlek-Liudmila_Samsonova,Liudmila Samsonova,B,23,9,5,1,0
20220829-W-US_Open-R128-Sara_Bejlek-Liudmila_Samsonova,Liudmila Samsonova,S,2,0,1,0,0
20220829-W-US_Open-R128-Martina_Trevisan-Evgeniya_Rodina,Martina Trevisan,Total,94,96,30,55,5
20220829-W-US_Open-R128-Martina_Trevisan-Evgeniya_Rodina,Martina Trevisan,F,63,56,12,39,5
20220829-W-US_Open-R128-Martina_Trevisan-Evgeniya_Rodina,Martina Trevisan,B,28,36,18,14,0
20220829-W-US_Open-R128-Martina_Trevisan-Evgeniya_Rodina,Martina Trevisan,S,3,4,0,2,0
20220829-W-US_Open-R128-Martina_Trevisan-Evgeniya_Rodina,Evgeniya Rodina,Total,110,132,16,29,0
20220829-W-US_Open-R128-Martina_Trevisan-Evgeniya_Rodina,Evgeniya Rodina,F,63,48,4,7,0
20220829-W-US_Open-R128-Martina_Trevisan-Evgeniya_Rodina,Evgeniya Rodina,B,46,83,10,22,0
20220829-W-US_Open-R128-Martina_Trevisan-Evgeniya_Rodina,Evgeniya Rodina,S,1,1,2,0,0
20220829-W-US_Open-R128-Madison_Brengle-Ons_Jabeur,Madison Brengle,Total,34,68,11,22,0
20220829-W-US_Open-R128-Madison_Brengle-Ons_Jabeur,Madison Brengle,F,11,36,8,11,0
20220829-W-US_Open-R128-Madison_Brengle-Ons_Jabeur,Madison Brengle,B,18,30,3,11,0
20220829-W-US_Open-R128-Madison_Brengle-Ons_Jabeur,Madison Brengle,S,5,2,0,0,0
20220829-W-US_Open-R128-Madison_Brengle-Ons_Jabeur,Ons Jabeur,Total,64,37,12,22,5
20220829-W-US_Open-R128-Madison_Brengle-Ons_Jabeur,Ons Jabeur,F,42,24,6,17,5
20220829-W-US_Open-R128-Madison_Brengle-Ons_Jabeur,Ons Jabeur,B,10,6,5,3,0
20220829-W-US_Open-R128-Madison_Brengle-Ons_Jabeur,Ons Jabeur,S,12,7,1,2,0
20220829-W-US_Open-R128-Harmony_Tan-Bianca_Andreescu,Harmony Tan,Total,42,50,19,25,0
20220829-W-US_Open-R128-Harmony_Tan-Bianca_Andreescu,Harmony Tan,F,16,20,8,15,0
20220829-W-US_Open-R128-Harmony_Tan-Bianca_Andreescu,Harmony Tan,B,21,24,10,10,0
20220829-W-US_Open-R128-Harmony_Tan-Bianca_Andreescu,Harmony Tan,S,5,6,1,0,0
20220829-W-US_Open-R128-Harmony_Tan-Bianca_Andreescu,Bianca Andreescu,Total,54,46,11,22,1
20220829-W-US_Open-R128-Harmony_Tan-Bianca_Andreescu,Bianca Andreescu,F,28,23,7,16,1
20220829-W-US_Open-R128-Harmony_Tan-Bianca_Andreescu,Bianca Andreescu,B,25,22,2,5,0
20220829-W-US_Open-R128-Harmony_Tan-Bianca_Andreescu,Bianca Andreescu,S,1,1,2,1,0
20220829-W-US_Open-R128-Eleana_Yu-Alison_Riske_Amritraj,Eleana Yu,Total,35,60,25,17,0
20220829-W-US_Open-R128-Eleana_Yu-Alison_Riske_Amritraj,Eleana Yu,F,12,24,12,15,0
20220829-W-US_Open-R128-Eleana_Yu-Alison_Riske_Amritraj,Eleana Yu,B,17,25,12,2,0
20220829-W-US_Open-R128-Eleana_Yu-Alison_Riske_Amritraj,Eleana Yu,S,6,11,1,0,0
20220829-W-US_Open-R128-Eleana_Yu-Alison_Riske_Amritraj,Alison Riske Amritraj,Total,68,38,17,43,0
20220829-W-US_Open-R128-Eleana_Yu-Alison_Riske_Amritraj,Alison Riske Amritraj,F,32,18,4,19,0
20220829-W-US_Open-R128-Eleana_Yu-Alison_Riske_Amritraj,Alison Riske Amritraj,B,36,20,12,23,0
20220829-W-US_Open-R128-Eleana_Yu-Alison_Riske_Amritraj,Alison Riske Amritraj,S,0,0,1,1,0
20220827-W-Cleveland-F-Aliaksandra_Sasnovich-Liudmila_Samsonova,Aliaksandra Sasnovich,Total,42,23,16,9,2
20220827-W-Cleveland-F-Aliaksandra_Sasnovich-Liudmila_Samsonova,Aliaksandra Sasnovich,F,13,12,9,7,2
20220827-W-Cleveland-F-Aliaksandra_Sasnovich-Liudmila_Samsonova,Aliaksandra Sasnovich,B,23,11,7,2,0
20220827-W-Cleveland-F-Aliaksandra_Sasnovich-Liudmila_Samsonova,Aliaksandra Sasnovich,S,6,0,0,0,0
20220827-W-Cleveland-F-Aliaksandra_Sasnovich-Liudmila_Samsonova,Liudmila Samsonova,Total,60,19,17,13,2
20220827-W-Cleveland-F-Aliaksandra_Sasnovich-Liudmila_Samsonova,Liudmila Samsonova,F,34,8,9,10,2
20220827-W-Cleveland-F-Aliaksandra_Sasnovich-Liudmila_Samsonova,Liudmila Samsonova,B,22,9,7,3,0
20220827-W-Cleveland-F-Aliaksandra_Sasnovich-Liudmila_Samsonova,Liudmila Samsonova,S,4,2,1,0,0
20220825-W-Granby-QF-Tatjana_Maria-Diane_Parry,Tatjana Maria,Total,75,50,31,15,7
20220825-W-Granby-QF-Tatjana_Maria-Diane_Parry,Tatjana Maria,F,24,10,7,9,5
20220825-W-Granby-QF-Tatjana_Maria-Diane_Parry,Tatjana Maria,B,1,9,9,1,0
20220825-W-Granby-QF-Tatjana_Maria-Diane_Parry,Tatjana Maria,S,50,31,15,5,2
20220825-W-Granby-QF-Tatjana_Maria-Diane_Parry,Diane Parry,Total,82,52,36,76,16
20220825-W-Granby-QF-Tatjana_Maria-Diane_Parry,Diane Parry,F,62,20,21,75,16
20220825-W-Granby-QF-Tatjana_Maria-Diane_Parry,Diane Parry,B,11,19,11,0,0
20220825-W-Granby-QF-Tatjana_Maria-Diane_Parry,Diane Parry,S,9,13,4,1,0
20220824-W-US_Open-Q1-Tara_Wurth-Maja_Chwalinska,Tara Wurth,Total,89,91,32,73,16
20220824-W-US_Open-Q1-Tara_Wurth-Maja_Chwalinska,Tara Wurth,F,48,55,13,62,16
20220824-W-US_Open-Q1-Tara_Wurth-Maja_Chwalinska,Tara Wurth,B,40,28,18,9,0
20220824-W-US_Open-Q1-Tara_Wurth-Maja_Chwalinska,Tara Wurth,S,1,8,1,2,0
20220824-W-US_Open-Q1-Tara_Wurth-Maja_Chwalinska,Maja Chwalinska,Total,107,81,29,24,0
20220824-W-US_Open-Q1-Tara_Wurth-Maja_Chwalinska,Maja Chwalinska,F,80,37,16,10,0
20220824-W-US_Open-Q1-Tara_Wurth-Maja_Chwalinska,Maja Chwalinska,B,22,23,7,3,0
20220824-W-US_Open-Q1-Tara_Wurth-Maja_Chwalinska,Maja Chwalinska,S,5,21,6,11,0
20220824-W-US_Open-Q1-Elsa_Jacquemot-Moyuka_Uchijima,Elsa Jacquemot,Total,120,83,38,58,1
20220824-W-US_Open-Q1-Elsa_Jacquemot-Moyuka_Uchijima,Elsa Jacquemot,F,28,35,24,55,1
20220824-W-US_Open-Q1-Elsa_Jacquemot-Moyuka_Uchijima,Elsa Jacquemot,B,85,43,13,3,0
20220824-W-US_Open-Q1-Elsa_Jacquemot-Moyuka_Uchijima,Elsa Jacquemot,S,7,5,1,0,0
20220824-W-US_Open-Q1-Elsa_Jacquemot-Moyuka_Uchijima,Moyuka Uchijima,Total,155,101,30,94,14
20220824-W-US_Open-Q1-Elsa_Jacquemot-Moyuka_Uchijima,Moyuka Uchijima,F,84,44,9,89,14
20220824-W-US_Open-Q1-Elsa_Jacquemot-Moyuka_Uchijima,Moyuka Uchijima,B,68,54,20,5,0
20220824-W-US_Open-Q1-Elsa_Jacquemot-Moyuka_Uchijima,Moyuka Uchijima,S,3,3,1,0,0
20220823-W-US_Open-Q1-Yuki_Naito-Eugenie_Bouchard,Yuki Naito,Total,55,65,11,23,1
20220823-W-US_Open-Q1-Yuki_Naito-Eugenie_Bouchard,Yuki Naito,F,30,29,5,18,1
20220823-W-US_Open-Q1-Yuki_Naito-Eugenie_Bouchard,Yuki Naito,B,25,34,4,5,0
20220823-W-US_Open-Q1-Yuki_Naito-Eugenie_Bouchard,Yuki Naito,S,0,2,2,0,0
20220823-W-US_Open-Q1-Yuki_Naito-Eugenie_Bouchard,Eugenie Bouchard,Total,72,52,19,27,1
20220823-W-US_Open-Q1-Yuki_Naito-Eugenie_Bouchard,Eugenie Bouchard,F,41,30,11,22,1
20220823-W-US_Open-Q1-Yuki_Naito-Eugenie_Bouchard,Eugenie Bouchard,B,31,20,7,5,0
20220823-W-US_Open-Q1-Yuki_Naito-Eugenie_Bouchard,Eugenie Bouchard,S,0,2,1,0,0
20220823-W-Granby-R32-Jasmine_Paolini-Himeno_Sakatsume,Jasmine Paolini,Total,86,51,16,18,4
20220823-W-Granby-R32-Jasmine_Paolini-Himeno_Sakatsume,Jasmine Paolini,F,48,29,10,18,4
20220823-W-Granby-R32-Jasmine_Paolini-Himeno_Sakatsume,Jasmine Paolini,B,38,21,4,0,0
20220823-W-Granby-R32-Jasmine_Paolini-Himeno_Sakatsume,Jasmine Paolini,S,0,1,2,0,0
20220823-W-Granby-R32-Jasmine_Paolini-Himeno_Sakatsume,Himeno Sakatsume,Total,86,49,10,12,3
20220823-W-Granby-R32-Jasmine_Paolini-Himeno_Sakatsume,Himeno Sakatsume,F,50,22,5,9,3
20220823-W-Granby-R32-Jasmine_Paolini-Himeno_Sakatsume,Himeno Sakatsume,B,33,27,4,3,0
20220823-W-Granby-R32-Jasmine_Paolini-Himeno_Sakatsume,Himeno Sakatsume,S,3,0,1,0,0
20220822-W-Granby-R32-Rebecca_Marino-Victoria_Mboko,Rebecca Marino,Total,57,49,9,17,1
20220822-W-Granby-R32-Rebecca_Marino-Victoria_Mboko,Rebecca Marino,F,34,23,3,12,1
20220822-W-Granby-R32-Rebecca_Marino-Victoria_Mboko,Rebecca Marino,B,22,24,2,4,0
20220822-W-Granby-R32-Rebecca_Marino-Victoria_Mboko,Rebecca Marino,S,1,2,4,1,0
20220822-W-Granby-R32-Rebecca_Marino-Victoria_Mboko,Victoria Mboko,Total,34,74,7,19,0
20220822-W-Granby-R32-Rebecca_Marino-Victoria_Mboko,Victoria Mboko,F,17,36,2,14,0
20220822-W-Granby-R32-Rebecca_Marino-Victoria_Mboko,Victoria Mboko,B,14,37,5,4,0
20220822-W-Granby-R32-Rebecca_Marino-Victoria_Mboko,Victoria Mboko,S,3,1,0,1,0
20220822-W-Granby-R32-Marina_Stakusic-Jaimee_Fourlis,Marina Stakusic,Total,107,78,18,21,2
20220822-W-Granby-R32-Marina_Stakusic-Jaimee_Fourlis,Marina Stakusic,F,50,30,12,19,2
20220822-W-Granby-R32-Marina_Stakusic-Jaimee_Fourlis,Marina Stakusic,B,49,44,6,2,0
20220822-W-Granby-R32-Marina_Stakusic-Jaimee_Fourlis,Marina Stakusic,S,8,4,0,0,0
20220822-W-Granby-R32-Marina_Stakusic-Jaimee_Fourlis,Jaimee Fourlis,Total,86,84,29,43,3
20220822-W-Granby-R32-Marina_Stakusic-Jaimee_Fourlis,Jaimee Fourlis,F,53,38,14,33,3
20220822-W-Granby-R32-Marina_Stakusic-Jaimee_Fourlis,Jaimee Fourlis,B,32,38,15,10,0
20220822-W-Granby-R32-Marina_Stakusic-Jaimee_Fourlis,Jaimee Fourlis,S,1,8,0,0,0
20220822-W-Granby-R32-Cadence_Brace-Kaja_Juvan,Cadence Brace,Total,74,69,18,26,3
20220822-W-Granby-R32-Cadence_Brace-Kaja_Juvan,Cadence Brace,F,36,43,12,25,3
20220822-W-Granby-R32-Cadence_Brace-Kaja_Juvan,Cadence Brace,B,37,24,6,1,0
20220822-W-Granby-R32-Cadence_Brace-Kaja_Juvan,Cadence Brace,S,1,2,0,0,0
20220822-W-Granby-R32-Cadence_Brace-Kaja_Juvan,Kaja Juvan,Total,80,53,18,19,4
20220822-W-Granby-R32-Cadence_Brace-Kaja_Juvan,Kaja Juvan,F,43,26,9,15,4
20220822-W-Granby-R32-Cadence_Brace-Kaja_Juvan,Kaja Juvan,B,33,25,7,4,0
20220822-W-Granby-R32-Cadence_Brace-Kaja_Juvan,Kaja Juvan,S,4,2,2,0,0
20220822-W-Granby-R32-Anna_Bondar-Kayla_Cross,Anna Bondar,Total,31,28,10,17,1
20220822-W-Granby-R32-Anna_Bondar-Kayla_Cross,Anna Bondar,F,12,17,6,16,1
20220822-W-Granby-R32-Anna_Bondar-Kayla_Cross,Anna Bondar,B,17,10,2,1,0
20220822-W-Granby-R32-Anna_Bondar-Kayla_Cross,Anna Bondar,S,2,1,2,0,0
20220822-W-Granby-R32-Anna_Bondar-Kayla_Cross,Kayla Cross,Total,40,19,14,17,2
20220822-W-Granby-R32-Anna_Bondar-Kayla_Cross,Kayla Cross,F,25,13,10,16,2
20220822-W-Granby-R32-Anna_Bondar-Kayla_Cross,Kayla Cross,B,14,6,4,1,0
20220822-W-Granby-R32-Anna_Bondar-Kayla_Cross,Kayla Cross,S,1,0,0,0,0
20220821-W-Granby-R32-Tatjana_Maria-Nadia_Podoroska,Tatjana Maria,Total,53,36,11,8,1
20220821-W-Granby-R32-Tatjana_Maria-Nadia_Podoroska,Tatjana Maria,F,14,6,7,8,1
20220821-W-Granby-R32-Tatjana_Maria-Nadia_Podoroska,Tatjana Maria,B,0,4,0,0,0
20220821-W-Granby-R32-Tatjana_Maria-Nadia_Podoroska,Tatjana Maria,S,39,26,4,0,0
20220821-W-Granby-R32-Tatjana_Maria-Nadia_Podoroska,Nadia Podoroska,Total,56,18,15,47,6
20220821-W-Granby-R32-Tatjana_Maria-Nadia_Podoroska,Nadia Podoroska,F,33,7,9,46,6
20220821-W-Granby-R32-Tatjana_Maria-Nadia_Podoroska,Nadia Podoroska,B,13,9,3,0,0
20220821-W-Granby-R32-Tatjana_Maria-Nadia_Podoroska,Nadia Podoroska,S,10,2,3,1,0
20220819-W-Cincinnati-QF-Petra_Kvitova-Ajla_Tomljanovic,Petra Kvitova,Total,29,22,6,16,0
20220819-W-Cincinnati-QF-Petra_Kvitova-Ajla_Tomljanovic,Petra Kvitova,F,15,11,5,9,0
20220819-W-Cincinnati-QF-Petra_Kvitova-Ajla_Tomljanovic,Petra Kvitova,B,13,9,1,5,0
20220819-W-Cincinnati-QF-Petra_Kvitova-Ajla_Tomljanovic,Petra Kvitova,S,1,2,0,2,0
20220819-W-Cincinnati-QF-Petra_Kvitova-Ajla_Tomljanovic,Ajla Tomljanovic,Total,22,32,6,10,0
20220819-W-Cincinnati-QF-Petra_Kvitova-Ajla_Tomljanovic,Ajla Tomljanovic,F,13,15,4,6,0
20220819-W-Cincinnati-QF-Petra_Kvitova-Ajla_Tomljanovic,Ajla Tomljanovic,B,7,14,2,3,0
20220819-W-Cincinnati-QF-Petra_Kvitova-Ajla_Tomljanovic,Ajla Tomljanovic,S,2,3,0,1,0
20220817-W-Cincinnati-R16-Iga_Swiatek-Sloane_Stephens,Iga Swiatek,Total,74,48,22,25,1
20220817-W-Cincinnati-R16-Iga_Swiatek-Sloane_Stephens,Iga Swiatek,F,36,26,13,22,1
20220817-W-Cincinnati-R16-Iga_Swiatek-Sloane_Stephens,Iga Swiatek,B,37,21,9,3,0
20220817-W-Cincinnati-R16-Iga_Swiatek-Sloane_Stephens,Iga Swiatek,S,1,1,0,0,0
20220817-W-Cincinnati-R16-Iga_Swiatek-Sloane_Stephens,Sloane Stephens,Total,58,57,15,18,1
20220817-W-Cincinnati-R16-Iga_Swiatek-Sloane_Stephens,Sloane Stephens,F,34,23,6,16,1
20220817-W-Cincinnati-R16-Iga_Swiatek-Sloane_Stephens,Sloane Stephens,B,20,32,9,2,0
20220817-W-Cincinnati-R16-Iga_Swiatek-Sloane_Stephens,Sloane Stephens,S,4,2,0,0,0
20220815-W-Cincinnati-R64-Amanda_Anisimova-Daria_Kasatkina,Amanda Anisimova,Total,79,31,29,34,1
20220815-W-Cincinnati-R64-Amanda_Anisimova-Daria_Kasatkina,Amanda Anisimova,F,39,16,13,26,1
20220815-W-Cincinnati-R64-Amanda_Anisimova-Daria_Kasatkina,Amanda Anisimova,B,37,14,14,7,0
20220815-W-Cincinnati-R64-Amanda_Anisimova-Daria_Kasatkina,Amanda Anisimova,S,3,1,2,1,0
20220815-W-Cincinnati-R64-Amanda_Anisimova-Daria_Kasatkina,Daria Kasatkina,Total,60,51,19,10,3
20220815-W-Cincinnati-R64-Amanda_Anisimova-Daria_Kasatkina,Daria Kasatkina,F,25,25,12,9,3
20220815-W-Cincinnati-R64-Amanda_Anisimova-Daria_Kasatkina,Daria Kasatkina,B,25,16,6,1,0
20220815-W-Cincinnati-R64-Amanda_Anisimova-Daria_Kasatkina,Daria Kasatkina,S,10,10,1,0,0
20220811-W-Toronto-R16-Qinwen_Zheng-Bianca_Andreescu,Qinwen Zheng,Total,95,95,29,60,2
20220811-W-Toronto-R16-Qinwen_Zheng-Bianca_Andreescu,Qinwen Zheng,F,58,51,17,54,2
20220811-W-Toronto-R16-Qinwen_Zheng-Bianca_Andreescu,Qinwen Zheng,B,36,41,12,6,0
20220811-W-Toronto-R16-Qinwen_Zheng-Bianca_Andreescu,Qinwen Zheng,S,1,3,0,0,0
20220811-W-Toronto-R16-Qinwen_Zheng-Bianca_Andreescu,Bianca Andreescu,Total,94,112,21,46,1
20220811-W-Toronto-R16-Qinwen_Zheng-Bianca_Andreescu,Bianca Andreescu,F,46,55,9,28,1
20220811-W-Toronto-R16-Qinwen_Zheng-Bianca_Andreescu,Bianca Andreescu,B,45,52,7,17,0
20220811-W-Toronto-R16-Qinwen_Zheng-Bianca_Andreescu,Bianca Andreescu,S,3,5,5,1,0
20220810-W-Toronto-R32-Iga_Swiatek-Ajla_Tomljanovic,Iga Swiatek,Total,59,31,9,17,0
20220810-W-Toronto-R32-Iga_Swiatek-Ajla_Tomljanovic,Iga Swiatek,F,32,15,6,12,0
20220810-W-Toronto-R32-Iga_Swiatek-Ajla_Tomljanovic,Iga Swiatek,B,27,16,3,5,0
20220810-W-Toronto-R32-Iga_Swiatek-Ajla_Tomljanovic,Ajla Tomljanovic,Total,32,61,8,6,0
20220810-W-Toronto-R32-Iga_Swiatek-Ajla_Tomljanovic,Ajla Tomljanovic,F,13,33,4,4,0
20220810-W-Toronto-R32-Iga_Swiatek-Ajla_Tomljanovic,Ajla Tomljanovic,B,16,28,4,2,0
20220810-W-Toronto-R32-Iga_Swiatek-Ajla_Tomljanovic,Ajla Tomljanovic,S,3,0,0,0,0
20220810-W-Toronto-R32-Elena_Rybakina-Coco_Gauff,Elena Rybakina,Total,144,84,28,28,2
20220810-W-Toronto-R32-Elena_Rybakina-Coco_Gauff,Elena Rybakina,F,82,39,6,22,2
20220810-W-Toronto-R32-Elena_Rybakina-Coco_Gauff,Elena Rybakina,B,61,43,20,5,0
20220810-W-Toronto-R32-Elena_Rybakina-Coco_Gauff,Elena Rybakina,S,1,2,2,1,0
20220810-W-Toronto-R32-Elena_Rybakina-Coco_Gauff,Coco Gauff,Total,82,101,27,53,0
20220810-W-Toronto-R32-Elena_Rybakina-Coco_Gauff,Coco Gauff,F,37,56,16,39,0
20220810-W-Toronto-R32-Elena_Rybakina-Coco_Gauff,Coco Gauff,B,44,37,7,12,0
