match_id,Player 1,Player 2,Pl 1 hand,Pl 2 hand,Date,Tournament,Round,Time,Court,Surface,Umpire,Best of,Final TB?,Charted by
20250310-M-Indian_Wells_Masters-R32-Hubert_Hurkacz-Alex_De_Minaur,Hubert Hurkacz,Alex De Minaur,R,R,20250310,Indian Wells Masters,R32,1:15 PM,Stadium 3,Hard,Aurelie Tourte,3,1,Carrie
20250310-M-Indian_Wells_Masters-R32-Grigor_Dimitrov-Gael_Monfils,Grigor Dimitrov,Gael Monfils,R,R,20250310,Indian Wells Masters,R32,8:45 PM,Stadium 2,Hard,Greg Allensworth,3,1,Julie DL
20250310-M-Indian_Wells_Masters-R32-Francisco_Cerundolo-Botic_Van_De_Zandschulp,Francisco Cerundolo,Botic Van De Zandschulp,R,R,20250310,Indian Wells Masters,R32,11:10,,Hard,Scotty Moore,3,1,Zindaras
20250310-M-Indian_Wells_Masters-R32-Denis_Shapovalov-Carlos_Alcaraz,Denis Shapovalov,Carlos Alcaraz,L,R,20250310,Indian Wells Masters,R32,,,Hard,,3,1,Ludo
20250310-M-Hersonissos_CH-R32-Stefanos_Sakellaridis-Nikolas_Sanchez_Izquierdo,Stefanos Sakellaridis,Nikolas Sanchez Izquierdo,R,R,20250310,Hersonissos CH,R32,,Centre,Hard,,3,1,Angel Moreno
20250309-M-Kigali_CH-F-Guy_Den_Ouden-Valentin_Royer,Guy Den Ouden,Valentin Royer,R,R,20250309,Kigali CH,F,,Center Court,Clay,Tiago Sturmer,3,1,Zindaras
20250309-M-Indian_Wells_Masters-R32-Giovanni_Mpetshi_Perricard-Tallon_Griekspoor,Giovanni Mpetshi Perricard,Tallon Griekspoor,R,R,20250309,Indian Wells Masters,R32,,Stadium 4,Hard,Richard Haigh,3,1,Zindaras
20250309-M-Indian_Wells_Masters-R32-Arthur_Fils-Lorenzo_Musetti,Arthur Fils,Lorenzo Musetti,R,R,20250309,Indian Wells Masters,R32,6:05 PM,2,Hard,G. Allensworth,3,1,BG
20250308-M-Indian_Wells_Masters-R64-Quentin_Halys-Carlos_Alcaraz,Quentin Halys,Carlos Alcaraz,R,R,20250308,Indian Wells Masters,R64,,,Hard,,3,1,Ludo
20250308-M-Indian_Wells_Masters-R64-Novak_Djokovic-Botic_Van_De_Zandschulp,Novak Djokovic,Botic Van De Zandschulp,R,R,20250308,Indian Wells Masters,R64,,Stadium 1,Hard,Aurelie Tourte,3,1,Zindaras
20250308-M-Indian_Wells_Masters-R64-Matteo_Arnaldi-Andrey_Rublev,Matteo Arnaldi,Andrey Rublev,R,R,20250308,Indian Wells Masters,R64,,,Hard,,3,1,Ludo
20250308-M-Indian_Wells_Masters-R64-Joao_Fonseca-Jack_Draper,Joao Fonseca,Jack Draper,R,L,20250308,Indian Wells Masters,R64,,,Hard,,3,1,Ludo
20250308-M-Indian_Wells_Masters-R64-Hubert_Hurkacz-Hugo_Gaston,Hubert Hurkacz,Hugo Gaston,R,L,20250308,Indian Wells Masters,R64,2:55 PM,Stadium 4,Hard,Nacho Forcadell,3,1,Carrie
20250307-M-Indian_Wells_Masters-R64-Tallon_Griekspoor-Alexander_Zverev,Tallon Griekspoor,Alexander Zverev,R,R,20250307,Indian Wells Masters,R64,11:10,Stadium 1,Hard,Greg Allensworth,3,1,Zindaras
20250307-M-Indian_Wells_Masters-R64-Stefanos_Tsitsipas-Thiago_Seyboth_Wild,Stefanos Tsitsipas,Thiago Seyboth Wild,R,R,20250307,Indian Wells Masters,R64,4:45 PM,2,Hard,R. Haigh,3,1,BG
20250307-M-Indian_Wells_Masters-R64-Gabriel_Diallo-Arthur_Fils,Gabriel Diallo,Arthur Fils,R,R,20250307,Indian Wells Masters,R64,,4,Hard,S. Moore,3,1,BG
20250307-M-Indian_Wells_Masters-R64-Casper_Ruud-Marcos_Giron,Casper Ruud,Marcos Giron,R,R,20250307,Indian Wells Masters,R64,4:00 PM,Stadium 2,Hard,Ana Carvalho,3,1,Julie DL
20250306-M-Indian_Wells_Masters-R128-Nick_Kyrgios-Botic_Van_De_Zandschulp,Nick Kyrgios,Botic Van De Zandschulp,R,R,20250306,Indian Wells Masters,R128,18:10,Stadium 1,Hard,Richard Haigh,3,1,Zindaras
20250306-M-Indian_Wells_Masters-R128-Lorenzo_Sonego-David_Goffin,Lorenzo Sonego,David Goffin,R,R,20250306,Indian Wells Masters,R128,5:45 PM,3,Hard,S. Cannavan,3,1,BG
20250305-M-Indian_Wells_Masters-R128-Tallon_Griekspoor-Miomir_Kecmanovic,Tallon Griekspoor,Miomir Kecmanovic,R,R,20250305,Indian Wells Masters,R128,13:45,Stadium 4,Hard,Alessandro Germani,3,1,Zindaras
20250304-M-Hersonissos_CH-R32-Juan_Carlos_Prado_Angelo-Stefanos_Sakellaridis,Juan Carlos Prado Angelo,Stefanos Sakellaridis,R,R,20250304,Hersonissos CH,R32,,Centre,Hard,,3,1,Angel Moreno
20250228-M-Lugano_CH-QF-Murphy_Cassone-Luca_Van_Assche,Murphy Cassone,Luca Van Assche,R,R,20250228,Lugano CH,QF,,Centrale,Hard,,3,1,Zindaras
20250228-M-Dubai-SF-Tallon_Griekspoor-Stefanos_Tsitsipas,Tallon Griekspoor,Stefanos Tsitsipas,R,R,20250228,Dubai,SF,19:50,Centre Court,Hard,Manuel Messina,3,1,Zindaras
20250227-M-Dubai-QF-Daniil_Medvedev-Tallon_Griekspoor,Daniil Medvedev,Tallon Griekspoor,R,R,20250227,Dubai,QF,19:15,Centre Court,Hard,Adel Nour,3,1,Zindaras
20250226-M-Dubai-R16-Giovanni_Mpetshi_Perricard-Daniil_Medvedev,Giovanni Mpetshi Perricard,Daniil Medvedev,R,R,20250226,Dubai,R16,,,Hard,,3,1,Ludo
20250226-M-Acapulco-R16-Learner_Tien-Alexander_Zverev,Learner Tien,Alexander Zverev,L,R,20250226,Acapulco,R16,20:15,Estadio,Hard,Raluca Andrei,3,1,Zindaras
20250225-M-Dubai-R32-Roman_Safiullin-Tallon_Griekspoor,Roman Safiullin,Tallon Griekspoor,R,R,20250225,Dubai,R32,,3,Hard,,3,1,Zindaras
20250225-M-Dubai-R32-Gael_Monfils-Matteo_Berrettini,Gael Monfils,Matteo Berrettini,R,R,20250225,Dubai,R32,,,Hard,,3,1,Ludo
20250225-M-Acapulco-R32-Aleksandar_Vukic-Rodrigo_Pacheco_Mendez,Aleksandar Vukic,Rodrigo Pacheco Mendez,R,L,20250225,Acapulco,R32,,Grandstand,Hard,Raluca Andrei,3,1,Zindaras
20250224-M-Lugano_CH-R32-Mees_Rottgering-Beibit_Zhukayev,Mees Rottgering,Beibit Zhukayev,L,R,20250224,Lugano CH,R32,,Centrale,Hard,,3,1,Zindaras
20250224-M-Dubai-R32-Giovanni_Mpetshi_Perricard-Zhizhen_Zhang,Giovanni Mpetshi Perricard,Zhizhen Zhang,R,R,20250224,Dubai,R32,,,Hard,,3,1,Ludo
20250224-M-Acapulco-R32-Casper_Ruud-Arthur_Rinderknech,Casper Ruud,Arthur Rinderknech,R,R,20250224,Acapulco,R32,6:00 PM,Centro,Hard,Raluca Andrei,3,1,Julie DL
20250223-M-Rio_de_Janeiro-F-Alexandre_Muller-Sebastian_Baez,Alexandre Muller,Sebastian Baez,R,R,20250223,Rio de Janeiro,F,17:40,Quadra Guga Kuerten,Clay,Fabio Souza,3,1,Zindaras
20250222-M-Doha-F-Andrey_Rublev-Jack_Draper,Andrey Rublev,Jack Draper,R,L,20250222,Doha,F,,,Hard,,3,1,Ludo
20250220-M-Doha-QF-Jiri_Lehecka-Carlos_Alcaraz,Jiri Lehecka,Carlos Alcaraz,R,R,20250220,Doha,QF,,,Hard,,3,1,Ludo
20250220-M-Doha-QF-Andrey_Rublev-Alex_De_Minaur,Andrey Rublev,Alex De Minaur,R,R,20250220,Doha,QF,14:40,Center Court,Hard,Alison Hughes,3,1,Zindaras
20250219-M-Doha-R16-Zizou_Bergs-Daniil_Medvedev,Zizou Bergs,Daniil Medvedev,R,R,20250219,Doha,R16,,,Hard,,3,1,Ludo
20250219-M-Doha-R16-Tallon_Griekspoor-Matteo_Berrettini,Tallon Griekspoor,Matteo Berrettini,R,R,20250219,Doha,R16,,Center,Hard,Alison Hughes,3,1,Zindaras
20250219-M-Doha-R16-Luca_Nardi-Carlos_Alcaraz,Luca Nardi,Carlos Alcaraz,R,R,20250219,Doha,R16,6:15 PM,Center,Hard,M. Lahyani,3,1,BG
20250219-M-Doha-R16-Fabian_Marozsan-Jiri_Lehecka,Fabian Marozsan,Jiri Lehecka,R,R,20250219,Doha,R16,,,Hard,,3,1,Ludo
20250219-M-Doha-R16-Botic_Van_De_Zandschulp-Alex_De_Minaur,Botic Van De Zandschulp,Alex De Minaur,R,R,20250219,Doha,R16,14:40,Center Court,Hard,Pierre Bacchi,3,1,Zindaras
20250219-M-Doha-R16-Andrey_Rublev-Nuno_Borges,Andrey Rublev,Nuno Borges,R,R,20250219,Doha,R16,,,Hard,,3,1,Ludo
20250218-M-Doha-R32-Stefanos_Tsitsipas-Hamad_Medjedovic,Stefanos Tsitsipas,Hamad Medjedovic,R,R,20250218,Doha,R32,21:30,Center Court,Hard,Nico Helwerth,3,1,Zindaras
20250218-M-Doha-R32-Novak_Djokovic-Matteo_Berrettini,Novak Djokovic,Matteo Berrettini,R,R,20250218,Doha,R32,,,Hard,,3,1,Ludo
20250218-M-Doha-R32-Andrey_Rublev-Alexander_Bublik,Andrey Rublev,Alexander Bublik,R,R,20250218,Doha,R32,,,Hard,,3,1,Ludo
20250218-M-Brazzaville_CH-R32-Kryce_Didier_Momo_Kassa-Max_Houkes,Kryce Didier Momo Kassa,Max Houkes,R,L,20250218,Brazzaville CH,R32,,Central Court,Clay,,3,1,Zindaras
20250217-M-Doha-R32-Marin_Cilic-Carlos_Alcaraz,Marin Cilic,Carlos Alcaraz,R,R,20250217,Doha,R32,,,Hard,,3,1,Ludo
20250217-M-Brazzaville_CH-R32-Nicholas_Alan_Van_Aken-Andrej_Martin,Nicholas Alan Van Aken,Andrej Martin,R,R,20250217,Brazzaville CH,R32,,Central Court,Clay,,3,1,Zindaras
20250216-M-Marseille-F-Hamad_Medjedovic-Ugo_Humbert,Hamad Medjedovic,Ugo Humbert,R,L,20250216,Marseille,F,,,Hard,,3,1,Ludo
20250216-M-Delray_Beach-F-Alejandro_Davidovich_Fokina-Miomir_Kecmanovic,Alejandro Davidovich Fokina,Miomir Kecmanovic,R,R,20250216,Delray Beach,F,,Stadium,Hard,,3,1,Zindaras
20250216-M-Buenos_Aires-F-Francisco_Cerundolo-Joao_Fonseca,Francisco Cerundolo,Joao Fonseca,R,R,20250216,Buenos Aires,F,,,Clay,,3,1,Ludo
20250215-M-Marseille-SF-Ugo_Humbert-Zizou_Bergs,Ugo Humbert,Zizou Bergs,L,R,20250215,Marseille,SF,,,Hard,,3,1,Ludo
20250215-M-Buenos_Aires-SF-Laslo_Djere-Joao_Fonseca,Laslo Djere,Joao Fonseca,R,R,20250215,Buenos Aires,SF,,Vilas,Clay,Y. Halle,3,1,BG
20250214-M-Marseille-QF-Lorenzo_Sonego-Ugo_Humbert,Lorenzo Sonego,Ugo Humbert,R,L,20250214,Marseille,QF,,,Hard,,3,1,Ludo
20250214-M-Buenos_Aires-QF-Mariano_Navone-Joao_Fonseca,Mariano Navone,Joao Fonseca,R,R,20250214,Buenos Aires,QF,,Court Guillermo Vilas,Clay,Jimmy Pinoargote,3,1,Zindaras
20250213-M-Marseille-R16-Pierre_Hugues_Herbert-Daniil_Medvedev,Pierre Hugues Herbert,Daniil Medvedev,R,R,20250213,Marseille,R16,,,Hard,,3,1,Ludo
20250213-M-Marseille-R16-Hubert_Hurkacz-Zhizhen_Zhang,Hubert Hurkacz,Zhizhen Zhang,R,R,20250213,Marseille,R16,4:10 PM,Central,Hard,Arnaud Gabas,3,1,Carrie
20250213-M-Buenos_Aires-R16-Lorenzo_Musetti-Corentin_Moutet,Lorenzo Musetti,Corentin Moutet,R,L,20250213,Buenos Aires,R16,,Vilas,Clay,P. Estevez,3,1,BG
20250213-M-Buenos_Aires-R16-Federico_Coria-Joao_Fonseca,Federico Coria,Joao Fonseca,R,R,20250213,Buenos Aires,R16,,,Clay,,3,1,Ludo
20250213-M-Buenos_Aires-R16-Diego_Schwartzman-Pedro_Martinez,Diego Schwartzman,Pedro Martinez,R,R,20250213,Buenos Aires,R16,,Vilas,Clay,Jimmy Pinoargote,3,1,Zindaras
20250212-M-Marseille-R16-Alexander_Bublik-Ugo_Humbert,Alexander Bublik,Ugo Humbert,R,L,20250212,Marseille,R16,,,Hard,,3,1,Ludo
20250212-M-Buenos_Aires-R32-Nicolas_Jarry-Diego_Schwartzman,Nicolas Jarry,Diego Schwartzman,R,R,20250212,Buenos Aires,R32,,Court Guillermo Vilas,Clay,Ana Carvalho,3,1,Zindaras
20250212-M-Buenos_Aires-R32-Joao_Fonseca-Tomas_Martin_Etcheverry,Joao Fonseca,Tomas Martin Etcheverry,R,R,20250212,Buenos Aires,R32,,,Clay,,3,1,Ludo
20250212-M-Buenos_Aires-R16-Francisco_Cerundolo-Juan_Manuel_Cerundolo,Francisco Cerundolo,Juan Manuel Cerundolo,R,L,20250212,Buenos Aires,R16,,Court Guillermo Vilas,Clay,Yamila Halle,3,1,Zindaras
20250210-M-Marseille-R32-Sebastian_Korda-Otto_Virtanen,Sebastian Korda,Otto Virtanen,R,R,20250210,Marseille,R32,,Centre,Hard,,3,1,Angel Moreno
20250209-M-Rotterdam-F-Alex_De_Minaur-Carlos_Alcaraz,Alex De Minaur,Carlos Alcaraz,R,R,20250209,Rotterdam,F,,,Hard,,3,1,Ludo
20250209-M-Dallas-F-Casper_Ruud-Denis_Shapovalov,Casper Ruud,Denis Shapovalov,R,L,20250209,Dallas,F,,,Hard,,3,1,Ludo
20250208-M-Rotterdam-SF-Hubert_Hurkacz-Carlos_Alcaraz,Hubert Hurkacz,Carlos Alcaraz,R,R,20250208,Rotterdam,SF,,,Hard,,3,1,Ludo
20250208-M-Rotterdam-SF-Alex_De_Minaur-Mattia_Bellucci,Alex De Minaur,Mattia Bellucci,R,L,20250208,Rotterdam,SF,3:00pm,Centre,Hard,,3,1,stard54
20250208-M-Dallas-SF-Denis_Shapovalov-Tommy_Paul,Denis Shapovalov,Tommy Paul,L,R,20250208,Dallas,SF,,,Hard,,3,1,Ludo
20250207-M-Rotterdam-QF-Stefanos_Tsitsipas-Mattia_Bellucci,Stefanos Tsitsipas,Mattia Bellucci,R,L,20250207,Rotterdam,QF,,,Hard,,3,1,Ludo
20250207-M-Rotterdam-QF-Pedro_Martinez-Carlos_Alcaraz,Pedro Martinez,Carlos Alcaraz,R,R,20250207,Rotterdam,QF,,,Hard,,3,1,Ludo
20250207-M-Rotterdam-QF-Andrey_Rublev-Hubert_Hurkacz,Andrey Rublev,Hubert Hurkacz,R,R,20250207,Rotterdam,QF,9:15 PM,Centre Court,Hard,Adel Nour,3,1,Carrie
20250207-M-Dallas-QF-Denis_Shapovalov-Tomas_Machac,Denis Shapovalov,Tomas Machac,L,R,20250207,Dallas,QF,,,Hard,,3,1,Ludo
20250206-M-Rotterdam-R16-Tallon_Griekspoor-Stefanos_Tsitsipas,Tallon Griekspoor,Stefanos Tsitsipas,R,R,20250206,Rotterdam,R16,15:15,Centre Court,Hard,Renaud Lichtenstein,3,1,Zindaras
20250206-M-Rotterdam-R16-Jakub_Mensik-Alex_De_Minaur,Jakub Mensik,Alex De Minaur,R,R,20250206,Rotterdam,R16,1:00pm,Centre,Hard,,3,1,stard54
20250206-M-Rotterdam-R16-Andrey_Rublev-Fabian_Marozsan,Andrey Rublev,Fabian Marozsan,R,R,20250206,Rotterdam,R16,,,Hard,,3,1,Ludo
20250206-M-Rotterdam-R16-Andrea_Vavassori-Carlos_Alcaraz,Andrea Vavassori,Carlos Alcaraz,R,R,20250206,Rotterdam,R16,,,Hard,,3,1,Ludo
20250206-M-Dallas-R16-Casper_Ruud-Michael_Mmoh,Casper Ruud,Michael Mmoh,R,R,20250206,Dallas,R16,4:30 PM,Centre,Hard,Raluca Andrei,3,1,Julie DL
20250205-M-Rotterdam-R32-Tallon_Griekspoor-Matteo_Berrettini,Tallon Griekspoor,Matteo Berrettini,R,R,20250205,Rotterdam,R32,,Centre Court,Hard,,3,1,Zindaras
20250205-M-Rotterdam-R16-Mattia_Bellucci-Daniil_Medvedev,Mattia Bellucci,Daniil Medvedev,R,R,20250205,Rotterdam,R16,,Centre Court,Hard,Renaud Lichtenstein,3,1,Zindaras
20250205-M-Rotterdam-R16-Jiri_Lehecka-Hubert_Hurkacz,Jiri Lehecka,Hubert Hurkacz,R,R,20250205,Rotterdam,R16,11:00 PM,Centre Court,Hard,Manuel Messina,3,1,Carrie
20250205-M-Dallas-R32-Taylor_Fritz-Arthur_Rinderknech,Taylor Fritz,Arthur Rinderknech,R,R,20250205,Dallas,R32,7:10 PM,Center,Hard,Greg Allensworth,3,1,Carrie
20250205-M-Dallas-R32-Kei_Nishikori-Tomas_Machac,Kei Nishikori,Tomas Machac,R,R,20250205,Dallas,R32,,,Hard,,3,1,Ludo
20250204-M-Rotterdam-R32-Lorenzo_Sonego-Holger_Rune,Lorenzo Sonego,Holger Rune,R,R,20250204,Rotterdam,R32,22:40,Centre Court,Hard,Renaud Lichtenstein,3,1,Zindaras
20250204-M-Rotterdam-R32-Carlos_Alcaraz-Botic_Van_De_Zandschulp,Carlos Alcaraz,Botic Van De Zandschulp,R,R,20250204,Rotterdam,R32,,,Hard,,3,1,Ludo
20250204-M-Rotterdam-R32-Andrey_Rublev-Zhizhen_Zhang,Andrey Rublev,Zhizhen Zhang,R,R,20250204,Rotterdam,R32,,,Hard,,3,1,Ludo
20250203-M-Rotterdam-R32-Mattia_Bellucci-Mees_Rottgering,Mattia Bellucci,Mees Rottgering,L,L,20250203,Rotterdam,R32,22:30,Centre Court,Hard,Marijana Veljovic,3,1,Zindaras
20250203-M-Rotterdam-R32-Hubert_Hurkacz-Flavio_Cobolli,Hubert Hurkacz,Flavio Cobolli,R,R,20250203,Rotterdam,R32,1:10 PM,Centre Court,Hard,Renaud Lichtenstein,3,1,Carrie
20250203-M-Rotterdam-R32-Daniil_Medvedev-Stan_Wawrinka,Daniil Medvedev,Stan Wawrinka,R,R,20250203,Rotterdam,R32,,,Hard,,3,1,Ludo
20250201-M-Montpellier-SF-Jesper_De_Jong-Felix_Auger_Aliassime,Jesper De Jong,Felix Auger Aliassime,R,R,20250201,Montpellier,SF,15:10,Court Patrice Dominguez,Hard,Ruth Concas,3,1,Zindaras
20250201-M-Montpellier-SF-Aleksandar_Kovacevic-Andrey_Rublev,Aleksandar Kovacevic,Andrey Rublev,R,R,20250201,Montpellier,SF,,,Hard,,3,1,Ludo
20250201-M-Davis_Cup_Qualifiers-RR-Ugo_Humbert-Joao_Fonseca,Ugo Humbert,Joao Fonseca,L,R,20250201,Davis Cup Qualifiers,RR,,,Hard,,3,1,Ludo
20250201-M-Davis_Cup_Qualifiers-RR-Hamad_Medjedovic-Elmer_Moller,Hamad Medjedovic,Elmer Moller,R,R,20250201,Davis Cup Qualifiers,RR,,,Hard,Louise Azemar Engzell,3,1,Zindaras
20250131-M-Montpellier-QF-Nikoloz_Basilashvili-Andrey_Rublev,Nikoloz Basilashvili,Andrey Rublev,R,R,20250131,Montpellier,QF,,,Hard,,3,1,Ludo
20250131-M-Montpellier-QF-Jesper_De_Jong-Tallon_Griekspoor,Jesper De Jong,Tallon Griekspoor,R,R,20250131,Montpellier,QF,16:20,Court Patrice Dominguez,Hard,Renaud Lichtenstein,3,1,Zindaras
20250130-M-Montpellier-R16-Tallon_Griekspoor-Richard_Gasquet,Tallon Griekspoor,Richard Gasquet,R,R,20250130,Montpellier,R16,,,Hard,,3,1,Ludo
20250130-M-Montpellier-R16-Jesper_De_Jong-Flavio_Cobolli,Jesper De Jong,Flavio Cobolli,R,R,20250130,Montpellier,R16,14:40,Court Patrice Dominguez,Hard,Aurelie Tourte,3,1,Zindaras
20250129-M-Montpellier-R16-Christopher_Eubanks-Andrey_Rublev,Christopher Eubanks,Andrey Rublev,R,R,20250129,Montpellier,R16,,,Hard,,3,1,Ludo
20250128-M-Montpellier-R32-Tallon_Griekspoor-Botic_Van_De_Zandschulp,Tallon Griekspoor,Botic Van De Zandschulp,R,R,20250128,Montpellier,R32,14:40,Court Patrice Dominguez,Hard,Alexandre Robein,3,1,Zindaras
20250128-M-Montpellier-R32-Richard_Gasquet-Adrian_Mannarino,Richard Gasquet,Adrian Mannarino,R,L,20250128,Montpellier,R32,,,Hard,,3,1,Ludo
20250126-M-Australian_Open-F-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,Alexander Zverev,R,R,20250126,Australian Open,F,,Rod Laver Arena,Hard,,5,A,Isaac
20250125-M-Oeiras_3_CH-R32-Clement_Chidekh-Adrian_Andreev,Clement Chidekh,Adrian Andreev,R,R,20250125,Oeiras 3 CH,R32,,4,Hard,,3,1,Angel Moreno
20250124-M-Australian_Open-SF-Novak_Djokovic-Alexander_Zverev,Novak Djokovic,Alexander Zverev,R,R,20250124,Australian Open,SF,,,Hard,,5,A,Ludo
20250124-M-Australian_Open-SF-Jannik_Sinner-Ben_Shelton,Jannik Sinner,Ben Shelton,R,L,20250124,Australian Open,SF,7pm,Rod Laver Arena,Hard,John Blom,5,A,Edo
20250122-M-Australian_Open-QF-Lorenzo_Sonego-Ben_Shelton,Lorenzo Sonego,Ben Shelton,R,L,20250122,Australian Open,QF,3:40 PM,Laver,Hard,T. Sweeney,5,A,BG
20250122-M-Australian_Open-QF-Jannik_Sinner-Alex_De_Minaur,Jannik Sinner,Alex De Minaur,R,R,20250122,Australian Open,QF,7pm,Rod Laver Arena,Hard,Greg Allensworth,5,A,Edo
20250121-M-Australian_Open-QF-Novak_Djokovic-Carlos_Alcaraz,Novak Djokovic,Carlos Alcaraz,R,R,20250121,Australian Open,QF,21:20,Rod Laver Arena,Hard,Eva Asderaki-Moore,5,A,Zindaras
20250121-M-Australian_Open-QF-Alexander_Zverev-Tommy_Paul,Alexander Zverev,Tommy Paul,R,R,20250121,Australian Open,QF,2:10 PM,Laver,Hard,N. Forcadell,5,A,BG
20250120-M-Australian_Open-R16-Jannik_Sinner-Holger_Rune,Jannik Sinner,Holger Rune,R,R,20250120,Australian Open,R16,2pm,Rod Laver Arena,Hard,Nico Helwerth,5,A,Edo
20250120-M-Australian_Open-R16-Ben_Shelton-Gael_Monfils,Ben Shelton,Gael Monfils,L,R,20250120,Australian Open,R16,,Margaret Court Arena,Hard,James Keothavong,5,A,Zindaras
20250119-M-Australian_Open-R16-Ugo_Humbert-Alexander_Zverev,Ugo Humbert,Alexander Zverev,L,R,20250119,Australian Open,R16,,,Hard,,5,A,Ludo
20250119-M-Australian_Open-R16-Novak_Djokovic-Jiri_Lehecka,Novak Djokovic,Jiri Lehecka,R,R,20250119,Australian Open,R16,,Rod Laver Arena,Hard,Mohamed Lahyani,5,A,Isaac
20250118-M-Australian_Open-R32-Taylor_Fritz-Gael_Monfils,Taylor Fritz,Gael Monfils,R,R,20250118,Australian Open,R32,14:05,Margaret Court Arena,Hard,Eva Asderaki-Moore,5,A,Zindaras
20250118-M-Australian_Open-R32-Miomir_Kecmanovic-Holger_Rune,Miomir Kecmanovic,Holger Rune,R,R,20250118,Australian Open,R32,,Margaret Court Arena,Hard,,5,A,Angel Moreno
20250118-M-Australian_Open-R32-Jannik_Sinner-Marcos_Giron,Jannik Sinner,Marcos Giron,R,R,20250118,Australian Open,R32,7:15 PM,Rod Laver Arena,Hard,Marijana Veljovic,5,A,Carrie
20250118-M-Australian_Open-R32-Ben_Shelton-Lorenzo_Musetti,Ben Shelton,Lorenzo Musetti,L,R,20250118,Australian Open,R32,5:10 PM,John Cain,Hard,A. Nour,5,A,BG
20250118-M-Australian_Open-R32-Alex_Michelsen-Karen_Khachanov,Alex Michelsen,Karen Khachanov,R,R,20250118,Australian Open,R32,,John Cain Arena,Hard,,5,A,Angel Moreno
20250117-M-Australian_Open-R32-Nuno_Borges-Carlos_Alcaraz,Nuno Borges,Carlos Alcaraz,R,R,20250117,Australian Open,R32,2:10 PM,Laver,Hard,T. Sweeney,5,A,BG
20250117-M-Australian_Open-R32-Novak_Djokovic-Tomas_Machac,Novak Djokovic,Tomas Machac,R,R,20250117,Australian Open,R32,,Rod Laver Arena,Hard,,5,A,Isaac
20250116-M-Australian_Open-R64-Tristan_Schoolkate-Jannik_Sinner,Tristan Schoolkate,Jannik Sinner,R,R,20250116,Australian Open,R64,,,Hard,,5,A,Isaac
20250116-M-Australian_Open-R64-Taylor_Fritz-Cristian_Garin,Taylor Fritz,Cristian Garin,R,R,20250116,Australian Open,R64,2:15 PM,Margaret Court Arena,Hard,,5,A,Carrie
20250116-M-Australian_Open-R64-Lorenzo_Sonego-Joao_Fonseca,Lorenzo Sonego,Joao Fonseca,R,R,20250116,Australian Open,R64,5:00 PM,1573,Hard,T. Janzen,5,A,BG
20250116-M-Australian_Open-R64-Learner_Tien-Daniil_Medvedev,Learner Tien,Daniil Medvedev,L,R,20250116,Australian Open,R64,10:05 PM,Margaret Court,Hard,J. Blom,5,A,BG
20250116-M-Australian_Open-R64-Hubert_Hurkacz-Miomir_Kecmanovic,Hubert Hurkacz,Miomir Kecmanovic,R,R,20250116,Australian Open,R64,,Centre,Hard,,5,A,Angel Moreno
20250116-M-Australian_Open-Q3-Mark_Lajal-Jaime_Faria,Mark Lajal,Jaime Faria,R,R,20250116,Australian Open,Q3,,6,Hard,,3,A,Angel Moreno
20250115-M-Australian_Open-R64-Ugo_Humbert-Hady_Habib,Ugo Humbert,Hady Habib,L,R,20250115,Australian Open,R64,8:20 PM,3,Hard,,5,A,BG
20250115-M-Australian_Open-R64-Casper_Ruud-Jakub_Mensik,Casper Ruud,Jakub Mensik,R,R,20250115,Australian Open,R64,7:10 PM,Margaret Court,Hard,M. Bley,5,A,BG
20250115-M-Australian_Open-R64-Carlos_Alcaraz-Yoshihito_Nishioka,Carlos Alcaraz,Yoshihito Nishioka,R,L,20250115,Australian Open,R64,,Margaret Court,Hard,,5,A,Ludo
20250115-M-Australian_Open-R64-Alexander_Zverev-Pedro_Martinez,Alexander Zverev,Pedro Martinez,R,R,20250115,Australian Open,R64,,Rod Laver Arena,Hard,,5,A,Ludo
20250114-M-Buenos_Aires_CH-R32-Juan_Pablo_Varillas-Juan_Carlos_Prado_Angelo,Juan Pablo Varillas,Juan Carlos Prado Angelo,R,R,20250114,Buenos Aires CH,R32,,Cancha 2,Clay,,3,1,Angel Moreno
20250114-M-Australian_Open-R128-Taylor_Fritz-Jenson_Brooksby,Taylor Fritz,Jenson Brooksby,R,R,20250114,Australian Open,R128,12:45 PM,John Cain Arena,Hard,Miriam Bley,5,A,Carrie
20250114-M-Australian_Open-R128-Matteo_Arnaldi-Lorenzo_Musetti,Matteo Arnaldi,Lorenzo Musetti,R,R,20250114,Australian Open,R128,4:10 PM,Kia,Hard,T. Janzen,5,A,BG
20250114-M-Australian_Open-R128-Kasidit_Samrej-Daniil_Medvedev,Kasidit Samrej,Daniil Medvedev,R,R,20250114,Australian Open,R128,15:25,Rod Laver Arena,Hard,Damien Dumusois,5,A,Zindaras
20250114-M-Australian_Open-R128-Hubert_Hurkacz-Tallon_Griekspoor,Hubert Hurkacz,Tallon Griekspoor,R,R,20250114,Australian Open,R128,2:10 PM,1573 Arena,Hard,,5,A,Carrie
20250114-M-Australian_Open-R128-Andrey_Rublev-Joao_Fonseca,Andrey Rublev,Joao Fonseca,R,R,20250114,Australian Open,R128,,Margaret Court,Hard,,5,A,Ludo
