match_id,player,row,pts,pts_won,aces,unret,forced_err,pts_won_lte_3_shots,wide,body,t
20010811-M-Cincinnati_Masters-SF-Tim_Henman-Gustavo_Kuerten,Tim Henman,Total,87,56,7,0,18,36,51,9,27
20010811-M-Cincinnati_Masters-SF-Tim_Henman-Gustavo_Kuerten,Tim Henman,1,56,41,7,0,18,32,28,6,22
20010811-M-Cincinnati_Masters-SF-Tim_Henman-Gustavo_Kuerten,Tim Henman,2,31,15,0,0,0,4,23,3,5
20010811-M-Cincinnati_Masters-SF-Tim_Henman-Gustavo_Kuerten,Gustavo Kuerten,Total,78,53,8,0,9,31,34,19,25
20010811-M-Cincinnati_Masters-SF-Tim_Henman-Gustavo_Kuerten,Gustavo Kuerten,1,42,35,8,0,9,22,26,0,16
20010811-M-Cincinnati_Masters-SF-Tim_Henman-Gustavo_Kuerten,Gustavo Kuerten,2,36,18,0,0,0,9,8,19,9
20010811-M-Cincinnati_Masters-SF-Patrick_Rafter-Lleyton_Hewitt,Patrick Rafter,Total,56,39,6,0,16,30,22,11,23
20010811-M-Cincinnati_Masters-SF-Patrick_Rafter-Lleyton_Hewitt,Patrick Rafter,1,32,28,5,0,13,23,15,3,14
20010811-M-Cincinnati_Masters-SF-Patrick_Rafter-Lleyton_Hewitt,Patrick Rafter,2,24,11,1,0,3,7,7,8,9
20010811-M-Cincinnati_Masters-SF-Patrick_Rafter-Lleyton_Hewitt,Lleyton Hewitt,Total,55,34,2,0,6,18,37,4,14
20010811-M-Cincinnati_Masters-SF-Patrick_Rafter-Lleyton_Hewitt,Lleyton Hewitt,1,27,16,1,0,4,6,17,1,9
20010811-M-Cincinnati_Masters-SF-Patrick_Rafter-Lleyton_Hewitt,Lleyton Hewitt,2,28,18,1,0,2,12,20,3,5
20010810-M-Cincinnati_Masters-QF-Yevgeny_Kafelnikov-Gustavo_Kuerten,Yevgeny Kafelnikov,Total,74,45,6,0,12,23,40,12,22
20010810-M-Cincinnati_Masters-QF-Yevgeny_Kafelnikov-Gustavo_Kuerten,Yevgeny Kafelnikov,1,31,25,6,0,10,19,18,2,11
20010810-M-Cincinnati_Masters-QF-Yevgeny_Kafelnikov-Gustavo_Kuerten,Yevgeny Kafelnikov,2,43,20,0,0,2,4,22,10,11
20010810-M-Cincinnati_Masters-QF-Yevgeny_Kafelnikov-Gustavo_Kuerten,Gustavo Kuerten,Total,63,46,14,0,9,29,22,12,29
20010810-M-Cincinnati_Masters-QF-Yevgeny_Kafelnikov-Gustavo_Kuerten,Gustavo Kuerten,1,35,29,14,0,7,25,16,0,19
20010810-M-Cincinnati_Masters-QF-Yevgeny_Kafelnikov-Gustavo_Kuerten,Gustavo Kuerten,2,28,17,0,0,2,4,6,12,10
20010805-M-Canada_Masters-F-Patrick_Rafter-Andrei_Pavel,Patrick Rafter,Total,81,56,13,0,16,47,42,12,27
20010805-M-Canada_Masters-F-Patrick_Rafter-Andrei_Pavel,Patrick Rafter,1,50,40,11,0,13,35,24,5,21
20010805-M-Canada_Masters-F-Patrick_Rafter-Andrei_Pavel,Patrick Rafter,2,31,16,2,0,3,12,18,7,6
20010805-M-Canada_Masters-F-Patrick_Rafter-Andrei_Pavel,Andrei Pavel,Total,94,64,7,0,17,34,57,18,19
20010805-M-Canada_Masters-F-Patrick_Rafter-Andrei_Pavel,Andrei Pavel,1,53,41,7,0,14,25,29,8,16
20010805-M-Canada_Masters-F-Patrick_Rafter-Andrei_Pavel,Andrei Pavel,2,41,23,0,0,3,9,28,10,3
20010804-M-Canada_Masters-SF-Tommy_Haas-Andrei_Pavel,Tommy Haas,Total,49,24,5,0,8,15,25,7,17
20010804-M-Canada_Masters-SF-Tommy_Haas-Andrei_Pavel,Tommy Haas,1,28,16,5,0,7,12,13,1,14
20010804-M-Canada_Masters-SF-Tommy_Haas-Andrei_Pavel,Tommy Haas,2,21,8,0,0,1,3,12,6,3
20010804-M-Canada_Masters-SF-Tommy_Haas-Andrei_Pavel,Andrei Pavel,Total,67,42,5,0,9,22,31,15,20
20010804-M-Canada_Masters-SF-Tommy_Haas-Andrei_Pavel,Andrei Pavel,1,35,24,5,0,7,17,20,1,14
20010804-M-Canada_Masters-SF-Tommy_Haas-Andrei_Pavel,Andrei Pavel,2,32,18,0,0,2,5,11,14,6
20010804-M-Canada_Masters-SF-Patrick_Rafter-Fabrice_Santoro,Patrick Rafter,Total,55,38,5,0,8,22,29,4,22
20010804-M-Canada_Masters-SF-Patrick_Rafter-Fabrice_Santoro,Patrick Rafter,1,39,30,5,0,7,19,23,0,16
20010804-M-Canada_Masters-SF-Patrick_Rafter-Fabrice_Santoro,Patrick Rafter,2,16,8,0,0,1,3,6,4,6
20010804-M-Canada_Masters-SF-Patrick_Rafter-Fabrice_Santoro,Fabrice Santoro,Total,53,27,0,0,9,14,26,10,17
20010804-M-Canada_Masters-SF-Patrick_Rafter-Fabrice_Santoro,Fabrice Santoro,1,37,21,0,0,9,11,19,6,12
20010804-M-Canada_Masters-SF-Patrick_Rafter-Fabrice_Santoro,Fabrice Santoro,2,16,6,0,0,0,3,7,4,5
20010729-M-Stuttgart-F-Gustavo_Kuerten-Guillermo_Canas,Gustavo Kuerten,Total,116,72,12,0,14,47,51,21,43
20010729-M-Stuttgart-F-Gustavo_Kuerten-Guillermo_Canas,Gustavo Kuerten,1,56,43,12,0,14,34,32,0,23
20010729-M-Stuttgart-F-Gustavo_Kuerten-Guillermo_Canas,Gustavo Kuerten,2,60,29,0,0,0,13,19,21,20
20010729-M-Stuttgart-F-Gustavo_Kuerten-Guillermo_Canas,Guillermo Canas,Total,75,43,9,0,9,28,38,6,31
20010729-M-Stuttgart-F-Gustavo_Kuerten-Guillermo_Canas,Guillermo Canas,1,39,27,9,0,8,19,20,2,17
20010729-M-Stuttgart-F-Gustavo_Kuerten-Guillermo_Canas,Guillermo Canas,2,36,16,0,0,1,9,18,4,14
20010729-M-Los_Angeles-F-Pete_Sampras-Andre_Agassi,Pete Sampras,Total,63,33,9,0,7,26,34,2,27
20010729-M-Los_Angeles-F-Pete_Sampras-Andre_Agassi,Pete Sampras,1,34,23,9,0,5,19,17,1,16
20010729-M-Los_Angeles-F-Pete_Sampras-Andre_Agassi,Pete Sampras,2,29,10,0,0,2,7,17,1,11
20010729-M-Los_Angeles-F-Pete_Sampras-Andre_Agassi,Andre Agassi,Total,71,44,3,0,9,15,36,3,32
20010729-M-Los_Angeles-F-Pete_Sampras-Andre_Agassi,Andre Agassi,1,57,36,3,0,9,12,29,2,26
20010729-M-Los_Angeles-F-Pete_Sampras-Andre_Agassi,Andre Agassi,2,14,8,0,0,0,3,7,1,6
20010709-M-Wimbledon-F-Goran_Ivanisevic-Patrick_Rafter,Goran Ivanisevic,Total,164,111,27,0,41,85,67,12,85
20010709-M-Wimbledon-F-Goran_Ivanisevic-Patrick_Rafter,Goran Ivanisevic,1,91,74,25,0,29,62,42,0,49
20010709-M-Wimbledon-F-Goran_Ivanisevic-Patrick_Rafter,Goran Ivanisevic,2,73,37,2,0,12,23,25,12,36
20010709-M-Wimbledon-F-Goran_Ivanisevic-Patrick_Rafter,Patrick Rafter,Total,140,97,13,0,39,76,64,19,57
20010709-M-Wimbledon-F-Goran_Ivanisevic-Patrick_Rafter,Patrick Rafter,1,89,69,13,0,32,55,45,4,40
20010709-M-Wimbledon-F-Goran_Ivanisevic-Patrick_Rafter,Patrick Rafter,2,51,28,0,0,7,21,19,15,17
20010707-M-Wimbledon-SF-Patrick_Rafter-Andre_Agassi,Patrick Rafter,Total,161,103,30,4,31,81,70,28,63
20010707-M-Wimbledon-SF-Patrick_Rafter-Andre_Agassi,Patrick Rafter,1,98,74,27,4,26,66,51,11,36
20010707-M-Wimbledon-SF-Patrick_Rafter-Andre_Agassi,Patrick Rafter,2,63,29,3,0,5,15,19,17,27
20010707-M-Wimbledon-SF-Patrick_Rafter-Andre_Agassi,Andre Agassi,Total,132,87,6,4,19,52,65,17,50
20010707-M-Wimbledon-SF-Patrick_Rafter-Andre_Agassi,Andre Agassi,1,88,56,5,3,15,32,48,5,35
20010707-M-Wimbledon-SF-Patrick_Rafter-Andre_Agassi,Andre Agassi,2,44,31,1,1,4,20,17,12,15
20010707-M-Wimbledon-SF-Goran_Ivanisevic-Tim_Henman,Goran Ivanisevic,Total,172,115,37,0,38,94,73,20,79
20010707-M-Wimbledon-SF-Goran_Ivanisevic-Tim_Henman,Goran Ivanisevic,1,107,86,36,0,27,74,50,3,54
20010707-M-Wimbledon-SF-Goran_Ivanisevic-Tim_Henman,Goran Ivanisevic,2,65,29,1,0,11,20,23,17,25
20010707-M-Wimbledon-SF-Goran_Ivanisevic-Tim_Henman,Tim Henman,Total,154,111,7,0,46,80,51,55,48
20010707-M-Wimbledon-SF-Goran_Ivanisevic-Tim_Henman,Tim Henman,1,97,75,7,0,40,60,41,18,38
20010707-M-Wimbledon-SF-Goran_Ivanisevic-Tim_Henman,Tim Henman,2,57,36,0,0,6,20,10,37,10
20010705-M-Wimbledon-QF-Roger_Federer-Tim_Henman,Roger Federer,Total,150,98,12,0,32,64,71,25,54
20010705-M-Wimbledon-QF-Roger_Federer-Tim_Henman,Roger Federer,1,91,69,12,0,28,49,44,9,38
20010705-M-Wimbledon-QF-Roger_Federer-Tim_Henman,Roger Federer,2,59,29,0,0,4,15,27,16,16
20010705-M-Wimbledon-QF-Roger_Federer-Tim_Henman,Tim Henman,Total,140,94,7,0,40,71,51,36,53
20010705-M-Wimbledon-QF-Roger_Federer-Tim_Henman,Tim Henman,1,90,69,6,0,37,53,34,19,37
20010705-M-Wimbledon-QF-Roger_Federer-Tim_Henman,Tim Henman,2,50,25,1,0,3,18,17,17,16
20010702-M-Wimbledon-R16-Roger_Federer-Pete_Sampras,Roger Federer,Total,181,128,25,0,52,99,89,28,64
20010702-M-Wimbledon-R16-Roger_Federer-Pete_Sampras,Roger Federer,1,113,93,25,0,44,77,53,16,44
20010702-M-Wimbledon-R16-Roger_Federer-Pete_Sampras,Roger Federer,2,68,35,0,0,8,22,36,12,20
20010702-M-Wimbledon-R16-Roger_Federer-Pete_Sampras,Pete Sampras,Total,189,127,25,0,53,98,57,21,111
20010702-M-Wimbledon-R16-Roger_Federer-Pete_Sampras,Pete Sampras,1,132,101,24,0,46,80,38,19,75
20010702-M-Wimbledon-R16-Roger_Federer-Pete_Sampras,Pete Sampras,2,57,26,1,0,7,18,19,2,36
20010629-M-Wimbledon-R64-Carlos_Moya-Goran_Ivanisevic,Carlos Moya,Total,126,85,12,0,38,64,62,40,24
20010629-M-Wimbledon-R64-Carlos_Moya-Goran_Ivanisevic,Carlos Moya,1,73,53,12,0,26,46,39,17,17
20010629-M-Wimbledon-R64-Carlos_Moya-Goran_Ivanisevic,Carlos Moya,2,53,32,0,0,12,18,23,23,7
20010629-M-Wimbledon-R64-Carlos_Moya-Goran_Ivanisevic,Goran Ivanisevic,Total,121,91,36,0,31,73,47,12,62
20010629-M-Wimbledon-R64-Carlos_Moya-Goran_Ivanisevic,Goran Ivanisevic,1,71,62,33,0,17,55,32,1,38
20010629-M-Wimbledon-R64-Carlos_Moya-Goran_Ivanisevic,Goran Ivanisevic,2,50,29,3,0,14,18,15,11,24
20010622-M-s_Hertogenbosch-SF-Roger_Federer-Lleyton_Hewitt,Roger Federer,Total,27,10,1,1,1,8,15,2,10
20010622-M-s_Hertogenbosch-SF-Roger_Federer-Lleyton_Hewitt,Roger Federer,1,21,9,1,1,1,8,11,1,9
20010622-M-s_Hertogenbosch-SF-Roger_Federer-Lleyton_Hewitt,Roger Federer,2,6,1,0,0,0,0,4,1,1
20010622-M-s_Hertogenbosch-SF-Roger_Federer-Lleyton_Hewitt,Lleyton Hewitt,Total,46,29,3,2,5,18,24,5,17
20010622-M-s_Hertogenbosch-SF-Roger_Federer-Lleyton_Hewitt,Lleyton Hewitt,1,27,20,3,2,5,12,13,2,12
20010622-M-s_Hertogenbosch-SF-Roger_Federer-Lleyton_Hewitt,Lleyton Hewitt,2,19,9,0,0,0,6,11,3,5
20010617-M-Queens_Club-F-Tim_Henman-Lleyton_Hewitt,Tim Henman,Total,96,59,2,1,17,31,57,20,19
20010617-M-Queens_Club-F-Tim_Henman-Lleyton_Hewitt,Tim Henman,1,48,32,2,1,14,22,25,9,14
20010617-M-Queens_Club-F-Tim_Henman-Lleyton_Hewitt,Tim Henman,2,48,27,0,0,3,9,32,11,5
20010617-M-Queens_Club-F-Tim_Henman-Lleyton_Hewitt,Lleyton Hewitt,Total,82,60,3,2,15,31,48,5,29
20010617-M-Queens_Club-F-Tim_Henman-Lleyton_Hewitt,Lleyton Hewitt,1,57,42,3,2,14,23,34,0,23
20010617-M-Queens_Club-F-Tim_Henman-Lleyton_Hewitt,Lleyton Hewitt,2,25,18,0,0,1,8,14,5,6
20010614-M-Halle-QF-Patrick_Rafter-Roger_Federer,Patrick Rafter,Total,100,73,6,5,31,55,43,16,41
20010614-M-Halle-QF-Patrick_Rafter-Roger_Federer,Patrick Rafter,1,68,57,5,4,26,45,32,10,26
20010614-M-Halle-QF-Patrick_Rafter-Roger_Federer,Patrick Rafter,2,32,16,1,1,5,10,11,6,15
20010614-M-Halle-QF-Patrick_Rafter-Roger_Federer,Roger Federer,Total,109,76,8,2,30,53,45,11,53
20010614-M-Halle-QF-Patrick_Rafter-Roger_Federer,Roger Federer,1,63,53,8,2,22,39,27,3,33
20010614-M-Halle-QF-Patrick_Rafter-Roger_Federer,Roger Federer,2,46,23,0,0,8,14,18,8,20
20010613-M-Halle-R16-David_Prinosil-Roger_Federer,David Prinosil,Total,80,54,3,0,23,41,26,33,21
20010613-M-Halle-R16-David_Prinosil-Roger_Federer,David Prinosil,1,39,33,3,0,17,27,14,10,15
20010613-M-Halle-R16-David_Prinosil-Roger_Federer,David Prinosil,2,41,21,0,0,6,14,12,23,6
20010613-M-Halle-R16-David_Prinosil-Roger_Federer,Roger Federer,Total,70,54,7,0,19,38,22,17,31
20010613-M-Halle-R16-David_Prinosil-Roger_Federer,Roger Federer,1,46,38,6,0,15,27,15,10,21
20010613-M-Halle-R16-David_Prinosil-Roger_Federer,Roger Federer,2,24,16,1,0,4,11,7,7,10
20010610-M-Roland_Garros-F-Alex_Corretja-Gustavo_Kuerten,Alex Corretja,Total,121,62,4,0,9,22,62,39,20
20010610-M-Roland_Garros-F-Alex_Corretja-Gustavo_Kuerten,Alex Corretja,1,64,41,4,0,9,19,32,19,13
20010610-M-Roland_Garros-F-Alex_Corretja-Gustavo_Kuerten,Alex Corretja,2,57,21,0,0,0,3,30,20,7
20010610-M-Roland_Garros-F-Alex_Corretja-Gustavo_Kuerten,Gustavo Kuerten,Total,123,77,10,0,16,35,80,30,13
20010610-M-Roland_Garros-F-Alex_Corretja-Gustavo_Kuerten,Gustavo Kuerten,1,76,51,10,0,15,28,49,15,12
20010610-M-Roland_Garros-F-Alex_Corretja-Gustavo_Kuerten,Gustavo Kuerten,2,47,26,0,0,1,7,31,15,1
20010607-M-Roland_Garros-QF-Roger_Federer-Alex_Corretja,Roger Federer,Total,103,57,1,0,8,23,46,20,37
20010607-M-Roland_Garros-QF-Roger_Federer-Alex_Corretja,Roger Federer,1,67,41,1,0,8,18,31,11,25
20010607-M-Roland_Garros-QF-Roger_Federer-Alex_Corretja,Roger Federer,2,36,16,0,0,0,5,15,9,12
20010607-M-Roland_Garros-QF-Roger_Federer-Alex_Corretja,Alex Corretja,Total,127,73,1,0,6,18,54,36,37
20010607-M-Roland_Garros-QF-Roger_Federer-Alex_Corretja,Alex Corretja,1,78,47,1,0,6,11,42,19,17
20010607-M-Roland_Garros-QF-Roger_Federer-Alex_Corretja,Alex Corretja,2,49,26,0,0,0,7,12,17,20
20010605-M-Roland_Garros-QF-Gustavo_Kuerten-Yevgeny_Kafelnikov,Gustavo Kuerten,Total,122,82,11,0,9,42,64,17,41
20010605-M-Roland_Garros-QF-Gustavo_Kuerten-Yevgeny_Kafelnikov,Gustavo Kuerten,1,57,43,11,0,8,28,36,0,21
20010605-M-Roland_Garros-QF-Gustavo_Kuerten-Yevgeny_Kafelnikov,Gustavo Kuerten,2,65,39,0,0,1,14,28,17,20
20010605-M-Roland_Garros-QF-Gustavo_Kuerten-Yevgeny_Kafelnikov,Yevgeny Kafelnikov,Total,111,67,8,0,8,29,57,3,51
20010605-M-Roland_Garros-QF-Gustavo_Kuerten-Yevgeny_Kafelnikov,Yevgeny Kafelnikov,1,48,33,8,0,7,20,22,1,25
20010605-M-Roland_Garros-QF-Gustavo_Kuerten-Yevgeny_Kafelnikov,Yevgeny Kafelnikov,2,63,34,0,0,1,9,35,2,26
20010604-M-Roland_Garros-R16-Wayne_Arthurs-Roger_Federer,Wayne Arthurs,Total,118,65,6,1,24,50,50,24,44
20010604-M-Roland_Garros-R16-Wayne_Arthurs-Roger_Federer,Wayne Arthurs,1,58,41,5,1,19,34,33,4,21
20010604-M-Roland_Garros-R16-Wayne_Arthurs-Roger_Federer,Wayne Arthurs,2,60,24,1,0,5,16,17,20,23
20010604-M-Roland_Garros-R16-Wayne_Arthurs-Roger_Federer,Roger Federer,Total,84,62,4,0,12,32,46,8,30
20010604-M-Roland_Garros-R16-Wayne_Arthurs-Roger_Federer,Roger Federer,1,46,37,4,0,12,23,21,4,21
20010604-M-Roland_Garros-R16-Wayne_Arthurs-Roger_Federer,Roger Federer,2,38,25,0,0,0,9,25,4,9
20010603-M-Roland_Garros-R16-Gustavo_Kuerten-Michael_Russell,Gustavo Kuerten,Total,149,94,11,4,16,39,75,7,67
20010603-M-Roland_Garros-R16-Gustavo_Kuerten-Michael_Russell,Gustavo Kuerten,1,90,65,11,4,13,34,41,2,47
20010603-M-Roland_Garros-R16-Gustavo_Kuerten-Michael_Russell,Gustavo Kuerten,2,59,29,0,0,3,5,34,5,20
20010603-M-Roland_Garros-R16-Gustavo_Kuerten-Michael_Russell,Michael Russell,Total,145,86,2,0,9,18,86,10,47
20010603-M-Roland_Garros-R16-Gustavo_Kuerten-Michael_Russell,Michael Russell,1,92,54,2,0,9,13,61,7,22
20010603-M-Roland_Garros-R16-Gustavo_Kuerten-Michael_Russell,Michael Russell,2,53,32,0,0,0,5,25,3,25
20010602-M-Roland_Garros-R32-Fabrice_Santoro-Marat_Safin,Fabrice Santoro,Total,133,71,1,0,11,17,57,44,32
20010602-M-Roland_Garros-R32-Fabrice_Santoro-Marat_Safin,Fabrice Santoro,1,72,41,1,0,10,11,39,12,21
20010602-M-Roland_Garros-R32-Fabrice_Santoro-Marat_Safin,Fabrice Santoro,2,61,30,0,0,1,6,18,32,11
20010602-M-Roland_Garros-R32-Fabrice_Santoro-Marat_Safin,Marat Safin,Total,134,75,7,3,9,32,50,36,47
20010602-M-Roland_Garros-R32-Fabrice_Santoro-Marat_Safin,Marat Safin,1,78,51,7,3,6,25,34,5,38
20010602-M-Roland_Garros-R32-Fabrice_Santoro-Marat_Safin,Marat Safin,2,56,24,0,0,3,7,16,31,9
20010511-M-Rome_Masters-R16-Alex_Corretja-Lleyton_Hewitt,Alex Corretja,Total,84,53,3,0,7,17,37,22,25
20010511-M-Rome_Masters-R16-Alex_Corretja-Lleyton_Hewitt,Alex Corretja,1,39,27,3,0,7,15,21,6,12
20010511-M-Rome_Masters-R16-Alex_Corretja-Lleyton_Hewitt,Alex Corretja,2,45,26,0,0,0,2,16,16,13
20010511-M-Rome_Masters-R16-Alex_Corretja-Lleyton_Hewitt,Lleyton Hewitt,Total,83,48,2,0,14,22,46,26,11
20010511-M-Rome_Masters-R16-Alex_Corretja-Lleyton_Hewitt,Lleyton Hewitt,1,30,25,1,0,12,17,16,8,6
20010511-M-Rome_Masters-R16-Alex_Corretja-Lleyton_Hewitt,Lleyton Hewitt,2,53,23,1,0,2,5,30,18,5
20010508-M-Rome_Masters-R64-Marcelo_Rios-Davide_Sanguinetti,Marcelo Rios,Total,96,53,2,0,17,25,54,21,21
20010508-M-Rome_Masters-R64-Marcelo_Rios-Davide_Sanguinetti,Marcelo Rios,1,50,30,2,0,12,16,28,6,16
20010508-M-Rome_Masters-R64-Marcelo_Rios-Davide_Sanguinetti,Marcelo Rios,2,46,23,0,0,5,9,26,15,5
20010508-M-Rome_Masters-R64-Marcelo_Rios-Davide_Sanguinetti,Davide Sanguinetti,Total,84,45,2,0,17,22,39,25,20
20010508-M-Rome_Masters-R64-Marcelo_Rios-Davide_Sanguinetti,Davide Sanguinetti,1,43,28,2,0,17,20,19,8,16
20010508-M-Rome_Masters-R64-Marcelo_Rios-Davide_Sanguinetti,Davide Sanguinetti,2,41,17,0,0,0,2,20,17,4
20010508-M-Rome_Masters-R64-Arnaud_Clement-Federico_Luzzi,Arnaud Clement,Total,78,44,5,0,10,21,38,19,21
20010508-M-Rome_Masters-R64-Arnaud_Clement-Federico_Luzzi,Arnaud Clement,1,46,34,5,0,9,18,27,7,12
20010508-M-Rome_Masters-R64-Arnaud_Clement-Federico_Luzzi,Arnaud Clement,2,32,10,0,0,1,3,11,12,9
20010508-M-Rome_Masters-R64-Arnaud_Clement-Federico_Luzzi,Federico Luzzi,Total,91,52,3,0,12,23,40,39,12
20010508-M-Rome_Masters-R64-Arnaud_Clement-Federico_Luzzi,Federico Luzzi,1,40,28,3,0,9,15,23,8,9
20010508-M-Rome_Masters-R64-Arnaud_Clement-Federico_Luzzi,Federico Luzzi,2,51,24,0,0,3,8,17,31,3
20010508-M-Rome_Masters-R32-Roger_Federer-Marat_Safin,Roger Federer,Total,137,83,6,0,19,41,61,20,56
20010508-M-Rome_Masters-R32-Roger_Federer-Marat_Safin,Roger Federer,1,78,55,6,0,19,33,38,10,30
20010508-M-Rome_Masters-R32-Roger_Federer-Marat_Safin,Roger Federer,2,59,28,0,0,0,8,23,10,26
20010508-M-Rome_Masters-R32-Roger_Federer-Marat_Safin,Marat Safin,Total,118,72,4,0,19,28,35,11,72
20010508-M-Rome_Masters-R32-Roger_Federer-Marat_Safin,Marat Safin,1,57,39,4,0,18,23,12,5,40
20010508-M-Rome_Masters-R32-Roger_Federer-Marat_Safin,Marat Safin,2,61,33,0,0,1,5,23,6,32
20010507-M-Rome_Masters-R64-Magnus_Norman-Vincenzo_Santopadre,Magnus Norman,Total,70,34,3,0,7,16,23,30,17
20010507-M-Rome_Masters-R64-Magnus_Norman-Vincenzo_Santopadre,Magnus Norman,1,35,19,2,0,7,11,16,9,10
20010507-M-Rome_Masters-R64-Magnus_Norman-Vincenzo_Santopadre,Magnus Norman,2,35,15,1,0,0,5,7,21,7
20010507-M-Rome_Masters-R64-Magnus_Norman-Vincenzo_Santopadre,Vincenzo Santopadre,Total,42,28,5,0,6,15,25,7,10
20010507-M-Rome_Masters-R64-Magnus_Norman-Vincenzo_Santopadre,Vincenzo Santopadre,1,23,17,4,0,6,12,14,1,8
20010507-M-Rome_Masters-R64-Magnus_Norman-Vincenzo_Santopadre,Vincenzo Santopadre,2,19,11,1,0,0,3,11,6,2
20010507-M-Rome_Masters-R64-Alex_Corretja-Carlos_Moya,Alex Corretja,Total,102,64,5,0,8,23,40,24,38
20010507-M-Rome_Masters-R64-Alex_Corretja-Carlos_Moya,Alex Corretja,1,48,31,4,0,8,18,23,8,17
20010507-M-Rome_Masters-R64-Alex_Corretja-Carlos_Moya,Alex Corretja,2,54,33,1,0,0,5,17,16,21
20010507-M-Rome_Masters-R64-Alex_Corretja-Carlos_Moya,Carlos Moya,Total,104,57,3,0,12,25,55,29,20
20010507-M-Rome_Masters-R64-Alex_Corretja-Carlos_Moya,Carlos Moya,1,61,38,3,0,12,19,29,15,17
20010507-M-Rome_Masters-R64-Alex_Corretja-Carlos_Moya,Carlos Moya,2,43,19,0,0,0,6,26,14,3
20010408-M-Davis_Cup_World_Group_QF-RR-Gustavo_Kuerten-Lleyton_Hewitt,Gustavo Kuerten,Total,91,63,12,2,8,31,51,5,35
20010408-M-Davis_Cup_World_Group_QF-RR-Gustavo_Kuerten-Lleyton_Hewitt,Gustavo Kuerten,1,46,41,12,2,8,25,19,0,27
20010408-M-Davis_Cup_World_Group_QF-RR-Gustavo_Kuerten-Lleyton_Hewitt,Gustavo Kuerten,2,45,22,0,0,0,6,32,5,8
20010408-M-Davis_Cup_World_Group_QF-RR-Gustavo_Kuerten-Lleyton_Hewitt,Lleyton Hewitt,Total,93,69,6,1,7,26,62,3,28
20010408-M-Davis_Cup_World_Group_QF-RR-Gustavo_Kuerten-Lleyton_Hewitt,Lleyton Hewitt,1,45,35,6,1,7,17,28,1,16
20010408-M-Davis_Cup_World_Group_QF-RR-Gustavo_Kuerten-Lleyton_Hewitt,Lleyton Hewitt,2,48,34,0,0,0,9,34,2,12
20010402-M-Miami_Masters-F-Jan_Michael_Gambill-Andre_Agassi,Jan Michael Gambill,Total,73,39,9,0,12,25,23,23,27
20010402-M-Miami_Masters-F-Jan_Michael_Gambill-Andre_Agassi,Jan Michael Gambill,1,30,22,8,0,7,17,10,4,16
20010402-M-Miami_Masters-F-Jan_Michael_Gambill-Andre_Agassi,Jan Michael Gambill,2,43,17,1,0,5,8,13,19,11
20010402-M-Miami_Masters-F-Jan_Michael_Gambill-Andre_Agassi,Andre Agassi,Total,80,57,8,0,14,29,54,15,11
20010402-M-Miami_Masters-F-Jan_Michael_Gambill-Andre_Agassi,Andre Agassi,1,61,45,8,0,13,23,42,8,11
20010402-M-Miami_Masters-F-Jan_Michael_Gambill-Andre_Agassi,Andre Agassi,2,19,12,0,0,1,6,12,7,0
20010328-M-Miami_Masters-R16-Alex_Corretja-Patrick_Rafter,Alex Corretja,Total,57,31,3,3,3,18,11,28,18
20010328-M-Miami_Masters-R16-Alex_Corretja-Patrick_Rafter,Alex Corretja,1,21,15,3,2,3,10,7,6,8
20010328-M-Miami_Masters-R16-Alex_Corretja-Patrick_Rafter,Alex Corretja,2,36,16,0,1,0,8,4,22,10
20010328-M-Miami_Masters-R16-Alex_Corretja-Patrick_Rafter,Patrick Rafter,Total,61,40,3,2,12,29,19,29,13
20010328-M-Miami_Masters-R16-Alex_Corretja-Patrick_Rafter,Patrick Rafter,1,34,24,3,0,9,17,12,14,8
20010328-M-Miami_Masters-R16-Alex_Corretja-Patrick_Rafter,Patrick Rafter,2,27,16,0,2,3,12,7,15,5
20010319-M-Miami_Masters-R32-Pete_Sampras-Andy_Roddick,Pete Sampras,Total,70,41,8,0,17,29,35,7,28
20010319-M-Miami_Masters-R32-Pete_Sampras-Andy_Roddick,Pete Sampras,1,42,30,8,0,11,21,20,2,20
20010319-M-Miami_Masters-R32-Pete_Sampras-Andy_Roddick,Pete Sampras,2,28,11,0,0,6,8,15,5,8
20010319-M-Miami_Masters-R32-Pete_Sampras-Andy_Roddick,Andy Roddick,Total,60,47,7,0,19,31,25,18,17
20010319-M-Miami_Masters-R32-Pete_Sampras-Andy_Roddick,Andy Roddick,1,40,35,7,0,17,27,17,9,14
20010319-M-Miami_Masters-R32-Pete_Sampras-Andy_Roddick,Andy Roddick,2,20,12,0,0,2,4,8,9,3
20010318-M-Indian_Wells_Masters-F-Pete_Sampras-Andre_Agassi,Pete Sampras,Total,94,58,14,0,17,42,50,15,29
20010318-M-Indian_Wells_Masters-F-Pete_Sampras-Andre_Agassi,Pete Sampras,1,47,38,13,0,14,31,20,8,19
20010318-M-Indian_Wells_Masters-F-Pete_Sampras-Andre_Agassi,Pete Sampras,2,47,20,1,0,3,11,30,7,10
20010318-M-Indian_Wells_Masters-F-Pete_Sampras-Andre_Agassi,Andre Agassi,Total,106,74,4,0,14,28,66,34,6
20010318-M-Indian_Wells_Masters-F-Pete_Sampras-Andre_Agassi,Andre Agassi,1,81,57,4,0,14,20,53,23,5
20010318-M-Indian_Wells_Masters-F-Pete_Sampras-Andre_Agassi,Andre Agassi,2,25,17,0,0,0,8,13,11,1
