match_id,row,pts,pl1_won,pl1_winners,pl1_forced,pl1_unforced,pl2_won,pl2_winners,pl2_forced,pl2_unforced
20130816-W-Cincinnati-QF-Magdalena_Rybarikova-Victoria_Azarenka,1-3-2,24,13,2,0,2,11,3,6,4
20130816-W-Cincinnati-QF-Magdalena_Rybarikova-Victoria_Azarenka,4-6,32,13,6,0,10,19,6,3,7
20130816-W-Cincinnati-QF-Magdalena_Rybarikova-Victoria_Azarenka,4-6-1,13,1,0,0,6,12,5,1,1
20130816-W-Cincinnati-QF-Magdalena_Rybarikova-Victoria_Azarenka,4-6-2,19,12,6,0,4,7,1,2,6
20130816-W-Cincinnati-QF-Magdalena_Rybarikova-Victoria_Azarenka,7-9,16,4,2,1,6,12,5,1,1
20130816-W-Cincinnati-QF-Magdalena_Rybarikova-Victoria_Azarenka,7-9-1,8,3,2,1,1,5,3,1,0
20130816-W-Cincinnati-QF-Magdalena_Rybarikova-Victoria_Azarenka,7-9-2,8,1,0,0,5,7,2,0,1
20130816-W-Cincinnati-QF-Magdalena_Rybarikova-Victoria_Azarenka,10,16,6,3,0,5,10,4,1,3
20130816-W-Cincinnati-QF-Magdalena_Rybarikova-Victoria_Azarenka,10-1,5,1,0,0,1,4,3,0,1
20130816-W-Cincinnati-QF-Magdalena_Rybarikova-Victoria_Azarenka,10-2,11,5,3,0,4,6,1,1,2
20130818-W-Cincinnati-F-Victoria_Azarenka-Serena_Williams,Total,206,102,20,26,34,104,41,24,51
20130818-W-Cincinnati-F-Victoria_Azarenka-Serena_Williams,1-3,117,60,5,20,18,57,18,16,30
20130818-W-Cincinnati-F-Victoria_Azarenka-Serena_Williams,1-3-1,54,37,5,17,6,17,2,4,15
20130818-W-Cincinnati-F-Victoria_Azarenka-Serena_Williams,1-3-2,63,23,0,3,12,40,16,12,15
20130818-W-Cincinnati-F-Victoria_Azarenka-Serena_Williams,4-6,64,31,9,5,12,33,14,7,17
20130818-W-Cincinnati-F-Victoria_Azarenka-Serena_Williams,4-6-1,22,7,0,2,3,15,8,4,5
20130818-W-Cincinnati-F-Victoria_Azarenka-Serena_Williams,4-6-2,42,24,9,3,9,18,6,3,12
20130818-W-Cincinnati-F-Victoria_Azarenka-Serena_Williams,7-9,13,7,3,1,2,6,4,0,3
20130818-W-Cincinnati-F-Victoria_Azarenka-Serena_Williams,7-9-1,6,5,2,0,1,1,0,0,3
20130818-W-Cincinnati-F-Victoria_Azarenka-Serena_Williams,7-9-2,7,2,1,1,1,5,4,0,0
20130818-W-Cincinnati-F-Victoria_Azarenka-Serena_Williams,10,12,4,3,0,2,8,5,1,1
20130818-W-Cincinnati-F-Victoria_Azarenka-Serena_Williams,10-1,8,1,1,0,1,7,5,1,0
20130818-W-Cincinnati-F-Victoria_Azarenka-Serena_Williams,10-2,4,3,2,0,1,1,0,0,1
20140121-W-Dubai-QF-Serena_Williams-Jelena_Jankovic,Total,121,71,21,24,22,50,10,15,22
20140121-W-Dubai-QF-Serena_Williams-Jelena_Jankovic,1-3,73,42,10,15,12,31,5,11,13
20140121-W-Dubai-QF-Serena_Williams-Jelena_Jankovic,1-3-1,38,27,8,13,6,11,0,2,6
20140121-W-Dubai-QF-Serena_Williams-Jelena_Jankovic,1-3-2,35,15,2,2,6,20,5,9,7
20140121-W-Dubai-QF-Serena_Williams-Jelena_Jankovic,4-6,29,20,4,8,6,9,1,2,8
20140121-W-Dubai-QF-Serena_Williams-Jelena_Jankovic,4-6-1,11,6,2,4,3,5,1,1,0
20140121-W-Dubai-QF-Serena_Williams-Jelena_Jankovic,4-6-2,18,14,2,4,3,4,0,1,8
20140121-W-Dubai-QF-Serena_Williams-Jelena_Jankovic,7-9,13,4,3,0,3,9,4,2,1
20140121-W-Dubai-QF-Serena_Williams-Jelena_Jankovic,7-9-1,3,1,0,0,1,2,1,0,1
20140121-W-Dubai-QF-Serena_Williams-Jelena_Jankovic,7-9-2,10,3,3,0,2,7,3,2,0
20140121-W-Dubai-QF-Serena_Williams-Jelena_Jankovic,10,6,5,4,1,1,1,0,0,0
20140121-W-Dubai-QF-Serena_Williams-Jelena_Jankovic,10-2,6,5,4,1,1,1,0,0,0
20140309-W-Indian_Wells-R32-Eugenie_Bouchard-Sara_Errani,Total,107,61,36,8,26,46,8,7,16
20140309-W-Indian_Wells-R32-Eugenie_Bouchard-Sara_Errani,1-3,54,32,17,5,13,22,1,4,9
20140309-W-Indian_Wells-R32-Eugenie_Bouchard-Sara_Errani,1-3-1,34,24,14,4,3,10,0,3,6
20140309-W-Indian_Wells-R32-Eugenie_Bouchard-Sara_Errani,1-3-2,20,8,3,1,10,12,1,1,3
20140309-W-Indian_Wells-R32-Eugenie_Bouchard-Sara_Errani,4-6,25,15,8,2,8,10,2,0,5
20140309-W-Indian_Wells-R32-Eugenie_Bouchard-Sara_Errani,4-6-1,11,6,3,1,3,5,2,0,2
20140309-W-Indian_Wells-R32-Eugenie_Bouchard-Sara_Errani,4-6-2,14,9,5,1,5,5,0,0,3
20140309-W-Indian_Wells-R32-Eugenie_Bouchard-Sara_Errani,7-9,16,4,3,0,5,12,4,2,1
20140309-W-Indian_Wells-R32-Eugenie_Bouchard-Sara_Errani,7-9-1,6,2,1,0,1,4,2,0,1
20140309-W-Indian_Wells-R32-Eugenie_Bouchard-Sara_Errani,7-9-2,10,2,2,0,4,8,2,2,0
20140309-W-Indian_Wells-R32-Eugenie_Bouchard-Sara_Errani,10,12,10,8,1,0,2,1,1,1
20140309-W-Indian_Wells-R32-Eugenie_Bouchard-Sara_Errani,10-1,4,2,0,1,0,2,1,1,1
20140309-W-Indian_Wells-R32-Eugenie_Bouchard-Sara_Errani,10-2,8,8,8,0,0,0,0,0,0
20140405-W-Monterrey-SF-Caroline_Wozniacki-Ana_Ivanovic,Total,149,72,12,21,23,77,25,26,37
20140405-W-Monterrey-SF-Caroline_Wozniacki-Ana_Ivanovic,1-3,72,34,4,13,10,38,8,17,15
20140405-W-Monterrey-SF-Caroline_Wozniacki-Ana_Ivanovic,1-3-1,43,24,4,12,8,19,1,7,8
20140405-W-Monterrey-SF-Caroline_Wozniacki-Ana_Ivanovic,1-3-2,29,10,0,1,2,19,7,10,7
20140405-W-Monterrey-SF-Caroline_Wozniacki-Ana_Ivanovic,4-6,49,25,5,6,8,24,11,5,14
20140405-W-Monterrey-SF-Caroline_Wozniacki-Ana_Ivanovic,4-6-1,21,4,0,2,5,17,8,4,2
20140405-W-Monterrey-SF-Caroline_Wozniacki-Ana_Ivanovic,4-6-2,28,21,5,4,3,7,3,1,12
20140405-W-Monterrey-SF-Caroline_Wozniacki-Ana_Ivanovic,7-9,14,7,0,1,2,7,2,3,6
20140405-W-Monterrey-SF-Caroline_Wozniacki-Ana_Ivanovic,7-9-1,8,5,0,1,2,3,0,1,4
20140405-W-Monterrey-SF-Caroline_Wozniacki-Ana_Ivanovic,7-9-2,6,2,0,0,0,4,2,2,2
20140405-W-Monterrey-SF-Caroline_Wozniacki-Ana_Ivanovic,10,14,6,3,1,3,8,4,1,2
20140405-W-Monterrey-SF-Caroline_Wozniacki-Ana_Ivanovic,10-1,7,3,2,0,1,4,3,0,1
20140405-W-Monterrey-SF-Caroline_Wozniacki-Ana_Ivanovic,10-2,7,3,1,1,2,4,1,1,1
20140528-W-Roland_Garros-R64-Dominika_Cibulkova-Tamira_Paszek,Total,123,66,23,13,26,57,12,17,28
20140528-W-Roland_Garros-R64-Dominika_Cibulkova-Tamira_Paszek,1-3,65,32,6,11,19,33,2,10,13
20140528-W-Roland_Garros-R64-Dominika_Cibulkova-Tamira_Paszek,1-3-1,39,24,5,9,12,15,1,0,10
20140528-W-Roland_Garros-R64-Dominika_Cibulkova-Tamira_Paszek,1-3-2,26,8,1,2,7,18,1,10,3
20140528-W-Roland_Garros-R64-Dominika_Cibulkova-Tamira_Paszek,4-6,26,12,6,0,5,14,3,6,6
20140528-W-Roland_Garros-R64-Dominika_Cibulkova-Tamira_Paszek,4-6-1,7,2,2,0,1,5,1,3,0
20140528-W-Roland_Garros-R64-Dominika_Cibulkova-Tamira_Paszek,4-6-2,19,10,4,0,4,9,2,3,6
20140528-W-Roland_Garros-R64-Dominika_Cibulkova-Tamira_Paszek,7-9,19,11,5,2,1,8,6,1,4
20140528-W-Roland_Garros-R64-Dominika_Cibulkova-Tamira_Paszek,7-9-1,8,6,4,0,0,2,2,0,2
20140528-W-Roland_Garros-R64-Dominika_Cibulkova-Tamira_Paszek,7-9-2,11,5,1,2,1,6,4,1,2
20140528-W-Roland_Garros-R64-Dominika_Cibulkova-Tamira_Paszek,10,13,11,6,0,1,2,1,0,5
20140528-W-Roland_Garros-R64-Dominika_Cibulkova-Tamira_Paszek,10-1,6,5,3,0,1,1,0,0,2
20140528-W-Roland_Garros-R64-Dominika_Cibulkova-Tamira_Paszek,10-2,7,6,3,0,0,1,1,0,3
20140528-W-Roland_Garros-R64-Serena_Williams-Garbine_Muguruza,Total,100,40,8,10,20,60,10,25,19
20140528-W-Roland_Garros-R64-Serena_Williams-Garbine_Muguruza,1-3,61,24,4,7,9,37,3,20,10
20140528-W-Roland_Garros-R64-Serena_Williams-Garbine_Muguruza,1-3-1,24,13,4,4,3,11,1,2,5
20140528-W-Roland_Garros-R64-Serena_Williams-Garbine_Muguruza,1-3-2,37,11,0,3,6,26,2,18,5
20140528-W-Roland_Garros-R64-Serena_Williams-Garbine_Muguruza,4-6,25,13,3,3,5,12,4,3,7
20140528-W-Roland_Garros-R64-Serena_Williams-Garbine_Muguruza,4-6-1,14,6,2,0,4,8,4,0,4
20140528-W-Roland_Garros-R64-Serena_Williams-Garbine_Muguruza,4-6-2,11,7,1,3,1,4,0,3,3
20140528-W-Roland_Garros-R64-Serena_Williams-Garbine_Muguruza,7-9,7,2,1,0,3,5,1,1,1
20140528-W-Roland_Garros-R64-Serena_Williams-Garbine_Muguruza,7-9-1,4,2,1,0,1,2,1,0,1
20140528-W-Roland_Garros-R64-Serena_Williams-Garbine_Muguruza,7-9-2,3,0,0,0,2,3,0,1,0
20140528-W-Roland_Garros-R64-Serena_Williams-Garbine_Muguruza,10,7,1,0,0,3,6,2,1,1
20140528-W-Roland_Garros-R64-Serena_Williams-Garbine_Muguruza,10-1,4,0,0,0,2,4,1,1,0
20140528-W-Roland_Garros-R64-Serena_Williams-Garbine_Muguruza,10-2,3,1,0,0,1,2,1,0,1
20140110-W-Sydney-F-Tsvetana_Pironkova-Angelique_Kerber,Total,156,82,31,26,22,74,23,28,22
20140110-W-Sydney-F-Tsvetana_Pironkova-Angelique_Kerber,1-3,66,38,16,13,7,28,6,14,6
20140110-W-Sydney-F-Tsvetana_Pironkova-Angelique_Kerber,1-3-1,32,23,13,9,3,9,2,3,1
20140110-W-Sydney-F-Tsvetana_Pironkova-Angelique_Kerber,1-3-2,34,15,3,4,4,19,4,11,5
20140110-W-Sydney-F-Tsvetana_Pironkova-Angelique_Kerber,4-6,53,28,9,9,10,25,9,6,10
20140110-W-Sydney-F-Tsvetana_Pironkova-Angelique_Kerber,4-6-1,22,6,1,2,7,16,6,3,3
20140110-W-Sydney-F-Tsvetana_Pironkova-Angelique_Kerber,4-6-2,31,22,8,7,3,9,3,3,7
20140110-W-Sydney-F-Tsvetana_Pironkova-Angelique_Kerber,7-9,21,7,3,2,2,14,8,4,2
20140110-W-Sydney-F-Tsvetana_Pironkova-Angelique_Kerber,7-9-1,10,5,2,2,2,5,2,1,1
20140110-W-Sydney-F-Tsvetana_Pironkova-Angelique_Kerber,7-9-2,11,2,1,0,0,9,6,3,1
20140110-W-Sydney-F-Tsvetana_Pironkova-Angelique_Kerber,10,16,9,3,2,3,7,0,4,4
20140110-W-Sydney-F-Tsvetana_Pironkova-Angelique_Kerber,10-1,4,2,2,0,1,2,0,1,0
20140110-W-Sydney-F-Tsvetana_Pironkova-Angelique_Kerber,10-2,12,7,1,2,2,5,0,3,4
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,Total,114,67,16,13,11,47,28,6,35
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,1-3,54,37,4,11,5,17,6,4,19
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,1-3-1,30,22,3,10,3,8,3,0,9
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,1-3-2,24,15,1,1,2,9,3,4,10
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,4-6,35,18,8,1,3,17,13,1,9
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,4-6-1,21,8,5,0,2,13,10,1,3
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,4-6-2,14,10,3,1,1,4,3,0,6
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,7-9,15,9,4,0,2,6,4,0,5
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,7-9-1,8,6,2,0,0,2,2,0,4
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,7-9-2,7,3,2,0,2,4,2,0,1
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,10,10,3,0,1,1,7,5,1,2
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,10-1,6,2,0,0,1,4,2,1,2
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,10-2,4,1,0,1,0,3,3,0,0
20070907-W-US_Open-SF-Venus_Williams-Justine_Henin,Total,151,67,21,17,30,84,25,25,25
20070907-W-US_Open-SF-Venus_Williams-Justine_Henin,1-3,74,32,4,11,13,42,5,20,13
20070907-W-US_Open-SF-Venus_Williams-Justine_Henin,1-3-1,41,24,4,9,6,17,1,6,11
20070907-W-US_Open-SF-Venus_Williams-Justine_Henin,1-3-2,33,8,0,2,7,25,4,14,2
20070907-W-US_Open-SF-Venus_Williams-Justine_Henin,4-6,45,20,9,4,13,25,10,2,7
20070907-W-US_Open-SF-Venus_Williams-Justine_Henin,4-6-1,26,9,5,1,10,17,5,2,3
20070907-W-US_Open-SF-Venus_Williams-Justine_Henin,4-6-2,19,11,4,3,3,8,5,0,4
20070907-W-US_Open-SF-Venus_Williams-Justine_Henin,7-9,16,9,4,1,2,7,4,1,4
20070907-W-US_Open-SF-Venus_Williams-Justine_Henin,7-9-1,7,6,3,0,0,1,1,0,3
20070907-W-US_Open-SF-Venus_Williams-Justine_Henin,7-9-2,9,3,1,1,2,6,3,1,1
20070907-W-US_Open-SF-Venus_Williams-Justine_Henin,10,16,6,4,1,2,10,6,2,1
20070907-W-US_Open-SF-Venus_Williams-Justine_Henin,10-1,7,3,2,1,1,4,3,0,0
20070907-W-US_Open-SF-Venus_Williams-Justine_Henin,10-2,9,3,2,0,1,6,3,2,1
20140623-W-Wimbledon-R128-Petra_Kvitova-Andrea_Hlavackova,Total,112,66,24,30,18,46,14,12,10
20140623-W-Wimbledon-R128-Petra_Kvitova-Andrea_Hlavackova,1-3,81,46,17,21,12,35,10,11,6
20140623-W-Wimbledon-R128-Petra_Kvitova-Andrea_Hlavackova,1-3-1,44,32,15,16,7,12,1,2,1
20140623-W-Wimbledon-R128-Petra_Kvitova-Andrea_Hlavackova,1-3-2,37,14,2,5,5,23,9,9,5
20140623-W-Wimbledon-R128-Petra_Kvitova-Andrea_Hlavackova,4-6,27,17,6,7,6,10,3,1,4
20140623-W-Wimbledon-R128-Petra_Kvitova-Andrea_Hlavackova,4-6-1,11,5,3,1,4,6,1,1,1
20140623-W-Wimbledon-R128-Petra_Kvitova-Andrea_Hlavackova,4-6-2,16,12,3,6,2,4,2,0,3
20140623-W-Wimbledon-R128-Petra_Kvitova-Andrea_Hlavackova,7-9,2,1,0,1,0,1,1,0,0
20140623-W-Wimbledon-R128-Petra_Kvitova-Andrea_Hlavackova,7-9-1,2,1,0,1,0,1,1,0,0
20140623-W-Wimbledon-R128-Petra_Kvitova-Andrea_Hlavackova,10,2,2,1,1,0,0,0,0,0
20140623-W-Wimbledon-R128-Petra_Kvitova-Andrea_Hlavackova,10-1,1,1,0,1,0,0,0,0,0
20140623-W-Wimbledon-R128-Petra_Kvitova-Andrea_Hlavackova,10-2,1,1,1,0,0,0,0,0,0
20140625-W-Wimbledon-R64-Mona_Barthel-Petra_Kvitova,Total,100,38,10,18,13,62,24,21,7
20140625-W-Wimbledon-R64-Mona_Barthel-Petra_Kvitova,1-3,78,32,7,17,7,46,16,19,5
20140625-W-Wimbledon-R64-Mona_Barthel-Petra_Kvitova,1-3-1,36,19,4,14,5,17,4,4,1
20140625-W-Wimbledon-R64-Mona_Barthel-Petra_Kvitova,1-3-2,42,13,3,3,2,29,12,15,4
20140625-W-Wimbledon-R64-Mona_Barthel-Petra_Kvitova,4-6,14,4,2,1,3,10,5,2,1
20140625-W-Wimbledon-R64-Mona_Barthel-Petra_Kvitova,4-6-1,9,2,1,0,3,7,2,2,1
20140625-W-Wimbledon-R64-Mona_Barthel-Petra_Kvitova,4-6-2,5,2,1,1,0,3,3,0,0
20140625-W-Wimbledon-R64-Mona_Barthel-Petra_Kvitova,7-9,4,1,1,0,1,3,2,0,0
20140625-W-Wimbledon-R64-Mona_Barthel-Petra_Kvitova,7-9-1,1,0,0,0,1,1,0,0,0
20140625-W-Wimbledon-R64-Mona_Barthel-Petra_Kvitova,7-9-2,3,1,1,0,0,2,2,0,0
20140625-W-Wimbledon-R64-Mona_Barthel-Petra_Kvitova,10,4,1,0,0,2,3,1,0,1
20140625-W-Wimbledon-R64-Mona_Barthel-Petra_Kvitova,10-1,2,0,0,0,1,2,1,0,0
20140625-W-Wimbledon-R64-Mona_Barthel-Petra_Kvitova,10-2,2,1,0,0,1,1,0,0,1
20140627-W-Wimbledon-R32-Venus_Williams-Petra_Kvitova,Total,222,109,23,37,27,113,47,35,44
20140627-W-Wimbledon-R32-Venus_Williams-Petra_Kvitova,1-3,155,78,15,32,15,77,32,26,26
20140627-W-Wimbledon-R32-Venus_Williams-Petra_Kvitova,1-3-1,79,60,13,31,8,19,5,2,16
20140627-W-Wimbledon-R32-Venus_Williams-Petra_Kvitova,1-3-2,76,18,2,1,7,58,27,24,10
20140627-W-Wimbledon-R32-Venus_Williams-Petra_Kvitova,4-6,44,18,5,2,10,26,11,5,11
20140627-W-Wimbledon-R32-Venus_Williams-Petra_Kvitova,4-6-1,25,9,3,0,6,16,5,5,6
20140627-W-Wimbledon-R32-Venus_Williams-Petra_Kvitova,4-6-2,19,9,2,2,4,10,6,0,5
20140627-W-Wimbledon-R32-Venus_Williams-Petra_Kvitova,7-9,19,11,3,3,2,8,3,3,5
20140627-W-Wimbledon-R32-Venus_Williams-Petra_Kvitova,7-9-1,13,9,3,2,2,4,1,1,4
20140627-W-Wimbledon-R32-Venus_Williams-Petra_Kvitova,7-9-2,6,2,0,1,0,4,2,2,1
20140627-W-Wimbledon-R32-Venus_Williams-Petra_Kvitova,10,4,2,0,0,0,2,1,1,2
20140627-W-Wimbledon-R32-Venus_Williams-Petra_Kvitova,10-1,1,0,0,0,0,1,1,0,0
20140627-W-Wimbledon-R32-Venus_Williams-Petra_Kvitova,10-2,3,2,0,0,0,1,0,1,2
20140630-W-Wimbledon-R16-Petra_Kvitova-Shuai_Peng,Total,97,59,22,28,8,38,11,18,8
20140630-W-Wimbledon-R16-Petra_Kvitova-Shuai_Peng,1-3,69,42,13,25,1,27,8,17,3
20140630-W-Wimbledon-R16-Petra_Kvitova-Shuai_Peng,1-3-1,34,28,11,16,1,6,3,1,1
20140630-W-Wimbledon-R16-Petra_Kvitova-Shuai_Peng,1-3-2,35,14,2,9,0,21,5,16,2
20140630-W-Wimbledon-R16-Petra_Kvitova-Shuai_Peng,4-6,18,10,5,3,6,8,1,1,2
20140630-W-Wimbledon-R16-Petra_Kvitova-Shuai_Peng,4-6-1,11,6,4,1,3,5,1,1,1
20140630-W-Wimbledon-R16-Petra_Kvitova-Shuai_Peng,4-6-2,7,4,1,2,3,3,0,0,1
20140630-W-Wimbledon-R16-Petra_Kvitova-Shuai_Peng,7-9,9,6,4,0,1,3,2,0,2
20140630-W-Wimbledon-R16-Petra_Kvitova-Shuai_Peng,7-9-1,2,2,0,0,0,0,0,0,2
20140630-W-Wimbledon-R16-Petra_Kvitova-Shuai_Peng,7-9-2,7,4,4,0,1,3,2,0,0
20140630-W-Wimbledon-R16-Petra_Kvitova-Shuai_Peng,10,1,1,0,0,0,0,0,0,1
20140630-W-Wimbledon-R16-Petra_Kvitova-Shuai_Peng,10-1,1,1,0,0,0,0,0,0,1
20140701-W-Wimbledon-QF-Barbora_Strycova-Petra_Kvitova,Total,134,60,4,25,17,74,28,23,30
20140701-W-Wimbledon-QF-Barbora_Strycova-Petra_Kvitova,1-3,79,38,1,19,11,41,10,14,17
20140701-W-Wimbledon-QF-Barbora_Strycova-Petra_Kvitova,1-3-1,45,26,1,17,5,19,3,5,8
20140701-W-Wimbledon-QF-Barbora_Strycova-Petra_Kvitova,1-3-2,34,12,0,2,6,22,7,9,9
20140701-W-Wimbledon-QF-Barbora_Strycova-Petra_Kvitova,4-6,36,13,1,6,4,23,11,8,6
20140701-W-Wimbledon-QF-Barbora_Strycova-Petra_Kvitova,4-6-1,22,5,1,2,3,17,8,6,2
20140701-W-Wimbledon-QF-Barbora_Strycova-Petra_Kvitova,4-6-2,14,8,0,4,1,6,3,2,4
20140701-W-Wimbledon-QF-Barbora_Strycova-Petra_Kvitova,7-9,12,5,1,0,2,7,5,0,4
20140701-W-Wimbledon-QF-Barbora_Strycova-Petra_Kvitova,7-9-1,8,5,1,0,0,3,3,0,4
20140701-W-Wimbledon-QF-Barbora_Strycova-Petra_Kvitova,7-9-2,4,0,0,0,2,4,2,0,0
20140701-W-Wimbledon-QF-Barbora_Strycova-Petra_Kvitova,10,7,4,1,0,0,3,2,1,3
20140701-W-Wimbledon-QF-Barbora_Strycova-Petra_Kvitova,10-1,3,2,0,0,0,1,0,1,2
20140701-W-Wimbledon-QF-Barbora_Strycova-Petra_Kvitova,10-2,4,2,1,0,0,2,2,0,1
20140705-W-Wimbledon-F-Eugenie_Bouchard-Petra_Kvitova,Total,98,37,8,19,6,61,26,27,7
20140705-W-Wimbledon-F-Eugenie_Bouchard-Petra_Kvitova,1-3,70,32,4,18,4,38,9,23,7
20140705-W-Wimbledon-F-Eugenie_Bouchard-Petra_Kvitova,1-3-1,39,22,3,15,4,17,3,8,4
20140705-W-Wimbledon-F-Eugenie_Bouchard-Petra_Kvitova,1-3-2,31,10,1,3,0,21,6,15,3
20140705-W-Wimbledon-F-Eugenie_Bouchard-Petra_Kvitova,4-6,25,4,3,1,2,21,15,4,0
20140705-W-Wimbledon-F-Eugenie_Bouchard-Petra_Kvitova,4-6-1,16,1,1,0,2,15,9,4,0
20140705-W-Wimbledon-F-Eugenie_Bouchard-Petra_Kvitova,4-6-2,9,3,2,1,0,6,6,0,0
20140705-W-Wimbledon-F-Eugenie_Bouchard-Petra_Kvitova,10,3,1,1,0,0,2,2,0,0
20140705-W-Wimbledon-F-Eugenie_Bouchard-Petra_Kvitova,10-1,2,1,1,0,0,1,1,0,0
20140705-W-Wimbledon-F-Eugenie_Bouchard-Petra_Kvitova,10-2,1,0,0,0,0,1,1,0,0
20140703-W-Wimbledon-SF-Lucie_Safarova-Petra_Kvitova,Total,129,58,17,21,16,71,24,29,17
20140703-W-Wimbledon-SF-Lucie_Safarova-Petra_Kvitova,1-3,96,43,11,18,10,53,15,26,11
20140703-W-Wimbledon-SF-Lucie_Safarova-Petra_Kvitova,1-3-1,41,28,8,13,5,13,3,3,7
20140703-W-Wimbledon-SF-Lucie_Safarova-Petra_Kvitova,1-3-2,55,15,3,5,5,40,12,23,4
20140703-W-Wimbledon-SF-Lucie_Safarova-Petra_Kvitova,4-6,23,12,3,3,4,11,6,1,6
20140703-W-Wimbledon-SF-Lucie_Safarova-Petra_Kvitova,4-6-1,10,4,0,1,2,6,4,0,3
20140703-W-Wimbledon-SF-Lucie_Safarova-Petra_Kvitova,4-6-2,13,8,3,2,2,5,2,1,3
20140703-W-Wimbledon-SF-Lucie_Safarova-Petra_Kvitova,7-9,9,3,3,0,1,6,3,2,0
20140703-W-Wimbledon-SF-Lucie_Safarova-Petra_Kvitova,7-9-1,6,3,3,0,1,3,1,1,0
20140703-W-Wimbledon-SF-Lucie_Safarova-Petra_Kvitova,7-9-2,3,0,0,0,0,3,2,1,0
20140703-W-Wimbledon-SF-Lucie_Safarova-Petra_Kvitova,10,1,0,0,0,1,1,0,0,0
20140703-W-Wimbledon-SF-Lucie_Safarova-Petra_Kvitova,10-1,1,0,0,0,1,1,0,0,0
20140806-W-Montreal-R32-Petra_Kvitova-Casey_Dellacqua,Total,121,71,31,23,24,50,11,12,12
20140806-W-Montreal-R32-Petra_Kvitova-Casey_Dellacqua,1-3,77,48,17,20,11,29,3,12,7
20140806-W-Montreal-R32-Petra_Kvitova-Casey_Dellacqua,1-3-1,35,29,15,13,3,6,0,0,1
20140806-W-Montreal-R32-Petra_Kvitova-Casey_Dellacqua,1-3-2,42,19,2,7,8,23,3,12,6
20140806-W-Montreal-R32-Petra_Kvitova-Casey_Dellacqua,4-6,29,16,11,1,10,13,3,0,3
20140806-W-Montreal-R32-Petra_Kvitova-Casey_Dellacqua,4-6-1,10,4,2,0,5,6,1,0,2
20140806-W-Montreal-R32-Petra_Kvitova-Casey_Dellacqua,4-6-2,19,12,9,1,5,7,2,0,1
20140806-W-Montreal-R32-Petra_Kvitova-Casey_Dellacqua,7-9,11,6,2,2,3,5,2,0,2
20140806-W-Montreal-R32-Petra_Kvitova-Casey_Dellacqua,7-9-1,2,2,0,1,0,0,0,0,1
20140806-W-Montreal-R32-Petra_Kvitova-Casey_Dellacqua,7-9-2,9,4,2,1,3,5,2,0,1
20140806-W-Montreal-R32-Petra_Kvitova-Casey_Dellacqua,10,4,1,1,0,0,3,3,0,0
20140806-W-Montreal-R32-Petra_Kvitova-Casey_Dellacqua,10-1,1,0,0,0,0,1,1,0,0
20140806-W-Montreal-R32-Petra_Kvitova-Casey_Dellacqua,10-2,3,1,1,0,0,2,2,0,0
20140807-W-Montreal-R16-Caroline_Wozniacki-Shelby_Rogers,Total,76,54,13,20,3,22,11,8,19
20140807-W-Montreal-R16-Caroline_Wozniacki-Shelby_Rogers,1-3,45,33,8,18,2,12,4,6,5
20140807-W-Montreal-R16-Caroline_Wozniacki-Shelby_Rogers,1-3-1,29,25,7,16,0,4,2,2,2
20140807-W-Montreal-R16-Caroline_Wozniacki-Shelby_Rogers,1-3-2,16,8,1,2,2,8,2,4,3
20140807-W-Montreal-R16-Caroline_Wozniacki-Shelby_Rogers,4-6,19,13,3,0,1,6,3,2,10
20140807-W-Montreal-R16-Caroline_Wozniacki-Shelby_Rogers,4-6-1,7,4,2,0,1,3,0,2,2
20140807-W-Montreal-R16-Caroline_Wozniacki-Shelby_Rogers,4-6-2,12,9,1,0,0,3,3,0,8
20140807-W-Montreal-R16-Caroline_Wozniacki-Shelby_Rogers,7-9,9,5,1,1,0,4,4,0,3
20140807-W-Montreal-R16-Caroline_Wozniacki-Shelby_Rogers,7-9-1,4,1,0,0,0,3,3,0,1
20140807-W-Montreal-R16-Caroline_Wozniacki-Shelby_Rogers,7-9-2,5,4,1,1,0,1,1,0,2
20140807-W-Montreal-R16-Caroline_Wozniacki-Shelby_Rogers,10,3,3,1,1,0,0,0,0,1
20140807-W-Montreal-R16-Caroline_Wozniacki-Shelby_Rogers,10-2,3,3,1,1,0,0,0,0,1
20110702-W-Wimbledon-F-Petra_Kvitova-Maria_Sharapova,Total,128,70,19,27,22,58,10,22,18
20110702-W-Wimbledon-F-Petra_Kvitova-Maria_Sharapova,1-3,86,45,7,24,17,41,6,14,8
