match_id,player,set,serve_pts,aces,dfs,first_in,first_won,second_in,second_won,bk_pts,bp_saved,return_pts,return_pts_won,winners,winners_fh,winners_bh,unforced,unforced_fh,unforced_bh
20140423-M-Barcelona-R32-Albert_Ramos-Rafael_Nadal,2,Total,70,1,0,51,35,19,12,4,2,67,30,18,15,2,27,19,8
20140423-M-Barcelona-R32-Albert_Ramos-Rafael_Nadal,1,1,38,0,1,26,17,12,3,2,0,38,14,12,10,2,17,12,4
20140423-M-Barcelona-R32-Albert_Ramos-Rafael_Nadal,2,1,38,0,0,29,19,9,5,2,0,38,18,10,9,1,10,8,2
20140423-M-Barcelona-R32-Albert_Ramos-Rafael_Nadal,1,2,29,1,2,15,9,14,8,1,0,32,9,7,4,2,19,9,8
20140423-M-Barcelona-R32-Albert_Ramos-Rafael_Nadal,2,2,32,1,0,22,16,10,7,2,2,29,12,8,6,1,17,11,6
20140424-M-Barcelona-R16-Ivan_Dodig-Rafael_Nadal,1,Total,57,5,3,32,21,25,9,8,4,48,14,12,5,2,22,11,8
20140424-M-Barcelona-R16-Ivan_Dodig-Rafael_Nadal,2,Total,48,1,0,36,25,12,9,1,0,57,27,13,10,2,15,9,6
20140424-M-Barcelona-R16-Ivan_Dodig-Rafael_Nadal,1,1,36,2,2,20,11,16,6,6,3,22,8,5,3,0,12,7,3
20140424-M-Barcelona-R16-Ivan_Dodig-Rafael_Nadal,2,1,22,1,0,14,8,8,6,1,0,36,19,7,5,1,11,7,4
20140424-M-Barcelona-R16-Ivan_Dodig-Rafael_Nadal,1,2,21,3,1,12,10,9,3,2,1,26,6,7,2,2,10,4,5
20140424-M-Barcelona-R16-Ivan_Dodig-Rafael_Nadal,2,2,26,0,0,22,17,4,3,0,0,21,8,6,5,1,4,2,2
20140425-M-Barcelona-QF-Nicolas_Almagro-Rafael_Nadal,1,Total,121,4,2,66,44,55,24,18,13,91,34,36,17,14,52,29,21
20140425-M-Barcelona-QF-Nicolas_Almagro-Rafael_Nadal,2,Total,91,2,4,61,43,30,14,7,3,121,53,22,13,7,28,16,8
20140425-M-Barcelona-QF-Nicolas_Almagro-Rafael_Nadal,1,1,25,0,2,15,7,10,4,6,3,25,9,8,3,5,17,7,8
20140425-M-Barcelona-QF-Nicolas_Almagro-Rafael_Nadal,2,1,25,0,0,15,11,10,5,2,1,25,14,4,2,2,5,4,1
20140425-M-Barcelona-QF-Nicolas_Almagro-Rafael_Nadal,1,2,61,3,0,31,25,30,14,5,5,36,8,14,8,2,22,15,7
20140425-M-Barcelona-QF-Nicolas_Almagro-Rafael_Nadal,2,2,36,2,1,25,20,11,8,0,0,61,22,13,7,4,14,7,6
20140425-M-Barcelona-QF-Nicolas_Almagro-Rafael_Nadal,1,3,35,1,0,20,12,15,6,7,5,30,17,14,6,7,13,7,6
20140425-M-Barcelona-QF-Nicolas_Almagro-Rafael_Nadal,2,3,30,0,3,21,12,9,1,5,2,35,17,5,4,1,9,5,1
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,1,Total,60,4,5,35,26,25,10,11,8,57,15,16,8,4,41,14,22
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,2,Total,57,1,2,37,30,20,12,1,0,60,24,10,7,1,22,16,4
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,1,1,28,2,3,18,14,10,5,5,4,22,2,7,4,1,18,7,8
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,2,1,22,1,0,16,15,6,5,0,0,28,9,3,2,0,9,7,2
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,1,2,32,2,2,17,12,15,5,6,4,35,13,9,4,3,23,7,14
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,2,2,35,0,2,21,15,14,7,1,0,32,15,7,5,1,13,9,2
20140507-M-Madrid_Masters-R32-Rafael_Nadal-Juan_Monaco,1,Total,44,2,0,35,24,9,5,2,1,38,27,16,12,1,15,11,4
20140507-M-Madrid_Masters-R32-Rafael_Nadal-Juan_Monaco,2,Total,38,0,1,21,8,17,3,10,4,44,15,7,5,2,23,9,13
20140507-M-Madrid_Masters-R32-Rafael_Nadal-Juan_Monaco,1,1,29,1,0,20,12,9,5,2,1,24,15,8,7,0,13,9,4
20140507-M-Madrid_Masters-R32-Rafael_Nadal-Juan_Monaco,2,1,24,0,1,10,6,14,3,7,4,29,12,5,3,2,17,7,9
20140507-M-Madrid_Masters-R32-Rafael_Nadal-Juan_Monaco,1,2,15,1,0,15,12,0,0,0,0,14,12,8,5,1,2,2,0
20140507-M-Madrid_Masters-R32-Rafael_Nadal-Juan_Monaco,2,2,14,0,0,11,2,3,0,3,0,15,3,2,2,0,6,2,4
20140508-M-Madrid_Masters-R16-Jarkko_Nieminen-Rafael_Nadal,1,Total,52,2,0,42,23,10,2,11,6,51,18,13,8,3,17,6,11
20140508-M-Madrid_Masters-R16-Jarkko_Nieminen-Rafael_Nadal,2,Total,51,2,0,38,25,13,8,4,3,52,27,18,13,3,14,7,7
20140508-M-Madrid_Masters-R16-Jarkko_Nieminen-Rafael_Nadal,1,1,27,1,0,23,11,4,0,7,4,17,4,6,3,2,7,2,5
20140508-M-Madrid_Masters-R16-Jarkko_Nieminen-Rafael_Nadal,2,1,17,1,0,13,9,4,4,0,0,27,16,10,7,2,4,2,2
20140508-M-Madrid_Masters-R16-Jarkko_Nieminen-Rafael_Nadal,1,2,25,1,0,19,12,6,2,4,2,34,14,7,5,1,10,4,6
20140508-M-Madrid_Masters-R16-Jarkko_Nieminen-Rafael_Nadal,2,2,34,1,0,25,16,9,4,4,3,25,11,8,6,1,10,5,5
20140509-M-Madrid_Masters-QF-Tomas_Berdych-Rafael_Nadal,1,Total,55,0,1,40,24,15,8,5,2,54,15,11,8,3,14,8,5
20140509-M-Madrid_Masters-QF-Tomas_Berdych-Rafael_Nadal,2,Total,54,3,0,41,32,13,7,1,1,55,23,23,17,3,11,5,6
20140509-M-Madrid_Masters-QF-Tomas_Berdych-Rafael_Nadal,1,1,30,0,1,23,16,7,3,2,1,30,8,5,3,2,8,3,4
20140509-M-Madrid_Masters-QF-Tomas_Berdych-Rafael_Nadal,2,1,30,2,0,22,17,8,5,1,1,30,11,11,8,1,4,2,2
20140509-M-Madrid_Masters-QF-Tomas_Berdych-Rafael_Nadal,1,2,25,0,0,17,8,8,5,3,1,24,7,6,5,1,6,5,1
20140509-M-Madrid_Masters-QF-Tomas_Berdych-Rafael_Nadal,2,2,24,1,0,19,15,5,2,0,0,25,12,12,9,2,7,3,4
20140509-M-Rome_CH-QF-Mate_Delic-Julian_Reister,1,Total,56,0,2,33,17,23,8,8,3,37,8,12,10,2,37,24,11
20140509-M-Rome_CH-QF-Mate_Delic-Julian_Reister,2,Total,37,2,2,23,21,14,8,0,0,56,31,14,8,4,15,6,7
20140509-M-Rome_CH-QF-Mate_Delic-Julian_Reister,1,1,31,0,0,21,11,10,2,5,2,18,5,6,5,1,19,13,6
20140509-M-Rome_CH-QF-Mate_Delic-Julian_Reister,2,1,18,1,2,11,10,7,3,0,0,31,18,8,4,3,9,3,4
20140509-M-Rome_CH-QF-Mate_Delic-Julian_Reister,1,2,25,0,2,12,6,13,6,3,1,19,3,6,5,1,18,11,5
20140509-M-Rome_CH-QF-Mate_Delic-Julian_Reister,2,2,19,1,0,12,11,7,5,0,0,25,13,6,4,1,6,3,3
20140510-M-Madrid_Masters-SF-Roberto_Bautista_Agut-Rafael_Nadal,1,Total,77,0,1,54,32,23,7,13,8,51,17,14,11,3,25,8,16
20140510-M-Madrid_Masters-SF-Roberto_Bautista_Agut-Rafael_Nadal,2,Total,51,2,3,35,25,16,9,4,2,77,38,25,15,8,21,9,9
20140510-M-Madrid_Masters-SF-Roberto_Bautista_Agut-Rafael_Nadal,1,1,37,0,1,24,14,13,6,5,3,29,10,6,4,2,10,3,6
20140510-M-Madrid_Masters-SF-Roberto_Bautista_Agut-Rafael_Nadal,2,1,29,2,2,20,14,9,5,1,0,37,17,16,10,4,13,5,6
20140510-M-Madrid_Masters-SF-Roberto_Bautista_Agut-Rafael_Nadal,1,2,40,0,0,30,18,10,1,8,5,22,7,8,7,1,15,5,10
20140510-M-Madrid_Masters-SF-Roberto_Bautista_Agut-Rafael_Nadal,2,2,22,0,1,15,11,7,4,3,2,40,21,9,5,4,8,4,3
20140511-M-Madrid_Masters-F-Rafael_Nadal-Kei_Nishikori,1,Total,55,4,2,43,31,12,7,6,3,64,26,11,5,2,19,10,7
20140511-M-Madrid_Masters-F-Rafael_Nadal-Kei_Nishikori,2,Total,64,2,3,37,25,27,13,9,6,55,17,17,6,9,25,13,9
20140511-M-Madrid_Masters-F-Rafael_Nadal-Kei_Nishikori,1,1,24,0,2,16,9,8,4,4,2,23,6,2,2,0,12,7,3
20140511-M-Madrid_Masters-F-Rafael_Nadal-Kei_Nishikori,2,1,23,1,1,13,10,10,7,1,1,24,11,5,2,2,7,5,1
20140511-M-Madrid_Masters-F-Rafael_Nadal-Kei_Nishikori,1,2,23,3,0,21,16,2,1,2,1,36,16,7,3,1,7,3,4
20140511-M-Madrid_Masters-F-Rafael_Nadal-Kei_Nishikori,2,2,36,1,1,22,14,14,6,7,5,23,6,11,4,6,12,7,4
20140511-M-Madrid_Masters-F-Rafael_Nadal-Kei_Nishikori,1,3,8,1,0,6,6,2,2,0,0,5,4,2,0,1,0,0,0
20140511-M-Madrid_Masters-F-Rafael_Nadal-Kei_Nishikori,2,3,5,0,1,2,1,3,0,1,0,8,0,1,0,1,6,1,4
20140514-M-Rome_Masters-R32-Gilles_Simon-Rafael_Nadal,1,Total,132,7,1,78,49,54,24,13,7,109,43,49,32,10,60,30,29
20140514-M-Rome_Masters-R32-Gilles_Simon-Rafael_Nadal,2,Total,109,4,2,86,53,23,13,10,6,132,59,32,24,4,31,18,11
20140514-M-Rome_Masters-R32-Gilles_Simon-Rafael_Nadal,1,1,43,5,0,24,16,19,6,3,1,41,16,20,9,6,20,10,10
20140514-M-Rome_Masters-R32-Gilles_Simon-Rafael_Nadal,2,1,41,1,0,32,22,9,3,4,2,43,21,10,7,2,10,7,3
20140514-M-Rome_Masters-R32-Gilles_Simon-Rafael_Nadal,1,2,51,1,0,33,22,18,12,5,4,43,16,17,13,3,23,13,10
20140514-M-Rome_Masters-R32-Gilles_Simon-Rafael_Nadal,2,2,43,1,2,35,22,8,5,4,3,51,17,11,9,1,15,8,5
20140514-M-Rome_Masters-R32-Gilles_Simon-Rafael_Nadal,1,3,38,1,1,21,11,17,6,5,2,25,11,12,10,1,17,7,9
20140514-M-Rome_Masters-R32-Gilles_Simon-Rafael_Nadal,2,3,25,2,0,19,9,6,5,2,1,38,21,11,8,1,6,3,3
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,1,Total,101,8,1,71,47,30,16,11,9,92,32,34,15,6,32,22,9
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,2,Total,92,2,4,53,43,39,17,7,4,101,38,20,11,5,26,14,8
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,1,1,25,2,0,18,14,7,3,0,0,20,11,7,3,1,9,6,3
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,2,1,20,0,2,10,7,10,2,4,2,25,8,2,1,1,10,7,1
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,1,2,27,2,0,21,11,6,5,3,2,29,8,9,4,2,17,12,5
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,2,2,29,1,0,18,15,11,6,2,2,27,11,5,2,1,3,2,1
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,1,3,49,4,1,32,22,17,8,8,7,43,13,18,8,3,6,4,1
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,2,3,43,1,2,25,21,18,9,1,0,49,19,13,8,3,13,5,6
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,1,Total,84,1,5,55,35,29,17,8,7,62,27,19,4,13,42,19,18
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,2,Total,62,2,6,40,22,22,13,10,7,84,32,17,13,2,39,16,17
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,1,1,51,0,2,34,20,17,11,6,6,32,14,11,2,9,29,14,13
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,2,1,32,1,3,16,8,16,10,5,4,51,20,6,4,1,20,9,8
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,1,2,33,1,3,21,15,12,6,2,1,30,13,8,2,4,13,5,5
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,2,2,30,1,3,24,14,6,3,5,3,33,12,11,9,1,19,7,9
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,1,Total,102,0,2,72,38,30,15,15,9,99,37,21,15,6,42,12,28
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,2,Total,99,1,4,75,55,24,7,9,7,102,49,28,22,5,27,19,4
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,1,1,54,0,0,43,24,11,8,6,5,38,14,13,9,4,19,7,12
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,2,1,38,0,2,29,21,9,3,2,1,54,22,14,12,2,13,8,3
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,1,2,26,0,0,18,9,8,2,6,3,40,18,3,2,1,14,4,10
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,2,2,40,0,2,29,20,11,2,7,6,26,15,6,6,0,13,10,1
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,1,3,22,0,2,11,5,11,5,3,1,21,5,5,4,1,9,1,6
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,2,3,21,1,0,17,14,4,2,0,0,22,12,8,4,3,1,1,0
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,1,Total,98,5,4,64,44,34,11,12,8,86,32,31,17,9,43,19,20
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,2,Total,86,6,1,61,41,25,13,10,6,98,43,25,8,11,32,19,12
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,1,1,30,5,2,24,19,6,1,3,3,16,10,11,0,6,9,2,5
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,2,1,16,1,1,9,4,7,2,2,0,30,10,2,0,1,11,4,6
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,1,2,30,0,0,16,12,14,5,3,2,31,7,7,5,2,11,8,3
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,2,2,31,3,0,27,20,4,4,1,1,30,13,14,5,6,8,7,1
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,1,3,38,0,2,24,13,14,5,6,3,39,15,13,12,1,23,9,12
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,2,3,39,2,0,25,17,14,7,7,5,38,20,9,3,4,13,8,5
20140517-M-Rome_Masters-SF-Grigor_Dimitrov-Rafael_Nadal,1,Total,46,2,3,29,17,17,4,7,3,55,18,13,9,2,32,14,15
20140517-M-Rome_Masters-SF-Grigor_Dimitrov-Rafael_Nadal,2,Total,55,1,0,45,30,10,7,3,3,46,25,11,7,3,14,6,8
20140517-M-Rome_Masters-SF-Grigor_Dimitrov-Rafael_Nadal,1,1,21,2,2,14,8,7,1,3,1,21,5,4,2,0,11,3,6
20140517-M-Rome_Masters-SF-Grigor_Dimitrov-Rafael_Nadal,2,1,21,1,0,17,14,4,2,0,0,21,12,7,5,1,4,2,2
20140517-M-Rome_Masters-SF-Grigor_Dimitrov-Rafael_Nadal,1,2,25,0,1,15,9,10,3,4,2,34,13,9,7,2,21,11,9
20140517-M-Rome_Masters-SF-Grigor_Dimitrov-Rafael_Nadal,2,2,34,0,0,28,16,6,5,3,3,25,13,4,2,2,10,4,6
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,1,Total,72,7,0,45,32,27,15,6,2,93,45,44,24,13,27,11,16
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,2,Total,93,0,2,69,37,24,11,14,8,72,25,15,10,5,20,8,10
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,1,1,27,3,0,17,11,10,4,4,2,31,12,11,6,2,15,5,10
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,2,1,31,0,1,22,12,9,7,5,4,27,12,4,3,1,6,4,1
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,1,2,26,2,0,13,10,13,9,1,0,24,12,18,9,7,8,4,4
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,2,2,24,0,1,17,10,7,2,2,0,26,7,3,1,2,4,0,3
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,1,3,19,2,0,15,11,4,2,1,0,38,21,15,9,4,4,2,2
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,2,3,38,0,0,30,15,8,2,7,4,19,6,8,6,2,10,4,6
20140524-M-Nice-F-Ernests_Gulbis-Federico_Delbonis,1,Total,63,8,6,33,30,30,16,3,3,68,27,38,7,12,31,9,16
20140524-M-Nice-F-Ernests_Gulbis-Federico_Delbonis,2,Total,68,1,3,44,27,24,14,6,4,63,17,14,9,3,23,7,13
20140524-M-Nice-F-Ernests_Gulbis-Federico_Delbonis,1,1,20,3,3,7,7,13,8,1,1,16,8,11,1,2,8,3,2
20140524-M-Nice-F-Ernests_Gulbis-Federico_Delbonis,2,1,16,0,2,9,4,7,4,3,1,20,5,1,1,0,10,4,4
20140524-M-Nice-F-Ernests_Gulbis-Federico_Delbonis,1,2,43,5,3,26,23,17,8,2,2,52,19,27,6,10,23,6,14
20140524-M-Nice-F-Ernests_Gulbis-Federico_Delbonis,2,2,52,1,1,35,23,17,10,3,3,43,12,13,8,3,13,3,9
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,1,Total,86,2,4,60,25,26,11,19,11,52,11,16,10,4,39,22,13
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,2,Total,52,1,0,30,26,22,15,1,1,86,50,28,22,4,16,12,4
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,1,1,34,0,3,22,8,12,6,10,7,13,1,4,3,1,16,9,4
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,2,1,13,1,0,7,7,6,5,0,0,34,20,6,4,1,8,6,2
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,1,2,31,1,1,26,13,5,3,3,1,24,7,8,5,2,16,9,6
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,2,2,24,0,0,13,11,11,6,1,1,31,15,11,11,0,4,2,2
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,1,3,21,1,0,12,4,9,2,6,3,15,3,4,2,1,7,4,3
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,2,3,15,0,0,10,8,5,4,0,0,21,15,11,7,3,4,4,0
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,1,Total,92,2,5,51,27,41,18,10,3,82,25,20,14,4,41,21,15
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,2,Total,82,0,1,59,42,23,15,8,6,92,47,27,18,9,14,5,8
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,1,1,21,1,1,11,6,10,4,2,0,19,3,3,2,0,10,4,5
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,2,1,19,0,1,13,12,6,4,0,0,21,11,8,4,4,2,1,0
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,1,2,38,1,2,23,12,15,9,2,0,38,13,11,7,3,17,10,5
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,2,2,38,0,0,27,16,11,9,5,4,38,17,12,9,3,7,1,6
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,1,3,33,0,2,17,9,16,5,6,3,25,9,6,5,1,14,7,5
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,2,3,25,0,0,19,14,6,2,3,2,33,19,7,5,2,5,3,2
20140601-M-Roland_Garros-R16-Rafael_Nadal-Dusan_Lajovic,1,Total,59,0,1,37,30,22,14,4,3,57,39,16,13,3,15,4,10
20140601-M-Roland_Garros-R16-Rafael_Nadal-Dusan_Lajovic,2,Total,57,3,3,28,14,29,4,10,2,59,15,9,3,3,34,15,16
20140601-M-Roland_Garros-R16-Rafael_Nadal-Dusan_Lajovic,1,1,20,0,0,10,10,10,6,0,0,19,11,4,3,1,7,2,5
20140601-M-Roland_Garros-R16-Rafael_Nadal-Dusan_Lajovic,2,1,19,1,1,11,5,8,3,3,1,20,4,3,1,1,12,6,5
20140601-M-Roland_Garros-R16-Rafael_Nadal-Dusan_Lajovic,1,2,22,0,0,17,13,5,5,3,3,21,12,9,7,2,4,2,2
20140601-M-Roland_Garros-R16-Rafael_Nadal-Dusan_Lajovic,2,2,21,2,0,13,8,8,1,2,0,22,4,3,1,0,9,5,4
20140601-M-Roland_Garros-R16-Rafael_Nadal-Dusan_Lajovic,1,3,17,0,1,10,7,7,3,1,0,17,16,3,3,0,4,0,3
20140601-M-Roland_Garros-R16-Rafael_Nadal-Dusan_Lajovic,2,3,17,0,2,4,1,13,0,5,1,17,7,3,1,2,13,4,7
20140604-M-Roland_Garros-QF-David_Ferrer-Rafael_Nadal,1,Total,95,2,1,60,32,35,15,14,5,102,37,31,21,8,51,35,15
20140604-M-Roland_Garros-QF-David_Ferrer-Rafael_Nadal,2,Total,102,1,1,62,43,40,22,14,11,95,48,20,15,4,27,9,17
20140604-M-Roland_Garros-QF-David_Ferrer-Rafael_Nadal,1,1,30,0,0,20,13,10,7,4,3,33,15,12,10,2,10,7,3
20140604-M-Roland_Garros-QF-David_Ferrer-Rafael_Nadal,2,1,33,1,1,19,12,14,6,6,4,30,10,6,4,1,12,3,8
20140604-M-Roland_Garros-QF-David_Ferrer-Rafael_Nadal,1,2,28,0,1,16,11,12,7,1,0,31,8,10,7,3,13,7,5
20140604-M-Roland_Garros-QF-David_Ferrer-Rafael_Nadal,2,2,31,0,0,19,13,12,10,3,3,28,10,6,4,2,10,5,5
20140604-M-Roland_Garros-QF-David_Ferrer-Rafael_Nadal,1,3,15,1,0,11,3,4,0,3,0,19,6,3,1,1,15,11,4
20140604-M-Roland_Garros-QF-David_Ferrer-Rafael_Nadal,2,3,19,0,0,12,8,7,5,0,0,15,12,5,4,1,3,1,2
20140604-M-Roland_Garros-QF-David_Ferrer-Rafael_Nadal,1,4,22,1,0,13,5,9,1,6,2,19,8,6,3,2,13,10,3
20140604-M-Roland_Garros-QF-David_Ferrer-Rafael_Nadal,2,4,19,0,0,12,10,7,1,5,4,22,16,3,3,0,2,0,2
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,1,Total,59,2,2,46,42,13,7,0,0,67,34,24,20,2,12,6,4
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,2,Total,67,2,3,36,23,31,10,6,0,59,10,11,6,3,25,14,8
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,1,1,25,1,1,17,15,8,5,0,0,22,9,12,10,1,5,3,1
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,2,1,22,2,1,16,10,6,3,1,0,25,5,6,2,2,11,9,1
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,1,2,18,1,1,15,15,3,1,0,0,20,10,5,4,0,4,2,1
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,2,2,20,0,1,8,7,12,3,2,0,18,2,1,0,1,9,4,4
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,1,3,16,0,0,14,12,2,1,0,0,25,15,7,6,1,3,1,2
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,2,3,25,0,1,12,6,13,4,3,0,16,3,4,4,0,5,1,3
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,1,Total,126,11,3,82,59,44,16,10,4,120,41,43,21,11,43,16,24
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,2,Total,120,4,4,84,61,36,18,9,6,126,51,43,30,9,37,19,14
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,1,1,31,2,0,20,17,11,5,2,2,24,9,11,6,3,8,4,4
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,2,1,24,0,0,17,11,7,4,3,2,31,9,4,4,0,10,7,3
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,1,2,39,1,2,26,18,13,4,4,2,32,10,13,9,3,13,5,6
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,2,2,32,3,2,20,16,12,6,2,1,39,17,18,11,4,11,2,7
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,1,3,24,5,0,15,10,9,3,2,0,36,13,12,4,3,11,3,8
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,2,3,36,1,1,27,20,9,3,2,2,24,11,11,7,3,6,4,1
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,1,4,32,3,1,21,14,11,4,2,0,28,9,7,2,2,11,4,6
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,2,4,28,0,1,20,14,8,5,2,1,32,14,10,8,2,10,6,3
20140609-M-Prague_CH-R32-Steven_Diez-Renzo_Olivo,1,Total,65,0,3,49,34,16,4,5,2,64,35,11,7,4,34,15,16
20140609-M-Prague_CH-R32-Steven_Diez-Renzo_Olivo,2,Total,64,1,4,42,22,22,7,10,4,65,27,7,5,1,44,24,16
20140609-M-Prague_CH-R32-Steven_Diez-Renzo_Olivo,1,1,45,0,3,31,18,14,4,5,2,44,24,6,4,2,27,13,11
20140609-M-Prague_CH-R32-Steven_Diez-Renzo_Olivo,2,1,44,1,4,25,14,19,6,8,4,45,23,5,3,1,28,14,10
20140609-M-Prague_CH-R32-Steven_Diez-Renzo_Olivo,1,2,20,0,0,18,16,2,0,0,0,20,11,5,3,2,7,2,5
20140609-M-Prague_CH-R32-Steven_Diez-Renzo_Olivo,2,2,20,0,0,17,8,3,1,2,0,20,4,2,2,0,16,10,6
20140609-M-Queens_Club-R32-Grigor_Dimitrov-James_Ward,1,Total,52,6,3,37,31,15,10,2,1,52,19,25,16,3,17,10,4
20140609-M-Queens_Club-R32-Grigor_Dimitrov-James_Ward,2,Total,52,1,2,44,30,8,3,6,3,52,11,8,5,2,15,7,6
20140609-M-Queens_Club-R32-Grigor_Dimitrov-James_Ward,1,1,29,2,2,21,18,8,6,0,0,31,10,15,10,3,8,5,1
20140609-M-Queens_Club-R32-Grigor_Dimitrov-James_Ward,2,1,31,1,1,29,20,2,1,2,1,29,5,4,2,1,6,2,3
20140609-M-Queens_Club-R32-Grigor_Dimitrov-James_Ward,1,2,23,4,1,16,13,7,4,2,1,21,9,10,6,0,9,5,3
20140609-M-Queens_Club-R32-Grigor_Dimitrov-James_Ward,2,2,21,0,1,15,10,6,2,4,2,23,6,4,3,1,9,5,3
20140612-M-Halle-R16-Dustin_Brown-Rafael_Nadal,1,Total,51,11,5,31,26,20,12,1,1,47,19,35,13,11,10,3,2
